text,CIR_PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION
"ב""כ המאשימה, עו""ד חיים שויצר",0.00023672373,3.1473326e-05,1.9263156e-05,0.9999877,0.00041542485,0.0007527214,0.00049692986,0.06075528,0.029734042,0.00013458329,0.00037439817
"הנאשם ובאת-כוחו, עו""ד חן בן שטרית",0.00021217021,3.2224034e-05,2.063318e-05,0.999987,0.00040203656,0.0009739929,0.0005232151,0.039130572,0.0126375705,0.00018152814,0.0011678316
"פקודת הסמים המסוכנים [נוסח חדש], תשל""ג-1973: סע'  6, 7.א., 7.ג",0.00016252039,2.8646295e-05,2.3449345e-05,0.9999876,0.00045179596,0.0011396088,0.0006057235,0.036535133,0.03838599,0.0001775737,0.0016115659
"חוק העונשין, תשל""ז-1977: סע'  61(א)(4), 275, 400",0.00015945788,3.056921e-05,2.3487306e-05,0.99998736,0.00039492955,0.0010148537,0.0005341529,0.010318371,0.059460875,0.00013630147,0.0005019679
"בטרם שמיעת הראיות בתיק, הצדדים הגיעו להסדר דיוני במסגרתו הוגש נגד הנאשם כתב אישום מתוקן והנאשם הודה בעובדותיו, שאלה הן עיקריהם –",0.00012298039,3.0337915e-05,0.015546159,9.194137e-06,0.00052666914,0.00076621654,0.05211652,0.0008125756,0.04132676,0.0001311398,0.99979526
הנאשם החליט להקים מקום לגידול סם מסוכן מסוג קנבוס ולגדל בו סם בכמות מסחרית שלא לצריכתו העצמית.,8.006623e-05,3.1535816e-05,0.99996495,8.948295e-06,0.9996855,0.9998646,0.9998337,0.9955902,0.005647703,0.000112445894,0.00022434643
"לצורך כך, הנאשם או מי מטעמו ביצע פעולות שונות להכשרת השטח כמקום לגידול סם.",9.659073e-05,3.1252897e-05,0.99995947,9.276681e-06,0.99720913,0.6348407,0.9996451,0.9944154,0.005829154,0.00015062743,0.00032562143
"לצורך תפעול המקום וגידול הסם הוקם מבנה מאיסכורית המכוסה בברזנט (להלן: ""החממה""); הובא ציוד שכלל בין היתר, שקי דשן, מערכת השקיה, מזגנים, מאווררים ומערכת תאורה; והנאשם או מי מטעמו חיבר באופן פיראטי כבל חשמל לשנאי של חברת החשמל אשר הזין את החממה.",0.00019196577,2.9519684e-05,0.99995816,9.526494e-06,0.99947506,0.99973327,0.99935037,0.99814415,0.011899448,0.00025436902,0.0014704417
"בתאריך 23.07.23, בעת שהנאשם שהה בחממה, הגיעו למקום שוטרים במסגרת פעילות משטרתית.",0.00015236756,0.00011506487,0.9980009,0.99998736,0.0007839821,0.0015049309,0.014821083,0.23712794,0.007304911,0.0001916819,0.000490718
"הנאשם הבחין בשוטרים וכאשר הם התקרבו לפתח החממה הוא רץ לעבר אחד מהם כשהוא עוטה כפפות וחולצה מסתירה את פניו, וניסה להדוף אותו ולברוח.",0.00014629467,3.1193224e-05,0.9980234,0.9999881,0.0017854755,0.0055520413,0.9445971,0.1239845,0.016689476,0.00039132262,0.0011619523
השוטר הצליח להתגבר עליו ועצר אותו.,0.00019658843,3.3294113e-05,2.933917e-05,0.9999877,0.00048263828,0.0012251486,0.0029165638,0.023419198,0.026029665,0.00029487224,0.00031056994
"במהלך חיפוש בחממה נתפסו על ידי השוטרים 192 שתילי קנבוס במשקל של 45.4 ק""ג - במשקל זה כלולה כמות סם שנקטפה כבר, במשקל 6.38 ק""ג; ונתפס ציוד רב ששימש לגידול הסם וייבושו.",0.00018514594,3.190678e-05,0.9999596,8.850204e-06,0.99964094,0.9998542,0.99972063,0.993838,0.008416482,0.0003171896,0.0006461614
נטילת החשמל שלא כדין גרמה לחברת החשמל נזק הנאמד בסך של 2157 ₪ לכל שבוע.,0.030114999,3.0450788e-05,0.00044707136,9.0257545e-06,0.0006388686,0.0010647122,0.023753343,0.9605854,0.018190254,0.00015933371,0.00016705353
