text,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CIR_STATUS_WEP,CIR_HELD_WAY_WEP,CIR_PURPOSE,CIR_AMMU_AMOUNT_WEP,CIR_OBTAIN_WAY_WEP,CIR_TYPE_WEP,CIR_USE,CIR_PLANNING,RESPO,REGRET,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"תפ""ח 39587-07-21 מדינת ישראל נ' פלוני",,,,,,,,,,,,,,,,,
פלוני,,,,,,,,,,,,,,,,,
"ע""י ב""כ עו""ד אהוד בן יהודה",,,,,,,,,,,,,,,,,
"חוק העונשין, תשל""ז-1977: סע'  31, 144(א), 152, 275א, 329(א)(2), 448(א)",,,,,,,,,,,,,,,,,
"חוק המאבק בטרור, תשע""ו-2016: סע'  37",,,,,,,,,,,,,,,,,
"נגד הנאשמים ואחרים, הוגש כתב אישום חמור המייחס להם מעורבות בתכנית פיגוע וביצוע מעשי טרור נגד תושבים יהודים בעיר לוד, במהלך ימי מבצע ""שומר חומות"", בחודש מאי 2021.",,,,,,,,,,,,,,,,,
"נאשמים 1-3 הורשעו, בהתאם להודאתם, במסגרת הסדר טיעון, בעבירות הבאות:  נאשמים 1 ו-2 בעבירות של מעשה טרור של חבלה בכוונה מחמירה, לפי סעיף 329(א)(2) לחוק העונשין, תשל""ז-1977 (להלן: ""החוק"") יחד עם סעיף 37 לחוק המאבק בטרור, תשע""ו-2016 (להלן: ""חוק המאבק בטרור"") ; מעשה טרור של הצתה לפי סעיף 448(א) סיפא לחוק יחד עם סעיף 37 לחוק המאבק בטרור.",,,,,,,,,,,,,,['כן'],,,
"עוד הורשע נאשם 2 בעבירת החזקת נשק אביזר ותחמושת לפי סעיף 144(א) לחוק ונאשם 1 בסיוע להחזקת נשק, אביזר ותחמושת לפי סעיף 144(א) יחד עם סעיף 31 לחוק.",,,,,,,,,,,,,,,,,
"נאשם 3 הורשע בעבירות של סיוע למעשה טרור של חבלה בכוונה מחמירה לפי סעיף 329(א)(2) יחד עם סעיף 31 לחוק וסעיף 37 לחוק המאבק בטרור וסיוע למעשה טרור של הצתה לפי סעיף 448(א) סיפא יחד עם סעיף 31 לחוק וסעיף 37 לחוק המאבק בטרור, וכן בעבירות של הפרעה לשוטר בנסיבות מחמירות לפי סעיף 275א לחוק והתפרעות לפי סעיף 152 לחוק.",,,,,,,,,,,,,,,,,
"בד בבד החלו הפרות סדר רחבות בכל רחבי הארץ, לרבות בעיר לוד, בה התרחשו אירועים רבים של אלימות בין יהודים, ערבים וכוחות הביטחון על רקע לאומני וגזעני, בין היתר באמצעות התפרעויות, השלכת בקבוקי תבערה, ירי זיקוקים, חסימת כבישים וזריקות אבנים לעבר אזרחים וכוחות הביטחון.",,,,,,,,,"['בקבוק תבערה (בקת""ב)']",[],,,,,,,
"ביום 10.5.21, במסגרת המהומות, נורה למוות מוסא חסונה ז""ל (להלן: ""מות חסונה"").",,,,,,,,,,[],,,,,,,
"על פי עובדות האישום השני המיוחס לנאשמים 1-4 ו-6-8, הנאשמים 1-3 הם קרובי משפחה.",,,,,,,,,,,,,,,,,
"ביום 13.5.21, או סמוך לכך, נפגש נאשם 1 בביתו עם הנאשמים 6, 7 ו-8.",,,,,,,,,,,,,,,,,
"במהלך המפגש הציע נאשם 7 לנוכחים להשליך בקבוקי תבערה אל עבר בניין בו מתגוררים יהודים בשכונת חב""ד בעיר לוד, על רקע מהומות 'שומר חומות' ומות חסונה.",,,,,,,,,"['בקבוק תבערה (בקת""ב)']",[],,,,,,,
"הנאשמים 1, 6 ו-8 הסכימו להצעתו של הנאשם 7, והארבעה סיכמו שיבצעו את תכניתם בהמשך אותו הלילה.",,,,,,,,,,,,,,,,,
"בהמשך, בשעות הערב, נסע נאשם 1 עם נאשמים 6 ו-7 ברכבו של נאשם 6, וביצעו סיור הכנה בזירה בה תכננו לבצע את הפיגוע בהמשך הלילה.",,,,,,,,,,[],,,,,,,
"נאשמים 1, 6 ו-7 הגיעו לשכונת חב""ד בלוד, בחרו את הבניין שלעברו ישליכו את בקבוקי התבערה וחילקו ביניהם את התפקידים, כך שנאשמים 1 ו-7 ישליכו את בקבוקי התבערה לעבר הבניין ונאשם 6 יתצפת ויזהיר את שותפיו מפני הגעת כוחות משטרה לזירה.",,,,,,,,,"['בקבוק תבערה (בקת""ב)']",,,,,,,,
עוד תכננו הנאשמים את דרך הגעתם לזירה ואת דרך המילוט.,,,,,,,,,,,,,,,,,
"חרף התכנון, לא ביצעו את תוכניתם באותו הלילה.",,,,,,,,,,,,,,,,,
"ביום 16.5.21, נפגשו נאשמים 1-3, 4, 6-8 ושוחחו על רצונם לפגוע ביהודים בלוד.",,,,,,,,,,,,,,,,,
"בהמשך, קשרו נאשמים 1 ו-2 קשר לביצוע פיגוע נגד יהודים בלוד, במסגרתו ישליכו בקבוקי תבערה בשעת לילה מאוחרת לעבר בניין מגורים בשכונת חב""ד בלוד בו מתגוררים יהודים.",,,,,,,,,"['בקבוק תבערה (בקת""ב)']",[],,,,,,,
מספר ימים לאחר מכן פנו נאשמים 1 ו-2 לנאשם 3 והציעו לו לסייע להם ולשמש כתצפיתן במהלך הפיגוע.,,,,,,,,,,,,,,,,,
"נאשם 3 השיב בחיוב והשלושה סיכמו כי תפקידו יהיה להתמקם על גשר שנמצא בסמוך לשכונת חב""ד בלוד, ולהזהיר את הנאשמים 1 ו-2, באמצעות מכשירי קשר, בדבר הגעת כוחות משטרה לאזור.",,,,,,,,,,,,,,,,,
"לצורך קידום התכנית ביצעו הנאשמים 1-3 מספר סיורי שטח בזירת הפיגוע המתוכנן, בחנו לאיזה בניין מגורים ישליכו את בקבוקי התבערה וסיכמו על נתיבי הגעה ומילוט: בסיור הראשון השתתפו הנאשמים 1 ו-2, בסיור השני השתתפו הנאשמים 1, 2 ו-6, בסיור השלישי השתתפו הנאשמים 2 ו-3, בסיור הרביעי השתתפו הנאשמים 1 ו-2.",,,,,,,,,"['בקבוק תבערה (בקת""ב)']",,,,,,,,
"בימים הסמוכים נפגשו הנאשמים 1-2 עם הנאשמים 3,4,6-8 במספר מועדים ועדכנו אותם על תכנית הפיגוע.",,,,,,,,,,,,,,,,,
"במסגרת הקשר הצטיידו נאשמים 1-3 בכלי עזר וחפצים שונים: אופניים חשמליים שאותם רכש הנאשם 2 לקראת הפיגוע, הנאשמים 1 ו-6 הביאו את האופניים מהחנות בה נקנו על ידי הנאשם 2 והחנו אותם בביתו של נאשם 1; שישה בקבוקי תבערה שאותם קיבל הנאשם 1 לבקשתו מנאשם 4; שני מכשירי קשר שאותם קיבלו הנאשמים 1-2 מנאשם 8.",,,,,,,,[],['בקבוק תבערה'],,,,,,,,
"ביום 28.5.21 הוציאו נאשמים 1-3 בצוותא את תכנית הפיגוע אל הפועל: ביום 27.5.21 בשעת ערב מאוחרת, נפגשו נאשמים 1-2 בבית, הוסיפו בנזין לששת בקבוקי התבערה שהביא עמו הנאשם 1, וקשרו חמישה מהם יחדיו.",,,,,,,,[],"['בקבוק תבערה (בקת""ב)']",[],,,,,,,
"בשלב מסוים בערב הגיע הנאשם 3 למקום המפגש, נאשמים 1-2 ציידו אותו באחד ממכשירי הקשר לצורך תפקידו כתצפיתן.",,,,,,,,,,,,,,,,,
"הנאשמים עטפו את פנס האופניים, שעון האופניים וכתוביות שהיו מודפסות על האופניים, הכל לצורך הסוואה.",,,,,,,,,,,,,,,,,
"בהמשך, בסמוך לשעת חצות, הסיע נאשם 1 את נאשם 3 על האופניים לכיוון שכונת חב""ד, והאחרון התמקם על גשר סמוך.",,,,,,,,,,,,,,,,,
"נאשם 1 שב עם האופניים לבית, שם פגש את נאשם 2 שהמתין לו, השניים הצטיידו בששת בקבוקי התבערה, במכשיר חיתוך, מכשיר קשר, בכפפות לידיים ובמכשיר הדלקת אש, יחדיו רכבו לעבר שכונת חב""ד לביצוע הפיגוע.",,,,,[],,,['מאחר'],"['בקבוק תבערה (בקת""ב)']",[],,,,,,,
"נאשמים 1-2 הגיעו בסמוך לגדר הסמוכה לשכונה וחתכו פתח בגדר כדי להקל על מנוסתם, והמשיכו בדרכם עד לבניין מגורים ברחוב בעל התניא 6 בלוד, ווידאו עם נאשם 3 באמצעות מכשירי הקשר שאין כוחות שיטור באזור, ואז בשעה 00:30 הבעיר הנאשם 1 אש בששת בקבוקי התבערה.",,,,,,,,,"['בקבוק תבערה (בקת""ב)']",[],,,,,,,
"נאשם 1 זרק בקבוק תבערה אחד לעבר פתחי הדירות בבניין המגורים בהן שהו אותה עת אנשים, ונאשם 2 זרק את חמשת בקבוקי התבערה הנוספים שחוברו יחדיו, לעבר מרפסות וחלונות של דירות מגורים בהן שהו אותה עת אנשים.",,,,,,,,,['בקבוק תבערה (מולוטוב)'],[],,,,,,,
בקבוקי התבערה התנפצו על בניין המגורים והחלה שריפה בבניין.,,,,,,,,,['בקבוק תבערה (מולוטוב)'],[],,,,,,,
"הנאשמים 1-2 נמלטו מהמקום באמצעות האופניים, דרך הפתח בגדר, במהלך מנוסתם יצר קשר נאשם 2 עם נאשם 3 באמצעות מכשירי הקשר ושאל האם זיהה כוחות שיטור, אך האחרון לא השיב.",,,,,,,,,,,,,,,,,
כתוצאה מהשריפה נכנס עשן למספר דירות ונגרם נזק לרכוש.,,,,,,,,,,[],,,,,,,
דיירי הבניין נמלטו מדירותיהם וכיבו את השריפה בסיועו של עובר אורח שהגיע למקום באקראי.,,,,,,,,,,,,,,,,,
בגין מעשיהם אלו הורשעו הנאשמים 1 ו-2 בעבירות של מעשה טרור של חבלה בכוונה מחמירה ומעשה טרור של הצתה ונאשם 3 הורשע בסיוע למעשיהם.,,,,,,,,,,,,,,,,,
"על פי עובדות האישום השלישי (נאשמים 1-2 בלבד), ביום 6.7.21 החזיק נאשם 2 במקום מסתור בבית סבו, בסיועו של נאשם 1, אקדח חצי אוטומטי, מחסנית תואמת וארבעה עשר כדורי תחמושת מתאימים.",,,,"['נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה']","['בבית', 'מוסלק - מוסתר']",,,['מאחר'],['אקדח'],,,,,,,,
בגין מעשיהם אלו הורשע נאשם 2 בעבירת החזקת נשק אביזר ותחמושת ונאשם 2 בכך שסייע בידו.,,,,,,,,,,,,,,,,,
"על פי עובדות האישום החמישי (נאשם 3 בלבד), ביום 11.5.21 בשעות הערב, נטל הנאשם 3 חלק בהתפרעות שהתקיימה בסמוך לתחנת המשטרה בעיר לוד, ויידה ארבע אבנים לעבר כוחות ותחנת המשטרה, ממרחק שאינו ידוע.",,,,,,,,,,[],,,,,,,
בגין מעשיו אלו הורשע בעבירות של הפרעה לשוטר בנסיבות מחמירות והתפרעות.,,,,,,,,,,,,,,,,,
"הצדדים הגיעו להסדר טיעון: אשר לנאשם 1, קטין, עתרו במשותף לגזור עליו מאסר בן 36 חודשי מאסר וענישה נלווית; אשר לנאשם 2, עתרו הצדדים לעונש מאסר מוסכם בן 4 שנות מאסר וענישה נלווית הכוללת פיצוי משמעותי וקנס; אשר לנאשם 3, המאשימה טענה לעונש ראוי בן 30 חודשי מאסר, כשההגנה חופשית בטיעוניה.",,,,,,,,,,,,,,,,,
