text,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CIR_STATUS_WEP,CIR_HELD_WAY_WEP,CIR_PURPOSE,CIR_AMMU_AMOUNT_WEP,CIR_OBTAIN_WAY_WEP,CIR_TYPE_WEP,CIR_USE,CIR_PLANNING,RESPO,REGRET,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"חוק המאבק בתופעת השימוש בחומרים מסכנים, תשע""ג-2013",,,,,,,,,,,,,,,,,
"פקודת הסמים המסוכנים [נוסח חדש], תשל""ג-1973: סע'  36א(ב)",,,,,,,,,,,,,,,,,
"חוק העונשין, תשל""ז-1977: סע'  144",,,,,,,,,,,,,,,,,
"הנאשם הורשע, לאחר הצגת ראיות, בעבירות החזקת סמים שלא לצריכה עצמית והחזקת תחמושת ואביזר נשק, שיוחסו לו בכתב אישום מתוקן.",,,,,,,,,,,,,,['לא'],,,
ואלו נסיבות ביצוע העבירות: ביום 20.5.20 שכר ינון מזרחי דירה ברחוב כפר ברעם 28 בירושלים למטרת מגורים והתגורר בה.,,,,,,,,,,,,,,,,,
"החל מחודש אוגוסט 2021 ועד ליום מעצרו התגורר הנאשם בדירה זו, אך מזרחי המשיך לשלם את שכר הדירה.",,,,,,,,,,,,,,,,,
"עובר ליום 9.11.21 החזיק הנאשם בדירה, בארונות המטבח והבגדים, 7.938 ק""ג  קנבוס ללא היתר כדין.",,,,,,,,,,,,,,,,,
בנוסף החזיק הנאשם במטבח הדירה שתי מחסניות של תת מקלע M-16 ו-25 כדורי 5.56 תואמים.,,,,['נשק עם מחסנית בהכנס'],['בבית'],,,[],"['תת מקלע (תמ""ק)']",,,,,,,,
"עוד החזיק הנאשם בדירה סכום של 30,490 ₪ במזומן.",,,,,,,,,,,,,,,,,
בשל כך הואשם הנאשם בעבירות החזקת סמים שלא לצריכה עצמית והחזקת תחמושת ואביזר נשק.,,,,,,,,,,,,,,,,,
"תחילה כפר הנאשם במרבית עובדות כתב אישום שהוגש, אשר כלל שנים-עשר אישומים, שבהם יוחסו לו עבירות החזקת סמים, החזקת תחמושת ואביזר נשק וסחר בסמים.",,,,,,,,,,,,,,['לא'],,,
"ערב הדיון שנקבע לשמיעת ראיות הודיעו הצדדים על הסדר דיוני שלפיו כתב האישום תוקן, כך שנמחקו ממנו חלק מאישומי הסחר בסמים, והוסכם כי תוגשנה כלל הראיות הרלבנטיות לאישומים שנותרו.",,,,,,,,,,,,,,,,,
"המחלוקת בין הצדדים הייתה משפטית בלבד, ובהכרעת הדין הורשע הנאשם בעבירות שפורטו לעיל וזוכה מעבירות הסחר בסמים.",,,,,,,,,,,,,,,,,
"תסקיר שירות מבחן מיום 1.2.24 מלמד כי הנאשם כבן 27, נשוי מזה מספר חודשים ועובד בעסק לשליחויות שבבעלותו.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,,,,
הוא השלים 12 שנות לימוד ורכש תעודת מקצוע של מכונאי רכב.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"הנאשם שירת שירות צבאי מלא, אך נאלץ לנשור מקורס קצינים שבו שולב בשל פציעה.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
הוא תיאר כי במהלך שירותו הצבאי נחשף לאירועים טראומתיים שבעקבותיהם הוא סובל לעיתים מסימפטומים שונים בעיקר בתקופות לחץ.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"לאחר סיום שירותו הצבאי עבד במשך כשנה כמאבטח ברכבת הקלה, ולאחר מכן לא עבד באופן מסודר.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"הנאשם שלל שימוש בסמים למעט מספר התנסויות בקנאביס שנבעו, לטענתו, מסקרנות על רק נסיבות חברתיות.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"הנאשם שלל גם נזקקות טיפולית בתחום, ובדיקות לגילוי שרידי סם שמסר נמצאו נקיות.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"לנאשם אין הרשעות פליליות קודמות, אך בעברו שבע הרשעות קודמות בעבירות תעבורה, שבגינן ריצה גם שירות לתועלת הציבור.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"שירות המבחן תיאר קשיים מבחינת שיתוף הפעולה של הנאשם, אך לבסוף הוא  הצליח להשלים את ריצוי העונש.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"במסגרת הליך המעצר בתיק הנוכחי שולב הנאשם בקבוצה טיפולית של שירות המבחן, הגיע למפגשים כנדרש וההתרשמות של מנחי הקבוצה הייתה כי נוכחותו הייתה משמעותית ותרמה לקבוצה.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : כן', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"מחודש יולי 2022 שולב הנאשם בטיפול פרטני במסגרת שירות מבחן, שגם במסגרתו התמיד להגיע, שיתף פעולה, הצליח להתבונן באופן ביקורתי על צדדיו המכשילים וחווה את הטיפול כמסייע לו.",,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
לצד זאת צוין כי בחודשיים האחרונים חלה התרופפות בהגעה הסדירה לטיפול והוחלט על הפחתת תדירותו.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
הנאשם לוקח אחריות על העבירות שעליהן הוא נותן את הדין ומבטא חרטה.,,,,,,,,,,,,,,,,,
ביחס להחזקת הסמים תיאר כי היה מודע להיבט עובר החוק שבמעשיו ומסר כי כיום מבין יותר את חומרתם.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
ביחס להחזקת התחמושת טען כי לא היה ער להחזקתה.,,,,,,,,,,,,,,,,,
לדבריו הביא עמו לדירה ציוד אישי ולא שם לב אליה.,,,,,,,,,,,,,,,,,
הנאשם טען כי מבין שמדובר במעשה עובר חוק אך הוסיף כי מדובר במצב שכיח בקרב חיילים.,,,,,,,,,,,,,,,,,
הנאשם תיאר כי חווה את ההליך הפלילי באופן מטלטל ומעורר בושה וביקש לתעל אותו לטובת שינוי.,,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"שירות המבחן התרשם כי ברקע לביצוע העבירות חיפוש אחר פתרונות מהירים, צורך בריגוש, בהכרה ומעמד, לצד קושי לקחת בחשבון את חשיבות הציות לחוק, חומרת מעשיו והשלכותיהם.",,,,,,,,,,,,,,,,,
