text,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CIR_STATUS_WEP,CIR_HELD_WAY_WEP,CIR_PURPOSE,CIR_AMMU_AMOUNT_WEP,CIR_OBTAIN_WAY_WEP,CIR_TYPE_WEP,CIR_USE,CIR_PLANNING,RESPO,REGRET,CONFESSION
בעניין:	מדינת ישראל – פרקליטות מחוז מרכז (פלילי)	המאשימה,0.0030419596,5.649959e-06,1.5380985e-05,0.0026431787,0.007269578,0.0025666016,0.0014171739,0.03604629,0.00014106672,0.0018836412,0.092394084,0.003304647,0.13764066,0.0007978822
"ע""י ב""כ עו""ד מירי ביטון הראל",0.0020507493,5.4619845e-06,2.0229476e-05,0.0034303602,0.008832022,0.0022837883,0.0015626254,0.04319724,0.00016119529,0.002481212,0.048412964,0.0030294966,0.084739715,0.00090192707
"ע""י ב""כ עו""ד איהאב ג'לג'ולי",0.003130519,5.4611355e-06,1.7905211e-05,0.0037742406,0.007865081,0.0028372623,0.0023446232,0.032048482,0.00015790323,0.001959913,0.06610528,0.004360537,0.0539002,0.00080454163
"חוק העונשין, תשל""ז-1977: סע'  144(א)",0.00735206,5.566504e-06,1.736551e-05,0.0026096327,0.00579096,0.0026946024,0.0017545284,0.44636184,0.00015007977,0.002958769,0.056618724,0.0029212337,0.086192496,0.00079833466
"הנאשם, יליד 1996, הורשע על פי הודאתו, ובמסגרת הסדר טיעון, בעבירה של החזקת נשק ותחמושת שלא כדין, לפי סעיף 144(א) רישא וסיפא לחוק העונשין, תשל""ז-1977.",0.0044128126,0.9999286,1.6846896e-05,0.046614096,0.0073759155,0.026566243,0.002272495,0.5893956,0.00014061468,0.0025199258,0.07252167,0.0021346493,0.14350119,0.9997789
"על פי העובדות ביום 22.5.22 בשעה 16:20 החזיק הנאשם מוסלקים מאחורי מיטתו בחדרו בביתו שבטייבה, נשק מסוג M-16 מפורק, 4 מחסניות של M-16, שקיות עם חלקי נשק, 2 ברוסים צה""ליים ובהם 45 חבילות המכילות 1,000 כדורי 5.56 מ""מ.",0.016650574,5.581452e-06,0.99993515,0.9973909,0.99781847,0.009386328,0.99819463,0.9512507,0.9997898,0.00729381,0.11483215,0.0047424687,0.1876213,0.0026797364
"עוד החזיק הנאשם בחדרו משקל דיגיטלי גדול, כסף מזומן בכספת ו-2 טלפונים ניידים.",0.0069966917,5.348214e-06,2.4591438e-05,0.02675716,0.99197465,0.0029395353,0.5620573,0.63479877,0.00018673019,0.0018652172,0.25621998,0.002632783,0.18725543,0.0021297683
במסגרת הסדר הטיעון הוסכם שיוגש תסקיר בעניינו של הנאשם.,0.0025041145,5.4760094e-06,1.72676e-05,0.0032469218,0.0052316627,0.002519089,0.0014007972,0.032603376,0.00014756861,0.002256025,0.12115278,0.0022276074,0.13807741,0.0012844597
לא היתה הסכמה לעונש וכל צד טען כראות עיניו.,0.0033250402,5.409586e-06,2.0557525e-05,0.003540649,0.0059438804,0.008293433,0.0027853928,0.034388557,0.00017423522,0.0020187795,0.11337496,0.0034503113,0.17436482,0.0010742608
"מתסקיר שרות המבחן מיום 29.11.22 עולה שהנאשם בן 26, מאורס מזה 6 חודשים, מנהל יחד עם אחיו עסק בתחום ההובלות.",0.009303479,0.9999635,1.5554559e-05,0.0044428627,0.0071783327,0.0030893295,0.002117075,0.10034359,0.00015248354,0.0021847489,0.07611845,0.011466873,0.22307777,0.0025180362
