,case,text,reject,reject-predicted,PUNISHMENT-predicted,GENERAL_CIRCUM-predicted,CIRCUM_OFFENSE-predicted,CONFESSION-predicted,RESPO-predicted,REGRET-predicted,CIR_USE-predicted,CIR_TYPE_WEP-predicted,CIR_STATUS_WEP-predicted,CIR_PURPOSE-predicted,CIR_PLANNING-predicted,CIR_OBTAIN_WAY_WEP-predicted,CIR_MONEY_PAID_WEP-predicted,CIR_BUYER_ID_WEP-predicted,CIR_AMMU_AMOUNT_WEP-predicted,_HELD_WAY_WEP-predicted
0,,מוחמד זועבי (עציר),,0.9994738822428689,,,,,,,,,,,,,,,,
1,,יעקב קדמי   על הראיות - חלק ראשון - הדין בראי הפסיקה,,0.9996710400421103,,,,,,,,,,,,,,,,
2,,"חוק העונשין, תשל""ז-1977: סע'  144(א), 144(ב), 144(ב2), 499(א)(1)",,0.9997524879065528,,,,,,,,,,,,,,,,
3,,"פקודת התעבורה [נוסח חדש]: סע'  43, 54א(א)",,0.999827688315198,,,,,,,,,,,,,,,,
4,,"פקודת הראיות [נוסח חדש], תשל""א-1971: סע'  12, 54א(א)",,0.9998046678922308,,,,,,,,,,,,,,,,
5,,"חוק סדר הדין הפלילי (סמכויות אכיפה - מעצרים), תשנ""ו-1996",,0.9997494040939068,,,,,,,,,,,,,,,,
6,,"כתב האישום מייחס לנאשם ביצוע עבירות  של קשירת קשר לפשע – עבירה לפי סעיף 499(א)(1) לחוק העונשין התשל""ז – 1977 (""החוק""), עבירות נשק (החזקת נשק) לפי סעיף 144(א) לחוק, עבירות נשק (הובלת נשק) לפי סעיף 144(ב) לחוק, עבירות נשק (עסקה בנשק) לפי סעיף 144(ב2) לחוק, והסתייעות ברכב לביצוע פשע לפי סעיף 43 לפקודת התעבורה (נוסח חדש), התשכ""א – 1961.",,0.0005444414961835286,0.4659303430471119,0.02222442928789489,0.09597069725309436,0.9528348185680185,0.13520490063007468,0.04105395243694403,,,,,,,,,,
7,,על פי כתב האישום (אשר תוקן להוספת עדים) –,,0.9996691865343625,,,,,,,,,,,,,,,,
8,,"בבסיס צה""ל הנמצא בנגב, קיים מתחם של בונקרים נעולים המכילים אמצעי לחימה.",,0.7934108352083613,,,,,,,,,,,,,,,,
9,,"הבסיס ומתחם הבונקרים מאובטחים  ע""י סיורים, עמדת שמירה ועוד.",,0.9958762335746714,,,,,,,,,,,,,,,,
