,verdict,text,reject,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CONFESSION,CONFESSION_LVL2,CIR_TYPE_WEP,CIR_PURPOSE,CIR_PLANNING,CIR_MONEY_PAID_WEP,CIR_HELD_WAY_WEP,REGRET,RESPO,CIR_USE,CIR_STATUS_WEP,CIR_OBTAIN_WAY_WEP,CIR_BUYER_ID_WEP,CIR_AMMU_AMOUNT_WEP
0,ME-15-11-45465-294,גהאד סביחי ת.ז. xxxxxxxxxx(עציר),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,ME-15-11-45465-294,גהאד סביחי ת.ז. xxxxxxxxxx(עציר),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,ME-15-11-45465-294,"חוק העונשין, תשל""ז-1977: סע'  40ב, 40 ג(א), 40ט, 143, 144, 144(א), 144(ב), 144.ב2., 144ג, 40יא, 40יג, א'1 שבפרק ו'",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,ME-15-11-45465-294,"ביום 7 בספט' 2016, הורשע הנאשם שלפניי, ג'יהאד סביחי, על-סמך הודאתו בעובדות אשר נכללו בכתב-אישום מתוקן אשר הוגש נגדו באותו היום.",0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,ME-15-11-45465-294,"לא למותר לציין, שהדבר נעשה לאחר שהנאשם כפר בכתב-האישום המקורי אשר הוגש נגדו; החלו להישמע ראיות-התביעה; התנהלו מגעים בין הצדדים; לבסוף מגעים אלה (בין השאר על רקע הידרדרות חמורה במצבו הרפואי של הנאשם) הבשילו לכלל הסדר-דיוני, שבמסגרתו תוקן כתב-האישום (לאחר קבלת רשותי) ואילו הנאשם ביקש והורשה לחזור מכפירתו ולהודות בעובדות כתב-האישום המתוקן.",0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,ME-15-11-45465-294,"כעת, באה השעה לגזור את דינו.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,ME-15-11-45465-294,"במהלך חודש יוני 2015, הציע הנאשם למכור לסוכן משטרתי (מר נעים סביחי) שני תתי-מקלע מסוג קרל גוסטב תמורת 4,000 ₪ כל אחד.",0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
7,ME-15-11-45465-294,ביום 30.6.15 בשעת צהריים נדברו השניים לבצע את העסקה בעוספיה בו-ביום.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,ME-15-11-45465-294,"ואכן, כשעה אחרי התנהלות אותה שיחה הודיע הסוכן לנאשם שהוא ממתין לו בתחנת אוטובוס הסמוכה לאוניברסיטת חיפה; הנאשם הגיע למקום תוך זמן קצר ברכב כשברשותו שני תתי-המקלע, שתי מחסניות מאולתרות (המותאמות לקרל גוסטב) ומחסנית צולבת (לעוזי).",0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9,ME-15-11-45465-294,"במעמד זה, ברכבו, מסר הנאשם לסוכן תיק ובתוכו תת-מקלע ושלוש המחסניות.",0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,ME-15-11-45465-294,"הסוכן בדק את תת-המקלע בעוד הנאשם ניגש לתא-המטען והוציא תמ""ק נוסף עטוף בבד, שב לרכב והכניסו לתיק.",0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11,ME-15-11-45465-294,"הסוכן בדק גם את הנשק הזה, הכניסו לתיק ומסר תמורת השניים לנאשם סך כולל של 8,000 ₪.",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,ME-15-11-45465-294,"בתום מפגש זה, עזב הסוכן את המקום כששני כלי-הנשק ברשותו.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,ME-15-11-45465-294,"בגין מעשיו דלעיל, הורשע הנאשם בעבירה שעניינה סחר בנשק שלא כדין, לפי סעיפים 144(ב2) ו-(ג) לחוק העונשין, התשל""ז-1977 (להלן: ""חוק העונשין"") ובעבירה שעניינה נשיאת נשק בניגוד לסעיף 144(ב) רישא וסיפא לחוק העונשין.",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,ME-15-11-45465-294,"התביעה הצהירה, שהנאשם נעדר הרשעות פליליות ולא הגישה ראיות אחרות לעניין העונש.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,ME-15-11-45465-294,"סנגוריתו המלומדת של הנאשם הגישה לפניי את התיק הרפואי של הנאשם, אשר לימד, שבמהלך כליאתו סבל הנאשם מדלקת חריפה בעינו, אשר יצרה חשש לאובדן הראייה; בהמשך אובחן הנאשם כמי שסובל מתהליכים המלמדים על כך שהנאשם לוקה בטרשת נפוצה, מחלקה קשה ומסכנת-חיים.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,ME-15-11-45465-294,"עוד הציגה הסנגורית לפניי תלושי שכר על-שמו של הנאשם, אשר לימדו, כי הוא עבד בעבודה סדירה בין החודשים מאי ונובמבר 2015.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,ME-15-11-45465-294,"בנוסף, הסנגורית הציגה לפניי תעודות המעידות כי אחיו של הנאשם סיים בהצלחה קורס צלפים מטעם מדור צלפים, השייך לבית הספר ללוחמה בטרור של צה""ל.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,ME-15-11-45465-294,ביום 22.11.16 הוגש בידי שירות המבחן תסקיר ראשוני לעניין העונש בעניינו של הנאשם.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,ME-15-11-45465-294,"תסקיר זה היה שלילי במהותו ובמסגרתו, נמנע שירות המבחן ממתן המלצה טיפולית כלשהי תוך ציון של העדרה של פרוגנוזה חיובית לטיפול.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,ME-15-11-45465-294,"במהלך דיון שנערך לפניי ביום 6 דצמב' 2016, הצביעה הסנגורית המלומדת על פגמים לכאוריים אשר נפלו בתסקיר זה ואשר נראה, פגעו במידה רבה במשקלו; לפיכך, ביקשתי משירות המבחן לעיין מחדש בחוות-דעתם ואף המלצתי, שקצין מבחן אחר יעיין בתיקו של הנאשם מתחילה ועד גמירה ויפיק חוות-דעת אובייקטיבית, עצמאית ובלתי-תלויה בחוות-הדעת הקודמת.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,ME-15-11-45465-294,"קצינת המבחן המחוזית, הגב' חנה אלירז נעתרה להמלצתי והורתה, אפוא, לקצין מבחן בכיר דובר השפה הערבית לבצע חקירה נוספת שבסיומה יוגש תסקיר מלא בעניינו של הנאשם.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,ME-15-11-45465-294,"כעת, מונח לפניי תסקיר זה.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,ME-15-11-45465-294,"להלן יובאו עיקריו, לפיהם-",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,ME-15-11-45465-294,"הנאשם הינו רווק, בן תשע עשרה שנים ומחצה, אשר מאחוריו עשר שנות לימוד.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,ME-15-11-45465-294,"צוין, כי הנאשם עבד, עובר למעצרו בתיק זה, בעבודות אבטחה.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,ME-15-11-45465-294,"משפחתו, המתגוררות בעוספייא מונה תשע נפשות – זוג הורים ושבעה ילדים -  ביניהם הנאשם עצמו.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,ME-15-11-45465-294,"בהקשר זה, צוין שאמו של הנאשם מתקיימת מקצבת נכות רפואית לה היא זכאית בגין מחלה שממנה היא סובלת.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,ME-15-11-45465-294,"הודגש, כי מגיל צעיר יחסית, נתבקש הנאשם על ידי משפחתו לעבוד למחייתו על מנת להוות עזר כלכלי למשק הבית המשפחתי.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,ME-15-11-45465-294,"דא עקא, בתקופה זו חבר הנאשם לחברת נוער שוליים וביצע עבירות שעניינן שב""לר, החזקת נכס החשוד כגנוב, נהיגה ללא רישיון וללא תעודת ביטוח.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
