text,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CIR_STATUS_WEP,CIR_HELD_WAY_WEP,CIR_PURPOSE,CIR_AMMU_AMOUNT_WEP,CIR_OBTAIN_WAY_WEP,CIR_TYPE_WEP,CIR_USE,CIR_PLANNING,RESPO,REGRET,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"ב""כ המאשימה, עו""ד שרון שוורץ",,,,,,,,,,,,,,,,,
"הנאשם ובא-כוחו, עו""ד אייל אביטל",,,,,,,,,,,,,,,,,
"הנאשם הודה כי החל מתאריך שאינו ידוע למאשימה ועד ליום 17.05.20 הוא החזיק ברשותו אקדח חצי אוטומטי, סטאר מודל BB קליבר 9 מ""מ פאראבלום שהמספר הסידורי שלו מחוק (להלן: ""האקדח""), ובמחסנית תואמת ובה שישה כדורים בקליבר 9 מ""מ.",,,,"['נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה']",,,,['מאחר'],['אקדח'],,,,,['כן'],,,
"על יסוד הודאת הנאשם בעובדות, כאמור, הוא הורשע בעבירה של החזקת נשק, לפי סעיף 144(א) רישא וסיפא בחוק העונשין התשל""ז-1977.",,,,,,,,,,,,,,['כן'],,,
"הודאת הנאשם באה במסגרת הסדר טיעון, בו המליצו הצדדים לבית המשפט להטיל על הנאשם 16 חודשי מאסר בפועל מיום מעצרו, מאסר על תנאי וקנס בסך 10,000 ₪.",,,,,,,,,,,,,,['כן'],[],['16 חודשי מאסר בפועל'],[]
"ב""כ המאשימה ציינה כי הסדר הטיעון וההסכמה העונשית הם תולדה של משא ומתן ממושך שנוהל בין הצדדים, במסגרתו הוצגו מטעם ההגנה קשיים ראייתיים מסוימים.",,,,,,,,,,,,,,,,,
"הוסיפה, כי לנאשם אין עבר פלילי וזו הסתבכותו הראשונה והוא לקח אחריות על המעשה וחסך בזמן שיפוטי.",,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
טענה שהעונש המוצע מאוזן וראוי.,,,,,,,,,,,,,,,,,
ועתרה לכבד את ההסדר.,,,,,,,,,,,,,,,,,
"ב""כ הנאשם הצטרף לדברי ב""כ המאשימה.",,,,,,,,,,,,,,,,,
"טען כי כתב האישום תוקן באופן מהותי, על רקע קושי ראייתי.",,,,,,,,,,,,,,,,,
טען כי הנאשם יכל לבחור לנהל את התיק והוא לקח אחריות על מעשהו והודה.,,,,,,,,,,,,,,['כן'],,,
וטען כי העונש המוצע בהסדר סביר וכי ההלכה היא שבתי המשפט מכבדים הסדרי טיעון אלא אם כן הם חורגים משמעותית מהעונש הראוי.,,,,,,,,,,,,,,,,,
וביקש לכבד את ההסדר.,,,,,,,,,,,,,,,,,
נשק הוא כלי מסוכן והחזקתו בידי מי שאינו מורשה לכך טומנת בחובה סכנות ממשיות לשלום הציבור.,,,,,,,,,,,,,,,,,
"התופעה של החזקת נשק שלא כדין רווחת מאוד, במיוחד באזורנו, והמדינה משקיעה מאמצים רבים למיתונה.",,,,,,,,,,,,,,,,,
יש להטמיע בציבור את הפסול שבמעשה ואת המחיר העונשי הכבד הנלווה אליו.,,,,,,,,,,,,,,,,,
"ואכן, מגמת הפסיקה בשנים האחרונות בעבירות נשק הינה של החמרת הענישה, הבאה לביטוי בהטלת עונשי מאסר לתקופות משמעותיות.",,,,,,,,,,,,,,,,,
הודאת הנאשם ניתנה במסגרת הסדר טיעון שכלל הסכמה להמלצה משותפת בדבר העונש שיוטל על הנאשם.,,,,,,,,,,,,,,['כן'],,,
הסכמת התביעה להסדר הטיעון ניתנה בין היתר בשל קשיים ראייתיים שעמדו בפניה להוכחת המיוחס לנאשם בכתב האישום המקורי.,,,,,,,,,,,,,,,,,
נתונים אלה הם בעלי משקל בקביעת העונש.,,,,,,,,,,,,,,,,,
"בנוסף לכך, הנאשם צעיר, אין לו הרשעות קודמות, וזהו מאסרו הראשון.",,"['1 : כן', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"הוא הודה במעשה ולקח עליו אחריות, והודאתו חסכה משאבים הכרוכים בניהול המשפט עד תום.",,,,,,,,,,,,,,['כן'],,,
"העונש המומלץ אמנם מקל עם הנאשם, אולם ההקלה היחסית מותאמת לנסיבות וסבירה.",,,,,,,,,,,,,,,,,
7.,,,,,,,,,,,,,,,,,
"נוכח האמור, אני מקבל את המלצת הצדדים ודן את הנאשם לעונשים הבאים:",,,,,,,,,,,,,,,,,
"16 חודשי מאסר בפועל, בניכוי ימי מעצרו.",,,,,,,,,,,,,,,,,
9 חודשי מאסר על תנאי למשך 3 שנים מיום שחרורו מהמאסר שלא יעבור עבירת נשק שהיא פשע.,,,,,,,,,,,,,,,[],['9 חודשי מאסר על תנאי'],[]
6 חודשי מאסר על תנאי למשך 3 שנים מיום שחרורו מהמאסר שלא יעבור עבירת נשק שהיא עוון.,,,,,,,,,,,,,,,[],['6 חודשי מאסר על תנאי'],[]
"קנס בסך 10,000 ₪ או  45 ימי מאסר תחתיו.",,,,,,,,,,,,,,,[],[],"['10,000 ₪']"
זכות ערעור תוך 45 יום.,,,,,,,,,,,,,,,,,
"5129371ניתנה והודעה היום י""ח שבט תשפ""א, 31/01/2021 במעמד הנוכחים.",,,,,,,,,,,,,,,,,
