text,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CIR_STATUS_WEP,CIR_HELD_WAY_WEP,CIR_PURPOSE,CIR_AMMU_AMOUNT_WEP,CIR_OBTAIN_WAY_WEP,CIR_TYPE_WEP,CIR_USE,CIR_PLANNING,RESPO,REGRET,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
לפני כבוד השופט כמאל סעב                                                                           20.12.15,,,,,,,,,,,,,,,,,
"מדינת ישראל – ע""י פרקליטות מחוז חיפה - פלילי",,,,,,,,,,,,,,,,,
"בשם המאשימה: עו""ד הגב' שונית קדם-נימצן",,,,,,,,,,,,,,,,,
"בשם הנאשם: עו""ד מוחמד דרויש",,,,,,,,,,,,,,,,,
"ש""ז פלר, יסודות בדיני עונשין (כרך א, תשמ""ד)",,,,,,,,,,,,,,,,,
"חוק העונשין, תשל""ז-1977: סע'  40ב, 40ג(א), 40ג(ב), 40ד, 40ד(ב), 40ה, 40ט, 	144 (א), (ב), 329, 329	(א)(2), 333, 335, 40יא, 40יג, 40יג(א), 40יג(ב)., 413ה",,,,,,,,,,,,,,,,,
"הנאשם הורשע לאחר שמיעת ראיות, בעבירות של חבלה בכוונה מחמירה לפי סע' 329	(א)(2) לחוק העונשין, התשל""ז-1977 (להלן: ""חוק העונשין""), עבירות בנשק לפי סעיפים	144 (א) רישא וסיפא+ (ב) רישא וסיפא לחוק העונשין, וכן עבירה של חבלה במזיד, לפי",,,,,,,,,,,,,,,,,
סעיף 413ה לחוק העונשין.,,,,,,,,,,,,,,,,,
"ביום 17.07.14, בשעה 18:20 לערך, חזר המתלונן עם רכבו לביתו בפרדיס, כאשר עימו ברכב היו בנו ד.א.",,,,,,,,,,,,,,,,,
"בן העשר, בתו נ.א.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"בת ארבע וחצי, בתו א.א.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"בת השנתיים וחצי ואשתו נהאד -(להלן: ""בני משפחתו"").",,"['1 : לא', '2 : כן', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"בהמשך לאמור לעיל, המתלונן החנה את רכבו בחניית ביתו, והוא ובני משפחתו יצאו מהרכב.",,,,,,,,,,,,,,,,,
"בזמן שהמתלונן ובני משפחתו שהו בסמוך לרכב, הגיע הנאשם למקום כשהוא מצויד באקדח טעון אותו נשא והוביל בלא רשות על פי דין - (להלן: ""האקדח""), ובעודו עומד במרחק קצר מהמתלונן ובני משפחתו שעמדו בסמוך אליו, ירה הנאשם לעבר המתלונן 7 כדורים לפחות, בכוונה לפגוע בו בקליע ובכוונה להטיל בו נכות או מום או לגרום לו חבלה חמורה.",,,,,['על גופו'],,,['מאחר'],['אקדח'],"['ירי', 'ניסיון לירי']",,,,,,,
"המתלונן, אשתו ושני ילדיהם ניסו לחמוק מהקליעים והתחבאו מאחורי הרכב.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"חלק מהקליעים אותם ירה הנאשם כמתואר לעיל פגעו ברכבו של המתלונן, והנאשם נמלט מהמקום כשהוא נושא עימו את האקדח בו ירה.",,,,,[],,,,['אקדח'],"['ירי', 'ניסיון לירי']",,,,,,,
"במעשיו המתוארים לעיל ניסה הנאשם שלא כדין לפגוע במתלונן בקליע, בכוונה להטיל בו נכות ומום, או לגרום לו לחבלה חמורה, החזיק, נשא והוביל נשק שמסוגל לירות כדור, שבכוחו להמית אדם, וזאת בלא רשות על פי דין להחזיקו, הרס או פגע במזיד ברכב או בחלק ממנו.",,,,,,[],,['מאחר'],,"['ירי', 'ניסיון לירי']",,,,,,,
"הנאשם, בן 23, רווק, בן למשפחה מוסלמית, שוהה במעצר מאז ביצוע העבירה הנדונה.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,,,,
"הנאשם סיים 10 שנות לימוד, לדבריו, תפקודו במסגרת החינוך היה תקין במישור הלימודי וההתנהגותי.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"בתום 10 שנות לימוד עזב את ספסל הלימודים והחל לעבוד בטיח, למשך כשנה.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"לאחר מכן, עבד במשך תקופה קצרה עם אביו בחקלאות כנהג טרקטור ובמהלך השנה שקדמה למעצרו הנוכחי עבד במפעל בטון בחדרה.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
משפחת מוצאו של הנאשם מונה זוג הורים ו - 4 ילדים.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"הנאשם הינו השלישי בסדר הלידה ולו שני אחים ואחות בגילאים 17- 26, המתגוררים בבית הוריהם.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"אביו, בן 53, עובד כאיש תחזוקה, אמו בת 44, עקרת בית.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
הנאשם תיאר את אביו כדמות סמכותית ודומיננטית בדינמיקה המשפחתית.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
האם נחווית כחמה ותומכת.,,,,,,,,,,,,,,,,,
"מעיון ברישומו הפלילי של הנאשם עולה, כי אין לחובתו הרשעות פליליות קודמות.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : כן']",,,,,,,,,,,,,,,
"בהתייחסותו לעבירה הנוכחית, הנאשם לא לקח אחריות על ביצועה.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"לדבריו, בעת התרחשות האירוע הנדון שהה במרחק הליכה מזירת האירוע והגיע למקום מאוחר יותר.",,,,,,,,,,,,,,,,,
"בהמשך לכך, הוא שיתף באירועים הקשים שהתרחשו שנה קודם לביצוע העבירה, כמתואר בכתב האישום, ובהם נפצעו אביו ואחיו הגדול.",,"['1 : לא', '2 : כן', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,,,,
"הוא שיתף בתחושת הכעס והכאב שחווה נוכח הסבל של קרובי משפחתו כתוצאה מפציעתם, תחושות שאותן התקשה להכיל וניכר, לשירות המבחן כי הן נותרו בלתי מעובדות בעולמו הרגשי.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"במצב דברים זה, הנאשם התקשה לגלות אמפתיה כלפי המתלונן והפגיעה שנגרמה לו.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"בתסקיר המעצר שהוגש לגביו ביום 22.09.14 שירות המבחן התרשם, כי לנאשם יכולת וורבלית וקוגניטיבית טובה, הוא התאפיין בביטחון עצמי גבוה, התקשה בהתבוננות פנימית ונוקט עמדה מצמצמת תוך שימוש במנגנוני הגנה של הכחשה והדחקה.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
בהעדר חלופת מעצר מתאימה ורמת סיכון להישנות עבירה דומה הוא נותר במעצר עד לימים אלה.,,,,,,,,,,,,,,,,,
"בתסקיר זה, שירות המבחן התרשם שמדובר בבחור צעיר, בעל דפוסי חשיבה קונקרטיים, המתקשה לערוך התבוננות פנימית ביקורתית ונוטה להשליך את האחריות למעשיו על גורמים חיצוניים.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"חשיפתו לאירוע האלים שבו היו מעורבים בני משפחתו, הותירה אצלו, כאמור, חוויות רגשיות קשות, אשר לא טופלו והקשו על מהלך חייו במישורים שונים בתחום התפקודי והחברתי.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"בנוסף, שירות המבחן התרשם, כי הנאשם מגלה חשדנות וחוסר אמון כלפי גורמי הממסד ומתקשה לשתף באופן פתוח וגלוי בקשייו ובמעשיו הפוגעניים באירוע הנדון.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"שירות המבחן סבור, כי על רקע התייחסותו ההגנתית כמתואר, הוא אינו מגלה נזקקות טיפולית כלשהיא וממוקד בתכנים קונקרטיים הקשורים לתוצאות ההליך המשפטי, חזרתו לחיק המשפחה והשתלבותו מחדש במעגל התעסוקה.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : כן', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"על כן, לנוכח קווי אישיותו של הנאשם, הקושי מצידו להכיר בקיומם של חלקים פוגעניים באישיותו, כפי שבאו לידי ביטוי בביצוע העבירה, ובהעדר נזקקות טיפולית כלשהיא, שירות המבחן סבור שאין באפשרותו לבוא בהמלצה טיפולית לגבי הנאשם או בהמלצה לחלופה עונשית מתאימה.",,,,,,,,,,,,,,,,,
"לטענת המאשימה, מדובר באירוע חמור שרק בנס לא הוביל לאיבוד חיי אדם, מדובר בפגיעה בערך המוגן של חיי אדם, ערך שאין שני לו.",,,,,,,,,,,,,,,,,
"המאשימה ביקשה להטיל על הנאשם עונש מאסר בפועל ממושך  ושימצא בתוך המתחם – קרי, טווח של 5 - 9 שנות מאסר.",,,,,,,,,,,,,,,,,
המאשימה סבורה שזהו המתחם ההולם בנסיבות תיק זה והוא מאזן את כלל השיקולים כמתחייב בחוק.,,,,,,,,,,,,,,,,,
המאשימה עתרה במסגרת המתחם המבוקש שהעונש שיוטל על הנאשם יהיה ברף הגבוה של המתחם וכך נימקה את עמדתה:,,,,,,,,,,,,,,,,,
"המניע למעשים - אין מחלוקת שקיים סכסוך בין הנאשם ומשפחתו לבין משפחת המתלונן, ואין מחלוקת כי המתלונן לא היה קשור באופן ישיר לסכסוך ולא הייתה לו כל יד במעשיי אלימות כלפי הנאשם או משפחתו וכך נקבע גם בהכרעת הדין.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"כמו כן, מעשה האלימות שהוביל למעשים מהסוג הזה ושכוון כלפי הנאשם ובני משפחתו, בוצע זמן רב טרם האירוע בתיק זה, דבר המעיד על תכנון, הכנה וביצוע בקור רוח ובשלוות נפש.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,,,,
"מעשי הנאשם מעידים שהוא תכנן לפגוע במתלונן ועשה מעשים אקטיביים על מנת להוציא לפועל תכנון זה, הוא הגיע למקום חמוש באקדח טעון בכדורים רבים, שאותו השיג מבעוד מועד, כשהוא לבוש בדרך שתקשה על זיהויו.",,,,,['על גופו'],[],,['מאחר'],['אקדח'],"['ירי', 'ניסיון לירי']",,,,,,,
"לא מדובר במעשה אלימות שהגיע מתוך חמת זעם רגעית ובדם רותח, לנאשם היה זמן רב לחשוב על המעשים ולהימנע מביצוען.",,,,,,,,,,,,,,,,,
"המאשימה הדגישה את החומרה בעבירות הנשק, אחזקת נשק ללא רישיון ובמיוחד שנועד לפעולה התקפית כמו במקרה דנן.",,,,,,,,,,,,,,,,,
"הנאשם בחר לבצע את הירי לעבר המתלונן בסמוך לביתו, במבצרו.",,,,,,,,,,"['ירי', 'ניסיון לירי']",,,,,,,
"הוא ירה לעבר המתלונן מטווח קרוב ביותר מספר כדורים, 7 לפחות, כאשר הוא כיוון למרכז הגוף.",,,,,,,,,,"['ירי', 'ניסיון לירי']",,,,,,,
"תושיית המתלונן שזיהה את הנאשם וזרק חפץ לעברו, והגורל, הם שמנעו פגיעה חמורה בגוף ואולי בנפש.",,,,,,,,,,[],,,,,,,
המאשימה ציינה כי הדברים נראים היטב בסרטון מצלמות האבטחה - (ת/38).,,,,,,,,,,,,,,,,,
"לטענת המאשימה הנסיבה החמורה ביותר לטעמה היא העובדה שהנאשם לא נצר את נשקו, גם כשנוכח לדעת שאשתו של המתלונן וילדיו הקטינים נמצאים בסמוך לו ועשויים להיפגע מהירי.",,"['1 : לא', '2 : כן', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,['ירי'],,,,,,,
"המאשימה טענה כי חרף העובדה שלא נגרמו חבלות למתלונן ובני משפחתו, אין ולא יכולה להיות כל מחלוקת כי כתוצאה מאירוע זה נגרמו להם טראומה ונזק רגשי ונפשי.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
