text,CIR_PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"הנאשם הורשע על פי הודאתו בעבירה של יצור נשק – עבירה לפי סעיף 144(ב2) לחוק העונשין, התשל""ז-1977.",,,,,,,,,,,,,,
הודאתו של הנאשם באה בכפוף להסדר טיעון במסגרתו הוגש כתב אישום מתוקן.,,,,,,,,,,,['כן'],,,
"תסקיר שירות המבחן: הנאשם בן 35, נמנה על העדה הדרוזית, נשוי ואב ל-4 ילדים.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
נשר לאחר 10 שנות לימוד על רקע הסתבכותו בפלילים.,,"['1 : כן', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,
במהלך השנים עבד בעבודות שונות.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
לנאשם 3 הרשעות קודמות.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : כן']",,,,,,,,,,,,
הנאשם קיבל אחריות על ביצוע העבירה והביע צער וחרטה על מעשיו.,,,,,,,,,['כן'],['כן'],,,,
ציין כי ייצר את הנשק 4 שנים עובר למעצרו על פי הזמנה של אנשים מהעולם העברייני.,,,,,,,,,,,,,,
סיפר כי באותה תקופה סבל ממצוקה כלכלית וחיפש דרך להרוויח כסף.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"הנאשם הביע מצוקה על רקע מעצרו, עם זאת התקשה להצביע על חלקים בעייתיים בהתנהגותו, שעמדו ברקע להתנהגותו העבריינית.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"סירב לחשוף הנסיבות שהובילו למעצרו, מתוך חשש ודאגה לבני משפחתו אם אלה ייחשפו, ונטה להשליך את האחריות על גורמים חיצוניים.",,,,,,,,,,,,,,
הביע רצון ומוטיבציה לערוך שינוי באורח חייו.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
בעברו 3 הרשעות קודמות.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"מר ג'אבר חמוד, המכהן כראש המועצה בכפר סג'ור שם מתגורר הנאשם, סיפר כי הוא גמלאי של צה""ל, השתחרר בדרגת סגן אלוף, שירת בצה""ל 25 שנים, בתפקידו האחרון היה ראש ענף ארגון הדרכה וביקורות בפיקוד צפון.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"העד סיפר על פרויקט של עיר ללא אלימות המתקיים בכפר ובמסגרת זאת, בשיתוף פעולה עם רש""א, הם מלווים את האסירים המשוחררים ובכוונתו לסייע לנאשם לאחר שחרורו.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"הוא הביע הסתייגות חריפה ממעשה הנאשם, שפגע באופן חמור במשפחה ובתושבי הכפר.",,,,,,,,,,,,,,
"העד סיפר, כי בעברו היה איש בטחון ושירת במשך עשרות שנים את המדינה והוא רפ""ק בדימוס.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,
"העד סיפר כי אביו של הנאשם הינו אדם קשיש, ששירת כאיש בטחון במג""ב.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
הוא הביע הסתייגות מהעבירה שביצע הנאשם וצין כי בכוונתו לשקם את הנאשם לאחר שחרורו.,,,,,,,,,,,,,,
"ב""כ המאשימה התייחסה לעברו של הנאשם וציינה לחומרה כי כבר הורשע בעבר בעבירה של החזקת נשק שלא כדין.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : כן']",,,,,,,,,,,,
"בהתייחסה לתסקיר שירות המבחן טענה ב""כ המאשימה כי לנאשם אין תובנה מלאה למעשיו, הוא נוטה להשליך את הסתבכויותיו הפליליות על גורמים חיצוניים.",,,,,,,,,,,,,,
"לשיטתה של ב""כ המאשימה, במסגרת הסדר הטיעון שיקללה התביעה את מכלול הנסיבות, לרבות הודאתו ולקיחת האחריות ואלה אלה שפורטו על ידי הסנגור וקיבלו ביטוי במכתב של העובדת הסוציאלית.",,,,,,,,,,['כן'],['לא'],,,
"לשיטתו של הסנגור, הנאשם הודה בפני קצינת המבחן שייצר את מטען החבלה לפני ארבע שנים ומאז הוא לא עשה בו שימוש, ללמדנו שלא היה בכוונתו של הנאשם לעשות שימוש במטען החבלה ולמרבה המזל לא נעשה בו שימוש כלל.",,,,,,,,,,,,,,
