text,reject,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CONFESSION,CIR_TYPE_WEP,CIR_PURPOSE,CIR_PLANNING,CIR_MONEY_PAID_WEP,CIR_HELD_WAY_WEP,REGRET,RESPO,CIR_USE,CIR_STATUS_WEP,CIR_OBTAIN_WAY_WEP,CIR_BUYER_ID_WEP,CIR_AMMU_AMOUNT_WEP,CONFESSION_LVL2,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"הנאשם הורשע על פי הודאתו בעובדות כתב האישום המתוקן שסומן ""מ/1"" בעבירות בנשק (נשיאה) לפי סעיף 144 (ב) רישא וסיפא לחוק העונשין, התשל""ז- 1977.",,,,,['כן'],,,,,,,,,,,,,,,,
"ביום 10.08.15, בשעה 22:05 או בסמוך לכך, בכביש 4 בחדרה, בקרבת אזור התעשייה הצפוני, הנאשם וג'וודת דמלחי - (להלן: ""ג'וודת"") נסעו ביחד על קטנוע מסוג גוימקס, שנשא לוחית רישוי מזויפת שמספרה 3689624 - (להלן: ""הקטנוע""), כאשר ג'וודת נהג בו ללא רישיון נהיגה והנאשם ישב מאחוריו.",,,,,,,,,,[],,,,['נשק עם מחסנית בהכנס'],,,,,,,
"באותה עת הנאשם נשא אקדח חצי אוטומט  מסוג FN, מס""ד 459238 - (להלן: ""האקדח"") ובתוכו מחסנית מתאימה ללא כדורים - (להלן: ""המחסנית""), אשר היו עטופים בסמרטוט בתוך שקית אשפה - (להלן: ""השקית"").",,,,,,['אקדח'],,,,"['על גופו', 'סמוך לבית']",,,,"['נשק מופרד מתחמושת', 'נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה']",,,,,,,
האקדח הנו כלי שסוגל לירות כדור שבכוחו להמית אדם.,,,,,,,,,,,,,,,,,,,,,
"באותו זמן, קצין המשטרה רועי סירי - (להלן: ""השוטר רועי""), שנהג בניידת משטרה בכביש 4 לכיוון צפון, הבחין בקטנוע וראה שספרות לוחית הרישוי שלו מטושטשות וקטנות.",,,,,,,,,,[],,,,['נשק עם מחסנית בהכנס'],,,,,,,
השוטר רועי חשד שמדובר בקטנוע גנוב ולפיכך הדליק אורות כחולים וקרא לג'וודת לעצור בצד הדרך.,,,,,,,,,,,,,[],[],[],,,,,,
"ג'וודת לא שעה להוראתו של השוטר רועי, המשיך בנסיעה, הגביר מהירות, פנה לאזור התעשייה בחדרה, המשיך בנסיעתו שם, חזר לכביש 4, פנה ימינה בצומת נחל חדרה ומיד פנה שמאלה לכיוון כביש 4 לצפון והמשיך בנסיעה צפונה.",,,,,,,,,,,,,,,,,,,,,
"בתוך כך, השוטר רועי דיווח על האירוע ברשת הקשר, ביקש סיוע ותוך כדי הנסיעה אחר הקטנוע הצטרפו אליו עוד שתי ניידות ששתיהן הפעילו סירנות ואורות כחולים כשהניידות נוסעות בעקבות הקטנוע.",,,,,,,,,,[],,,[],['נשק עם מחסנית בהכנס'],,,,,,,
"כשהקטנוע הגיע לצומת בנימינה, עבר את הצומת באור אדום ורכב שהגיע מכיוון בנימינה נאלץ לבלום כי למנוע התנגשות ופגיעה בקטנוע.",,,,,,,,,,,,,[],['נשק עם מחסנית בהכנס'],,,,,,,
"בהתאם לדיווח של השוטר רועי, בצומת בית חנניה - (להלן: ""הצומת""), המתינו ניידות משטרה נוספות שביצעו חסימה בכביש וכאשר הקטנוע הגיע למקום; ג'וודת ניסה לעבור בין הניידות, פגע בשתי ניידות, ומשלא יכול היה להמשיך בנסיעה, ג'וודת והנאשם ירדו מהקטנוע והחלו בבריחה רגלית.",,,,,,,,,,[],,,,"['נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה']",,,,,,,
"שוטרים שהיו במקום רדפו אחרי הנאשם וג'וודת, שהתפצלו לכיוונים שונים, וכעבור מספר מטרים בשדה חשוף הסמוך לצומת, הנאשם זרק את השקית בה האקדח והמחסנית, המשיך בבריחתו וכעבור מספר דקות הנאשם וג'וודת נתפסו על ידי השוטרים ונעצרו.",,,,,,['אקדח'],,,,[],,,[],"['נשק מופרד מתחמושת', 'נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה']",,,,,,,
במעשיו המתוארים לעיל הנאשם נשא נשק ואביזר של נשק בלא רשות על פי דין.,,,,,,,,,,,,,,,,,,,,,
"הנאשם בן 21, רווק, תושב ג'סר אל זרקא.",,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,,,,
"טרם מעצרו הנוכחי התגורר עם משפחתו והתמיד, לדבריו, לעבוד תקופה של שלוש שנים, במחלקת התברואה בחדרה.",,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,,,,
בשכרו תמך בפרנסת משפחתו וסייע בנישואי שתי אחיותיו קודם מעצרו.,,,"['1 : לא', '2 : כן', '3 : לא', '4 : לא', '5 : כן', '6 : לא', '7 : כן', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,,,,
"הנאשם נולד למשפחה מוסלמית, המונה כיום אם אלמנה בגיל 48, ושבעה בנים ובנות בין הגילאים 13 - 27 שנים, מהן שתי אחיות נשואות ומנהלות אורח חיים עצמאי ושאר האחים רווקים ומתגוררים בבית המשפחה.",,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,,,,
