text,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CIR_STATUS_WEP,CIR_HELD_WAY_WEP,CIR_PURPOSE,CIR_AMMU_AMOUNT_WEP,CIR_OBTAIN_WAY_WEP,CIR_TYPE_WEP,CIR_USE,CIR_PLANNING,RESPO,REGRET,CONFESSION
"בשם המאשימה: עו""ד גב' רונית לוי",1.2163896e-05,5.5539476e-06,9.475185e-06,3.6221394e-05,5.772228e-06,3.132657e-06,5.3445538e-06,2.8031895e-05,2.0686039e-05,1.8822086e-05,0.00032016728,4.517869e-05,0.00029368434,2.5901147e-06
"בשם הנאשם: עו""ד מר מוחמד דרויש",1.0025791e-05,5.4605257e-06,9.465928e-06,3.1931406e-05,5.3795256e-06,3.537206e-06,5.508751e-06,2.394081e-05,2.1611822e-05,1.6344751e-05,0.00024623403,4.6814144e-05,0.00027009082,2.4455128e-06
"חוק העונשין, תשל""ז-1977: סע'  144 (ב), 40יא",2.0394045e-05,5.139156e-06,9.525985e-06,6.0209866e-05,5.756605e-06,7.5986104e-06,7.843621e-06,5.7766887e-05,1.8799517e-05,1.9878622e-05,0.00023281334,7.719784e-05,0.0003799235,2.7763715e-06
"הנאשם הורשע על פי הודאתו בעובדות כתב האישום המתוקן שסומן ""מ/1"" בעבירות בנשק (נשיאה) לפי סעיף 144 (ב) רישא וסיפא לחוק העונשין, התשל""ז- 1977.",1.4931716e-05,5.020851e-06,9.3874805e-06,5.8752343e-05,5.012201e-06,7.468039e-06,8.35707e-06,3.3680262e-05,1.870731e-05,2.4328856e-05,0.00016205737,6.61855e-05,0.00026627394,0.999998
"ביום 10.08.15, בשעה 22:05 או בסמוך לכך, בכביש 4 בחדרה, בקרבת אזור התעשייה הצפוני, הנאשם וג'וודת דמלחי - (להלן: ""ג'וודת"") נסעו ביחד על קטנוע מסוג גוימקס, שנשא לוחית רישוי מזויפת שמספרה 3689624 - (להלן: ""הקטנוע""), כאשר ג'וודת נהג בו ללא רישיון נהיגה והנאשם ישב מאחוריו.",1.3676425e-05,5.170269e-06,0.9999957,0.00011424923,0.9999665,3.072012e-05,0.0023623449,0.9996518,3.873838e-05,0.49678493,0.0068517877,0.00021340435,0.000496008,4.423626e-06
"באותה עת הנאשם נשא אקדח חצי אוטומט  מסוג FN, מס""ד 459238 - (להלן: ""האקדח"") ובתוכו מחסנית מתאימה ללא כדורים - (להלן: ""המחסנית""), אשר היו עטופים בסמרטוט בתוך שקית אשפה - (להלן: ""השקית"").",9.1664015e-06,5.0476497e-06,0.9999962,0.9999945,0.9999871,5.0493967e-05,0.9999635,0.9999558,0.99999654,0.9996439,0.00032139826,0.0001020333,0.00022824407,3.8551866e-06
האקדח הנו כלי שסוגל לירות כדור שבכוחו להמית אדם.,8.451726e-06,5.3689423e-06,0.9999962,0.9999925,0.99995565,0.9998512,0.9999572,0.9999443,0.99999654,0.99998987,0.00027697266,0.00013925806,0.00027504013,3.7292132e-06
"באותו זמן, קצין המשטרה רועי סירי - (להלן: ""השוטר רועי""), שנהג בניידת משטרה בכביש 4 לכיוון צפון, הבחין בקטנוע וראה שספרות לוחית הרישוי שלו מטושטשות וקטנות.",1.01805845e-05,5.1873367e-06,9.467958e-06,8.184155e-05,0.9999788,1.4300648e-05,0.00071186916,0.99943715,2.254938e-05,0.9698443,0.0009562242,0.00014848096,0.00052487745,3.2229807e-06
השוטר רועי חשד שמדובר בקטנוע גנוב ולפיכך הדליק אורות כחולים וקרא לג'וודת לעצור בצד הדרך.,6.6572275e-06,5.2440564e-06,0.99999607,8.9400215e-05,0.99998,0.023360625,0.031253524,0.9993975,3.1316322e-05,0.9995227,0.00066394475,0.000101838705,0.000796448,3.6006954e-06
"ג'וודת לא שעה להוראתו של השוטר רועי, המשיך בנסיעה, הגביר מהירות, פנה לאזור התעשייה בחדרה, המשיך בנסיעתו שם, חזר לכביש 4, פנה ימינה בצומת נחל חדרה ומיד פנה שמאלה לכיוון כביש 4 לצפון והמשיך בנסיעה צפונה.",7.247308e-06,5.162317e-06,9.442107e-06,5.8888316e-05,0.9989906,3.111221e-05,0.00010294847,0.9884366,2.0435067e-05,0.9839923,0.28345343,0.00018459983,0.0032675145,3.7053624e-06
