text,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CIR_STATUS_WEP,CIR_HELD_WAY_WEP,CIR_PURPOSE,CIR_AMMU_AMOUNT_WEP,CIR_OBTAIN_WAY_WEP,CIR_TYPE_WEP,CIR_USE,CIR_PLANNING,RESPO,REGRET,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"ב""כ המאשימה: עו""ד אילן אקוקה",,,,,,,,,,,,,,,,,
"ב""כ הנאשם: עו""ד יהודה שושן",,,,,,,,,,,,,,,,,
"חוק העונשין, תשל""ז-1977: סע'  144",,,,,,,,,,,,,,,,,
"הנאשם הורשע, על פי הודאתו בעובדות כתב אישום מתוקן, בעבירות החזקת נשק והחזקת תחמושת, בשל כך שמיום 15.12.19 סמוך לחצות, ועד יום 17.12.19 בשעה 02:30 החזיק בביתו, בחדר ילדיו הנכים, בתיק שחור ובו נשק דמוי תת מקלע מאולתר קליבר 9 מ""מ, כשהוא טעון במחסנית עם 8 כדורים בקליבר 9 מ""מ ובצד, בתוך קופסא, החזיק שמונה כדורים נוספים.",,,,"['נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה']",,,,,['תת מקלע מאולתר'],,,,,['כן'],,,
"הצדדים הסכימו על עובדות נוספות ולפיהן האקדח והתחמושת הובאו לביתו של הנאשם על ידי אחיו, חאלד, בתוך תיק שחור שאותו מסר האח לאשת הנאשם כשהנאשם לא היה בבית.",,,,['נשק עם מחסנית בהכנס'],['בבית'],,,,['אקדח'],,,,,,,,
"מששב הנאשם לביתו וראה את תכולת התיק, התקשר אל אחיו חאלד וביקש שיבוא לקחת את הנשק.",,,,,[],,,,,,,,,,,,
"כשחאלד לא הגיע, הותיר הנאשם את הנשק בביתו והתקשר לאח אחר ולאחיותיו בבקשה שישכנעו את חאלד לבוא ולקחת את הנשק.",,,,,['בבית'],,,[],,,,,,,,,
הנשק נותר בבית הנאשם עד להגעת המשטרה ובמשך 28 שעות.,,,,,,,,,,,,,,,,,
"לא נמצאה על הנשק ראיה פורנזית הקושרת את הנאשם עמו, אך בחלק הפנימי של המחסנית נמצא DNA של אחיינו, בנו של חאלד שהותיר אצלו את האקדח, ושמו כשם הנאשם.",,,,[],[],,,,['אקדח'],,,,,,,,
ממצאי השלמת חקירה שנערכה העלו כי גרסת הנאשם ואשתו במשטרה היא אמת.,,,,,,,,,,,,,,,,,
הצדדים ערכו הסדר טיעון במסגרתו כתב האישום תוקן.,,,,,,,,,,,,,,,,,
הנאשם הודה במיוחס לו והורשע.,,,,,,,,,,,,,,['כן'],,,
בנוסף הגישו הצדדים רשימת עובדות מוסכמת וכן רשימת עובדות שהנאשם יטען אותן והמאשימה לא תביא ראיות לסתור.,,,,,,,,,,,,,,,,,
"עוד הוסכם כי המאשימה תטען לעונש של חמישה- עשר חודשי מאסר בפועל וענישה נלווית וב""כ הנאשם יהא חופשי בטיעוניו.",,,,,,,,,,,,,,,,,
"תסקיר שירות מבחן מיום 30.8.20 מלמד כי הנאשם בן 37, נשוי, אב לארבעה ואינו עובד.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
