text,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CIR_STATUS_WEP,CIR_HELD_WAY_WEP,CIR_PURPOSE,CIR_AMMU_AMOUNT_WEP,CIR_OBTAIN_WAY_WEP,CIR_TYPE_WEP,CIR_USE,CIR_PLANNING,RESPO,REGRET,CONFESSION
"ב""כ המאשימה: עו""ד פאדי אסעד",1.139998e-05,5.627525e-06,9.604965e-06,3.2332602e-05,5.4807797e-06,3.2595542e-06,5.2305254e-06,2.6400712e-05,2.186757e-05,1.7690016e-05,0.00027733785,4.6651614e-05,0.0002781105,2.3425573e-06
"ב""כ הנאשמת: עו""ד ערן ר",1.4021323e-05,5.6289095e-06,9.54136e-06,3.536593e-05,5.746436e-06,3.2230666e-06,5.691785e-06,2.9852097e-05,2.1774882e-05,1.9176736e-05,0.0002833083,4.6404955e-05,0.00038459027,2.3512034e-06
"חוק העונשין, תשל""ז-1977: סע'  40 ט', 144(ב2), 243, 244, 40 יא', 40 יג'",1.7838265e-05,4.984943e-06,9.478157e-06,5.2018946e-05,6.1581945e-06,8.573841e-06,7.04837e-06,5.0366525e-05,1.8932731e-05,2.014746e-05,0.00023648933,0.00012729126,0.00049281825,2.7389328e-06
הנאשמת הורשעה בהתאם להודאתה בעובדות כתב האישום המתוקן בעבירות כדלקמן:,8.8588085e-06,5.174738e-06,9.419136e-06,3.3822525e-05,5.6826516e-06,3.6240529e-06,4.7443623e-06,1.8548739e-05,2.0340512e-05,1.2930313e-05,0.00015343477,6.3378364e-05,0.00021046463,0.99999774
"סחר בנשק, לפי סעיף 144(ב2) בחוק העונשין, תשל""ז – 1977 (להלן: ""החוק"").",1.0330612e-05,5.1516645e-06,9.525113e-06,6.883662e-05,4.6579084e-06,2.5116155e-05,1.4964845e-05,0.06914625,1.8510855e-05,0.98780614,0.00024381005,7.848114e-05,0.00020881518,3.2950154e-06
"מסירת ידיעה כוזבת על עבירת פשע, לפי סעיף 243 סיפא לחוק.",8.138171e-06,5.2114056e-06,9.49993e-06,6.448727e-05,5.5216847e-06,7.441424e-05,1.0009167e-05,0.7517424,2.1224278e-05,0.014529816,0.00022508923,0.00011825882,0.00061600585,3.7620941e-06
"שיבוש הליכי משפט, לפי סעיף 244 לחוק.",9.2841865e-06,5.44558e-06,9.6751755e-06,4.4584456e-05,5.0158783e-06,9.7247475e-06,9.197681e-06,3.7703052e-05,1.984631e-05,1.9319234e-05,0.00030097424,7.596204e-05,0.00022262767,2.7094948e-06
"על-פי המתואר בחלק הכללי בכתב האישום המתוקן, בין החודשים יולי 2015 לפברואר 2016 עבדה הנאשמת כמאבטחת בבית ספר יסודי.",1.1348999e-05,0.99997723,9.422353e-06,8.269943e-05,6.0498764e-06,9.154662e-06,8.036289e-05,0.9599564,1.9765826e-05,9.920286e-05,0.00049487466,8.926545e-05,0.00022840519,7.553966e-06
"במסגרת עבודתה קיבלה הנאשמת לחזקתה אקדח 9 מ""מ מסוג תארוס (להלן:""האקדח""), שתי מחסניות וכן 20 כדורים תואמים.",6.526044e-06,5.1230327e-06,0.9999962,0.999997,0.99998593,1.6882937e-05,0.9999697,0.999964,0.99999666,0.98715395,0.0002236862,7.90817e-05,0.00019082098,3.1522986e-06
"על פי האישום הראשון, בין החודשים אוגוסט 2014 לפברואר 2016, במספר רב של הזדמנויות רכשה הנאשמת ממחמוד צאלוק (להלן:""מחמוד"") סמים מסוכנים מסוג חשיש והרואין לצריכה עצמית.",1.0874998e-05,5.1010843e-06,9.466622e-06,0.00019669735,0.00025622573,8.194441e-05,0.008060345,0.9998054,0.006135039,0.0024594176,0.0009306219,0.00011338802,0.0002417248,4.1950334e-06
בחלק מההזדמנויות הציע מחמוד לנאשמת כי ירכוש ממנה את האקדח והיא סירבה.,8.999266e-06,5.2121463e-06,0.99999607,0.9999672,0.024376132,6.357795e-05,0.9995925,0.9999397,0.9999963,0.072945304,0.008357247,9.7541415e-05,0.0005515568,3.388831e-06
"ביום 15.2.16, לאחר שאזלו לנאשמת הסמים והחלה לחוש תסמיני גמילה, מתוך מטרה להשיג סכום כסף לרכישת מנות סם נוספות, גמלה בליבה של הנאשמת החלטה למכור את האקדח שברשותה למחמוד.",7.6640445e-06,0.99997866,0.99999607,0.9999813,0.06451981,0.9860175,0.99911827,0.9999602,0.99999607,0.033909522,0.33284938,0.0003149528,0.019630928,3.5948556e-06
"לצורך כך, פנתה הנאשמת למחמוד והציעה לו לרכוש ממנה את האקדח, המחסניות והכדורים תמורת 10,000 ₪.",1.23697355e-05,5.1656953e-06,0.9999962,0.9999968,0.9999647,6.710671e-05,0.9999528,0.99995303,0.9999963,0.024995638,0.01495113,0.00018939047,0.0005545457,3.4455077e-06
"השניים סיכמו ביניהם כי הנאשמת תמכור למחמוד את האקדח תמורת סכום של 8,000 ₪ וכן כמות של סם מסוכן מסוג הרואין.",1.0724874e-05,5.1110474e-06,0.9999962,0.9999713,0.683764,0.000119263066,0.9998343,0.999951,0.9999968,0.15416624,0.00067038694,8.176035e-05,0.00028146943,3.314625e-06
"בהמשך נפגשו השניים סמוך למקום מגוריו של מחמוד, שם מסרה לו הנאשמת את האקדח, המחסנית והכדורים ובתמורה שילם לה מחמוד 8,000 ₪ במזומן וכן מסר לה ארבע חבילות של סם מסוג הרואין לצריכתה העצמית.",7.486236e-06,5.0577974e-06,0.9999962,0.9999957,0.99998796,0.1257628,0.999959,0.9999652,0.9999964,0.9999503,0.16533127,0.00015487883,0.0005614787,3.959506e-06
"על פי האישום השני, בהמשך למתואר, ובמטרה להתחמק מעונש, החליטה הנאשמת לרקום סיפור בדים לפיו נפלה קורבן לאירוע שוד במהלכו נגנב ממנה האקדח.",6.1703986e-06,5.192242e-06,0.99999607,0.99998736,0.99785584,0.99983656,0.9927866,0.9999492,0.99999607,0.99997354,0.99698955,0.00020099115,0.020687064,3.2144012e-06
"ביום 18.2.16, פנתה הנאשמת למעבידה, שי יהושע לוי, ודיווחה על אירוע השוד.",9.082865e-06,5.3673857e-06,9.435824e-06,5.3582917e-05,0.99295914,1.3911865e-05,2.3490775e-05,0.73519117,1.886063e-05,0.99515885,0.00091276545,0.000104009894,0.00057226315,2.9624068e-06
בתגובה פנה שי למשטרה באופן מידי ושוטרים רבים החלו בסריקות ובגביית הודעות מעדים שונים במטרה לאתר את מבצע השוד.,7.2425614e-06,5.2222517e-06,9.337802e-06,7.083172e-05,0.99888796,0.0013173887,0.0003106869,0.90233785,2.1848311e-05,0.9991172,0.0035703245,0.00011251389,0.0016286116,3.4724483e-06
באותו יום הגיעה הנאשמת לתחנת המשטרה ומסרה בפני חוקר הודעה בה פירטה את אירוע השוד.,7.1321742e-06,5.329772e-06,9.367877e-06,5.1537718e-05,0.9997938,0.00010743128,2.4673962e-05,0.99272305,1.9080017e-05,0.9629844,0.0010897124,8.897184e-05,0.0010687466,3.3945305e-06
