feature_key,text,extraction
CONFESSION,"הנאשם הורשע על פי הודאתו בכתב האישום, בעבירות שעניינן, החזקת נשק שלא כדין, עבירה לפי סעיף 144 (א) לחוק העונשין, התשל""ז-1977 (להלן: ""חוק העונשין"") וכן, עבירה של החזקת חלק-אבזר תחמושת של כלי נשק, עבירה לפי סעיף 144(א)(1) לאותו חוק.",True
CONFESSION,"הנאשם הורשע על פי הודאתו בכתב האישום, בעבירות שעניינן, החזקת נשק שלא כדין, עבירה לפי סעיף 144 (א) לחוק העונשין, התשל""ז-1977 (להלן: ""חוק העונשין"") וכן, עבירה של החזקת חלק-אבזר תחמושת של כלי נשק, עבירה לפי סעיף 144(א)(1) לאותו חוק.",True
TYPE_WEP,"מכתב האישום עולה, כי ביום 16/07/09 בשעה 11:00 או בסמוך לכך בכפר מגדל שמס, החזיק הנאשם בביתו נשק מסוג רובה צייד שמסוגל לירות כדור ובכוחו להמית אדם וזאת ללא רשות על פי דין.","['רובה', 'צייד']"
STATUS_WEP,"מכתב האישום עולה, כי ביום 16/07/09 בשעה 11:00 או בסמוך לכך בכפר מגדל שמס, החזיק הנאשם בביתו נשק מסוג רובה צייד שמסוגל לירות כדור ובכוחו להמית אדם וזאת ללא רשות על פי דין.",[]
OBTAIN_WAY,"מכתב האישום עולה, כי ביום 16/07/09 בשעה 11:00 או בסמוך לכך בכפר מגדל שמס, החזיק הנאשם בביתו נשק מסוג רובה צייד שמסוגל לירות כדור ובכוחו להמית אדם וזאת ללא רשות על פי דין.",[]
CONFESSION,"בהתייחס לעבירה נשוא הליך זה, הנאשם לקח אחריות מלאה על ביצועה והביע חרטה כנה על ביצועה.",True
CONFESSION,הנאשם חש כעס ובושה על התנהגותו והבין את חומרת מעשיו.,True
TYPE_WEP,"לדבריו, גם התחמושת שנמצאה בביתו, הייתה למטרת אוסף ולא התאימה לאף אחד מהרובים שהיו ברשותו.","['רובה', 'צייד']"
HELD_WAY,"לדבריו, גם התחמושת שנמצאה בביתו, הייתה למטרת אוסף ולא התאימה לאף אחד מהרובים שהיו ברשותו.",['בית']
USE,"לדבריו, גם התחמושת שנמצאה בביתו, הייתה למטרת אוסף ולא התאימה לאף אחד מהרובים שהיו ברשותו.",False
STATUS_WEP,"לדבריו, גם התחמושת שנמצאה בביתו, הייתה למטרת אוסף ולא התאימה לאף אחד מהרובים שהיו ברשותו.",[]
OBTAIN_WAY,"לדבריו, גם התחמושת שנמצאה בביתו, הייתה למטרת אוסף ולא התאימה לאף אחד מהרובים שהיו ברשותו.",['מצא']
CONFESSION,"עוד יש להתחשב לקולא בהודאתו של הנאשם בהזדמנות הראשונה, אשר חסכה זמן שיפוטי יקר, וכן את הרושם החיובי אשר הותיר עת הביע החרטה ונטילת אחריות מצדו.",True
CONFESSION,"עוד יש להתחשב לקולא בהודאתו של הנאשם בהזדמנות הראשונה, אשר חסכה זמן שיפוטי יקר, וכן את הרושם החיובי אשר הותיר עת הביע החרטה ונטילת אחריות מצדו.",True
CONFESSION,חרטתו והודאתו הינן כנות ואמיתיות.,True
CONFESSION,חרטתו והודאתו הינן כנות ואמיתיות.,True
OFFENCE_NUMBER,"חוק העונשין, תשל""ז-1977: סע'  144, 144 (א), 144(א)(1)","['144 א', '144 א']"
OFFENCE_NUMBER,"הנאשם הורשע על פי הודאתו בכתב האישום, בעבירות שעניינן, החזקת נשק שלא כדין, עבירה לפי סעיף 144 (א) לחוק העונשין, התשל""ז-1977 (להלן: ""חוק העונשין"") וכן, עבירה של החזקת חלק-אבזר תחמושת של כלי נשק, עבירה לפי סעיף 144(א)(1) לאותו חוק.","['144 א', '144 א']"
OFFENCE_TYPE,"הנאשם הורשע על פי הודאתו בכתב האישום, בעבירות שעניינן, החזקת נשק שלא כדין, עבירה לפי סעיף 144 (א) לחוק העונשין, התשל""ז-1977 (להלן: ""חוק העונשין"") וכן, עבירה של החזקת חלק-אבזר תחמושת של כלי נשק, עבירה לפי סעיף 144(א)(1) לאותו חוק.",['החזקה נשק']
OFFENCE_TYPE,"הנאשם הורשע על פי הודאתו בכתב האישום, בעבירות שעניינן, החזקת נשק שלא כדין, עבירה לפי סעיף 144 (א) לחוק העונשין, התשל""ז-1977 (להלן: ""חוק העונשין"") וכן, עבירה של החזקת חלק-אבזר תחמושת של כלי נשק, עבירה לפי סעיף 144(א)(1) לאותו חוק.",['החזקה נשק']
OFFENCE_NUMBER,"אין חולק, כי עבירת החזקת הנשק המצוינת בסעיף 144(א) רישא לחוק העונשין, הינה ממין העבירות שאין להקל ראש בחומרתן.",['144 א']
OFFENCE_TYPE,"אין חולק, כי עבירת החזקת הנשק המצוינת בסעיף 144(א) רישא לחוק העונשין, הינה ממין העבירות שאין להקל ראש בחומרתן.",['החזקה נשק']
