text,CIR_PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION
"פ""ל 5568-11-15 מדינת ישראל נ' אשורוב(עציר)",9.6045434e-05,3.1842246e-05,2.018342e-05,0.9999876,0.00033018892,0.000986212,0.00040151225,0.009828241,0.013124883,0.00010310782,0.0011371608
"גרמן אשורוב (עציר) ע""י ב""כ עו""ד טל כהן",0.00011363731,3.1910156e-05,2.0758467e-05,0.99998736,0.00035070127,0.0008869404,0.00032007636,0.10546372,0.008883715,0.00012012033,0.00042318145
פקודת התעבורה [נוסח חדש],0.00012015252,2.8949482e-05,1.8201607e-05,0.9865072,0.00030340525,0.0006281725,0.0005783902,0.01834994,0.04563684,0.00014441235,0.00025315493
"תקנות התעבורה, תשכ""א-1961 - לא מרובדות",0.00015083153,2.999592e-05,2.4061754e-05,9.266725e-06,0.00039380338,0.0012788957,0.00053371413,0.024566928,0.027711516,0.00015021322,0.00048049985
"חוק העונשין, תשל""ז-1977: סע'  40ג(א), 40ו, 40ט.",0.00023093635,3.0198875e-05,2.8785686e-05,0.99998724,0.00054203643,0.001879048,0.00071398,0.013578478,0.08777309,0.000156353,0.0006165839
"פקודת הסמים המסוכנים [נוסח חדש], תשל""ג-1973",9.998875e-05,2.9010977e-05,1.9999883e-05,0.99998724,0.00038593775,0.00072555244,0.00039567138,0.032319233,0.044468604,0.00012570497,0.000780725
"הנאשם הורשע, במסגרת הסדר טעון, בכתב אישום חמור, לפיו, ביום 12.11.15, נהג ברכב, ברחוב מנחם בגין בהרצליה, במהירות מופרזת, זאת על אף היותו בלתי מורשה לנהיגה, פסול על ידי גזר דין של בית משפט, שיכור, ללא רישיון רכב תקף וללא תעודת ביטוח תקפה.",0.0003264865,0.99999475,0.9996117,9.046419e-06,0.023254951,0.080280185,0.36246732,0.007862331,0.025530752,0.00026280046,0.9995192
הנאשם נעצר בעקבות האירוע  ומעצרו הוארך בהסכמת בא כוחו.,0.0002155043,3.2052827e-05,1.875808e-05,0.9999876,0.00044545493,0.0009024281,0.0009651737,0.0030064404,0.009828455,0.00015542442,0.00049581286
"ביום 22.11.15, הודה הנאשם במיוחס לו והצדדים הציגו הסדר מסגרת לעניין העונש, כאשר לעניין המאסר, סוכם כי המאשימה תטען ל-12 חודשי מאסר בפועל, תוך הפעלת עונש מאסר מותנה בן 10 חודשים התלוי ועומד כנגד הנאשם, בעוד שהסנגור יוכל לטעון לעונש של 10 חודשי מאסר, תוך הפעלת עונש המאסר המותנה האמור וכן, עתרו הצדדים במשותף, לפסילה מלקבל או להוציא רישיון נהיגה, למשך 36 חודשים, 12 חודשי מאסר מותנה למשך 3 שנים וקנס כספי משמעותי, חלף התחייבות כספית בסך 20000 ₪, משהתברר כי הנאשם לא חתם על ההתחייבות ולא ניתן להפעילה.",0.79966277,3.0717187e-05,0.00051489763,9.017253e-06,0.0010557445,0.0015453743,0.0017821286,0.0021997779,0.025877358,0.00024739344,0.9998217
"הצדדים הציגו טיעונים לעניין העונש, כמפורט בפרוטוקול והנאשם עצמו אמר כי הוא מודע למעשיו, אך נמצא בהליכי שיקום, סובל ממחלה קשה, אב לילדה בת שנתיים ויודע כי הכלא יכול להרתיע אותו, אך גם להכניסו לדיכאון.",0.00014225188,0.9999964,2.9084467e-05,8.911053e-06,0.0006549618,0.001202757,0.00071052235,0.010158566,0.5125104,0.019781657,0.76239085
