text,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CIR_STATUS_WEP,CIR_HELD_WAY_WEP,CIR_PURPOSE,CIR_AMMU_AMOUNT_WEP,CIR_OBTAIN_WAY_WEP,CIR_TYPE_WEP,CIR_USE,CIR_PLANNING,RESPO,REGRET,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
יהלום - היחידה הארצית לחקירות ומאבק בפשיעה,,,,,,,,,,,,,,,,,
"פקודת מס הכנסה [נוסח חדש] - לא מרובד: סע'  215 א(א), 216 (4), 216 (5)",,,,,,,,,,,,,,,,,
"הוראות מס הכנסה (ניהול פנקסי חשבונות), תשל""ג-1973",,,,,,,,,,,,,,,,,
"חוק העונשין, תשל""ז-1977: סע'  144 (א)",,,,,,,,,,,,,,,,,
"הנאשם הורשע ביום 17/7/16 בהתאם להודאתו במסגרת הסדר טיעון כמפורט בכתב האישום המתוקן, בביצוען של העבירות הבאות:",,,,,,,,,,,,,,['כן'],,,
"עבירה של אי הודעה על התחלת התעסקות על פי סעיף 215 א(א) לפקודת מס הכנסה [נוסח חדש], תשכ""א – 1961 (להלן: ""הפקודה""), שתי עבירות של אי הגשת דו""ח במועד על פי סעיף 216 (4) לפקודה ושלוש עבירות של אי ניהול פנקסי חשבונות על פי סעיף 216 (5) לפקודה.",,,,,,,,,,,,,,,,,
"על פי המפורט בכתב האישום המתוקן, במועד שאינו ידוע למאשימה, אך לא יאוחר משנת 2010, החל הנאשם לעסוק בגביית כספים והפיק הכנסות באחוזים מכספים שנתן ומחובות שלא הצליחו להיגבות מבעלי חוב ובנוסף היה בעל הכנסות מפעילות בלתי חוקית.",,,,,,,,,,,,,,,,,
"הנאשם לא הגיש לפקיד השומה הודעה על התחלת התעסקות ודו""ח שנתי ראשון לשנת המס 2010, כן לא הגיש הנאשם לפקיד שומה דו""חות על הכנסותיו לשנות המס 2011, 2012.",,,,,,,,,,,,,,,,,
"בנוסף הגם שהנאשם היה חייב בניהול ספרים על פי הוראות מס הכנסה (ניהול פנקסי חשבונות), תשל""ג – 1973, ללא סיבה מספקת, לא ניהל פנקסי חשבונות בשנות המס 2010 – 2012.",,,,,,,,,,,,,,,,,
מעשים אלה לא אפשרו לפקיד השומה לשום שומת אמת ולבחון את חבות המס של הנאשם.,,,,,,,,,,,,,,,,,
בעשותו כאמור ביצע הנאשם את העבירות המפורטות לעיל.,,,,,,,,,,,,,,,,,
"הודאתו של הנאשם באה לאחר קיומו של הליך גישור בפני כב' השופטת מרגולין-יחידי, שם הגיעו הצדדים להסדר טיעון במסגרתו הוגש כתב האישום המתוקן אשר פורט לעיל, והוסכם כי הנאשם יודה ויורשע ואף תינתן דחייה לצורך הסרת מחדלים.",,,,,,,,,,,,,,['כן'],,,
"הצדדים הדגישו כי לא הגיעו להסכמה באשר לעונש אשר יושת על הנאשם וכי אף הובהר לנאשם כי המאשימה עותרת לעונש של מאסר בפועל, מאסר על תנאי, קנס וחתימה על התחייבות.",,,,,,,,,,,,,,,,,
עוד הובהר לנאשם כי תיקון כתב האישום הוא לצורך ההליך הפלילי בלבד ואינו משפיע על ההתדיינות מול פקיד השומה האזרחי.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : כן', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"ב""כ המאשימה הגיש את הרישום הפלילי של הנאשם (ת/1) והבהיר כי לנאשם עבר פלילי אך זה אינו כולל עבר פלילי בעבירות מס.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : כן', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"ב""כ המאשימה ציין כי הנאשם הודה בביצוען של העבירות המפורטות בכתב האישום המתוקן והסיר את מלוא המחדלים.",,,,,,,,,,,,,,['כן'],,,
"ב""כ המאשימה היפנה לערך החברתי המוגן ולמידת הפגיעה בו ועתר להשית על הנאשם עונש של מאסר בפועל.",,,,,,,,,,,,,,,,,
עוד הדגיש את העובדה שהנאשם לא הודיע על התחלת התעסקותו וכן הדגיש שהכנסותיו נובעות מפעילות לא חוקית ובכך מישנה חומרה.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"לשיטתו, הגם שמדובר בעבירות המוגדרות כעבירות מס טכניות, במקרה דנן התנהגותו של הנאשם במשך מספר שנות מס רצופות מצביעה על כך שאין המדובר בעניין טכני.",,,,,,,,,,,,,,,,,
"בהקשר זה הפנה לפסיקה המלמדת על כך שעבירות של אי הגשת דו""ח במועד הן עבירות אליהן יש להתייחס בחומרה ולא כאל עניין טכני ופעוט.",,,,,,,,,,,,,,,,,
"עוד ציין את הנזק שנגרם מביצוע העבירות והדגיש כי הכנסותיו של הנאשם היו במזומן, מיד ליד, והרחק מכל יכולת פיקוח של רשויות המס, מה שאף מקים קושי לאמוד היום את הכנסותיו של הנאשם שאף לא נרשמו בספרים.",,,,,,,,,,,,,,,,,
בנסיבות אלה לטענתו היכולת לברר מהו מס האמת אותו היה על הנאשם לשלם – כמעט בלתי אפשרית.,,,,,,,,,,,,,,,,,
"ב""כ הנאשם ציין כי התיק הנדון הוא תולדה של הרשעתו האחרונה של הנאשם המפורטת בת/1 בת.פ.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"56119-02-13 שם הורשע ברכישת/החזקת נשק שלא כדין ורכישת/החזקת חלק של נשק או תחמושת על פי סעיף 144 (א) לחוק העונשין תשל""ז – 1977.",,,,,,,,,,,,,,,,,
"לדבריו, אלמלא אותו מעצר לא יכול היה פקיד השומה לגלות על הכנסותיו של הנאשם בתקופה הרלוונטית לכתב האישום.",,,,,,,,,,,,,,,,,
"לטענת ב""כ המאשימה מתחם הענישה לעבירה של אי הודעה על התחלת התעסקות הוא מאסר בפועל שבין חמישה לבין תשעה חודשים, מאסר על תנאי, קנס וחתימה על התחייבות.",,,,,,,,,,,,,,,,,
"באשר לעבירה של אי הגשת דו""ח במועד, מתחם הענישה אותו מציע ב""כ המאשימה הוא מאסר על תנאי ועד שמונה חודשי מאסר בפועל, מאסר על תנאי, קנס והתחייבות.",,,,,,,,,,,,,,,,,
"במקרה דנן מבקש ב""כ המאשימה להשית על הנאשם שבעה עד שמונה חודשי מאסר בפועל, עשרה עד שנים עשר חודשי מאסר על תנאי, קנס שבין 20,000 ל-25,000 ₪ והתחייבות להימנע מביצוע העבירות.",,,,,,,,,,,,,,,[],[],[]
"ב""כ המאשימה הפנה לכך שתיק זה אמור היה להיות מוגש בסמוך למועד בו הוגש ת.פ.",,,,,,,,,,,,,,,,,
"56119-02-13 בו הורשע הנאשם ביום 2.9.2013 כמפורט לעיל, אך לטענתו מאחר ומדובר בעבירות מס שיש צורך לאתר את הגורמים הקשורים לביצוע העבירות לשם ביסוסן, נדרשו פעולות חקירה לביצוע.",,,,,,,,,,,,,,,,,
בהקשר זה אף הפנה לרשימת העדים שבכתב האישום.,,,,,,,,,,,,,,,,,
כן הפנה להליך הגישור הארוך אשר התנהל בפני כב' השופטת מרגולין-יחידי והציג פסיקה רלוונטית.,,,,,,,,,,,,,,,,,
"לבסוף הסכים ב""כ המאשימה לכך שהנאשם השתקם מאז שהשתחרר ממאסרו האחרון ובנסיבות אלה ב""כ הנאשם חזר בו מבקשתו להורות על קבלת תסקיר לעונש.",,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,,,,
"ב""כ הנאשם הפנה לכך שתיק זה הוא תולדה של ת.פ.",,,,,,,,,,,,,,,,,
56119-02-13 בו אף נעצר הנאשם עד תום ההליכים ובסופו של יום נדון לשישה עשר חודשי מאסר בפועל והוסיף כי בפרק הזמן בו היה נתון במעצר ומאסר לא הסיר הנאשם את המחדלים.,,,,,,,,,,,,,,,,,
"ב""כ הנאשם קבל על כך שכתב האישום בתיק דנן הוגש רק בשנת 2015 תוך שציין שיחידת החקירות של רשות המסים אשר חקרה את התיק מטעם המאשימה היא יחידה העובדת באופן צמוד עם המשטרה ואף היה ידוע לגורמים המטפלים כי הנאשם עצור ונדון למאסר.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : כן', '10 : כן', '11 : לא']",,,,,,,,,,,,,,,
"לטענתו, לו כתב האישום היה מוגש בזמן שהתנהל כנגד הנאשם המשפט בת.פ.",,,,,,,,,,,,,,,,,
56119-02-13 היה הנאשם מבקש לצרפו.,,,,,,,,,,,,,,,,,
"באשר לנסיבות ביצוע העבירה, מפנה ב""כ הנאשם לכך שהנאשם היה שומר במקום בו נתפס והחזיק באקדח.",,,,,,,,,['אקדח'],,,,,,,,
"עוד ציין שכאשר מנהל העסק, אטיאס (ראה: עניין אטיאס לעיל) לא הצליח לגבות צ'קים היה מנסה הנאשם לגבותם ומקבל חלק מהסכום.",,,,,,,,,,,,,,,,,
"לטענתו, המדובר בסכומים זניחים ובוודאי שהנאשם לא היה במוקד הפעילות.",,,,,,,,,,,,,,,,,
עוד הפנה לכך שבעניין אטיאס דובר על חמש שנים בהן בוצעו העבירות בעוד שבעניינו של הנאשם מדובר בשלוש שנים בלבד.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,,,,
כך היפנה לעונש שנגזר בעניין אטיאס אשר כלל ריצוי של שלושה חודשי מאסר בחופף לעונש מאסר אחר ועשרים ואחת ימים במצטבר לצד ענישה נלווית.,,,,,,,,,,,,,,,,,
