text,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CIR_STATUS_WEP,CIR_HELD_WAY_WEP,CIR_PURPOSE,CIR_AMMU_AMOUNT_WEP,CIR_OBTAIN_WAY_WEP,CIR_TYPE_WEP,CIR_USE,CIR_PLANNING,RESPO,REGRET,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"ע""י ב""כ עו""ד נטלי בן שושן – פמ""ד",,,,,,,,,,,,,,,,,
עלי אבו סנימה (עציר),,,,,,,,,,,,,,,,,
יאסר אבו סנימה (עציר),,,,,,,,,,,,,,,,,
"ע""י ב""כ עו""ד מוחמד ג'ברין",,,,,,,,,,,,,,,,,
"חוק למניעת הסתננות (עבירות ושיפוט), תשי""ד-1954: סע'  2, 4",,,,,,,,,,,,,,,,,
"חוק העונשין, תשל""ז-1977: סע'  144(ב), 452",,,,,,,,,,,,,,,,,
"הנאשמים הורשעו על פי הודאתם בעובדות כתב האישום המתוקן (כא/2), במסגרת הסדר טיעון, בעבירות של הסתננות מזוינת, לפי סעיף 4 לחוק למניעת הסתננות (עבירות ושיפוט), ונשיאת נשק לפי סעיף 144(ב) רישא לחוק העונשין.",,,,,,,,,,,,,,['כן'],,,
"על פי עובדות כתב האישום המתוקן, הנאשמים תושבי רצועת עזה, אשר במועד הרלוונטי לכתב האישום לא היו בעלי היתר כניסה לישראל.",,,,,,,,,,,,,,,,,
"בתאריך 8.12.21 קשרו הנאשמים קשר להסתנן לישראל, כשהם נושאים עימם רימון רסס וסכין.",,,,,,,,,['רימון רסס'],[],,,,,,,
"במסגרת הקשר ולשם קידומו, סמוך לפני השעה 22:03, התקרבו הנאשמים לגדר המערכת, ועברו אותה לתוך שטח ישראל במטרה להיעצר על ידי כוחות הביטחון.",,,,,,,,,,,,,,,,,
"כוחות צה""ל הבחינו בנאשמים ודרשו שיוציאו את מה שבכליהם, הנאשמים נענו לדרישותיהם, פשטו את בגדיהם, נאשם 1 זרק את הסכין שנשא עימו על הקרקע, ובכיס מעילו של נאשם 2 נמצא הרימון על ידי חיילי צה""ל.",,,,,[],,,[],['רימון רסס'],[],,,,,,,
הרימון פוצץ על ידי החיילים במקום.,,,,,,,,,['רימון רסס'],,,,,,,,
"במעשיהם אלו, הסתננו הנאשמים לישראל, שלא במעבר גבול, וכשהם נושאים עימם בצוותא חדא, סכין ורימון, שהוא נשק שביכולתו להמית ללא היתר כדין.",,,,,,,,,['רימון רסס'],,,,,,,,
"הצדדים הגיעו להסדר טיעון לפיו הנאשמים הודו בכתב האישום המתוקן, הורשעו בעבירות המפורטות בו, וההסדר לא כלל הסכמות עונשיות.",,,,,,,,,,,,,,['כן'],,,
"הערכים החברתיים אשר נפגעו מביצוע העבירות הם זכותה וחובתה של מדינת ישראל לשמור על גבולותיה מפני כניסת מסתננים לשטחה, פגיעה בביטחון המדינה, ביטחון חייליה, ביטחון אזרחיה, ובזכותה של המדינה לשמור על גבולותיה ולקבוע מי יבוא בשעריה.",,,,,,,,,,,,,,,,,
"נטען כי תכלית החוק למניעת הסתננות הינה ביטחונית, הרתעתית ועל בית המשפט לראות את חשיבות השמירה על זכותה וחובתה של המדינה לשמור על גבולותיה ועל בטחון תושבי מדינת ישראל וכוחות הביטחון.",,,,,,,,,,,,,,,,,
"פוטנציאל הסיכון הגלום בעבירת ההסתננות מכפיל עצמו שעה שהמסתננים נושאים על גופם נשק, ובכך יש פגיעה בערכי קדושת החיים ושלמות גופם של תושבי מדינת ישראל וכוחות הביטחון.",,,,,,,,,,,,,,,,,
"לא אחת הקדימו עבירות הנשק מעשים פליליים חמורים ומסוכנים בהרבה, כך גם במקרה של הסתננות עם נשק מקו האויב.",,,,,,,,,,,,,,,,,
"ב""כ המאשימה עתרה לקביעת מתחם עונש הולם הנע בין 3-6 שנות מאסר בפועל, והתבקש למקם את עונשם של הנאשמים בתחתית המתחם, זאת לצד ענישה נלווית הכוללת מאסר מותנה ארוך ומרתיע וקנס או מאסר תמורתו.",,,,,,,,,,,,,,,,,
"נטען כי להטלת הקנס חשיבות יתרה שכן הנאשמים טענו כי הסתננו לשטח ישראל מתוך מניעים כלכליים אישיים, ובהטלת קנס יש כדי לגרום לנאשמים ולרבים אחרים כמותם להבין כי הסתננות מזוינת לשטח ישראל איננה משתלמת גם בהיבט הזה.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
