text,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CIR_STATUS_WEP,CIR_HELD_WAY_WEP,CIR_PURPOSE,CIR_AMMU_AMOUNT_WEP,CIR_OBTAIN_WAY_WEP,CIR_TYPE_WEP,CIR_USE,CIR_PLANNING,RESPO,REGRET,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"חוק העונשין, תשל""ז-1977: סע'  63(ב), 144(א), 144(ב), 144(ז), 340א",,,,,,,,,,,,,,,,,
"הנאשם הורשע, בהכרעת דין מיום 14.12.23, לאחר ניהול הוכחות, בכתב אישום המייחס לו עבירת החזקת נשק (2 מקרים), על פי סעיף 144(א) רישא לחוק העונשין, תשל""ז – 1977, ועבירת החזקת אביזר לנשק (2 מקרים) – עבירה לפי סעיף 144 (א) סיפא לחוק.",,,,,,,,,,,,,,['לא'],,,
"נקבע כי עובר ליום 4.12.21 הנאשם החזיק באקדח שיש בכוחו להמית וכן במחסנית תואמת (האקדח והמחסנית להלן :""הנשק"") – כל זאת ללא היתר כדין.",,,,"['נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה']",,,,,['אקדח'],,,,,,,,
ביום 4.12.21 הצטלם הנאשם ברכב בכפר עילוט כשהוא אוחז בנשק.,,,,,,,,,,,,,,,,,
"בהמשך, במספר הזדמנויות, שלח הנאשם את התמונה לאחרים.",,,,,,,,,,,,,,,,,
"בנוסף, עובר ליום 7.1.23 החזיק הנאשם בשני רובי סער מסוג M-16 שיש בכוחם להמית וכן בשש מחסניות תואמות, כשחלקן מלאות בכדורים (רובי הסער והמחסניות להלן: ""הנשקים"") – כל זאת ללא היתר כדין.",,,,"['נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה']",,,,[],['רובה סער'],,,,,,,,
"ביום 7.1.23 הצטלם הנאשם עם הנשקים, כאשר הוא אוחז באחד הנשקים, ואילו הנשק השני והמחסניות פרוסים של מיטה בבית, כשהנשק מפורק לחלקיו.",,,,"['נשק מפורק', 'נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה']",['בבית'],,,,,,,,,,,,
"הנאשם טען כי כשהחזיק בפריטים המפורטים בכתב האישום, לא ידע אם הנם נשק אמתי.",,,,,,,,,,,,,,,,,
בהכרעת דין מיום 15.4.24 הנאשם הורשע.,,,,,,,,,,,,,,,,,
נקבע כי אשמתו של הנאשם במיוחס לו הוכחה מעבר לכל ספק סביר ונקבע  כי ראיות התביעה הוכיחו כי הנאשם החזיק בכלי נשק ובמחסניות כמפורט בכתב האישום.,,,,,,,,,,,,,,['לא'],,,
