verdict,text,part_single,part_concatenated
SH-21-08-1175-838,"מני מנחם ארבל ע""י ב""כ עוה""ד סאלח עמשה ממשרד נס בן נתן",הנאשם,"בית משפט השלום בקריית גת, בית משפט השלום בקריית גת, כבוד השופטת  ליאת שמיר הירש, כבוד השופטת  ליאת שמיר הירש, המאשימה, מדינת ישראל ע""י ב""כ עוה""ד אביטל זגורי גיל, נגד, נגד, הנאשם"
SH-21-08-1175-838,"חוק העונשין, תשל""ז-1977: סע'  7(א), 7(ג), 40ב', 40 ט', 40 יא, 40 יג'",הנאשם,"בית משפט השלום בקריית גת, בית משפט השלום בקריית גת, כבוד השופטת  ליאת שמיר הירש, כבוד השופטת  ליאת שמיר הירש, המאשימה, מדינת ישראל ע""י ב""כ עוה""ד אביטל זגורי גיל, נגד, נגד, הנאשם"
SH-21-08-1175-838,"פקודת הסמים המסוכנים [נוסח חדש], תשל""ג-1973: סע'  1, 31(6), 36א, (ב)",הנאשם,"בית משפט השלום בקריית גת, בית משפט השלום בקריית גת, כבוד השופטת  ליאת שמיר הירש, כבוד השופטת  ליאת שמיר הירש, המאשימה, מדינת ישראל ע""י ב""כ עוה""ד אביטל זגורי גיל, נגד, נגד, הנאשם"
SH-21-08-1175-838,"הנאשם הורשע ,על פי הודאתו במסגרת הסדר טיעון, בעובדות כתב האישום המתוקן, בעבירת החזקה/ שימוש בסמים שלא לצריכה עצמית לפי סעיף 7(א) +7(ג) לחוק העונשין, תשל""ז – 1977 (להלן: ""חוק העונשין"").",רקע,"בית משפט השלום בקריית גת, בית משפט השלום בקריית גת, כבוד השופטת  ליאת שמיר הירש, כבוד השופטת  ליאת שמיר הירש, המאשימה, מדינת ישראל ע""י ב""כ עוה""ד אביטל זגורי גיל, נגד, נגד, הנאשם, גזר דין, רקע"
SH-21-08-1175-838,"על פי עובדות כתב האישום המתוקן ביום 08.09.2020 בסביבות השעה 09:10, נמצא  בביתו של הנאשם במושב שדה עוזיהו, סם מסוכן מסוג קנבוס במשקל נטו של 1.6 קילו, המחולק למספר יחידות, שלא לצריכתו העצמית וללא היתר בדין או רישיון מאת המנהל.",רקע,"בית משפט השלום בקריית גת, בית משפט השלום בקריית גת, כבוד השופטת  ליאת שמיר הירש, כבוד השופטת  ליאת שמיר הירש, המאשימה, מדינת ישראל ע""י ב""כ עוה""ד אביטל זגורי גיל, נגד, נגד, הנאשם, גזר דין, רקע"
SH-21-08-1175-838,"במועד ובמעמד האמורים לעיל, החזיק הנאשם משקל דיגיטלי, שקיות ריקות וכסף מזומן בסך של 47,700 ₪.",רקע,"בית משפט השלום בקריית גת, בית משפט השלום בקריית גת, כבוד השופטת  ליאת שמיר הירש, כבוד השופטת  ליאת שמיר הירש, המאשימה, מדינת ישראל ע""י ב""כ עוה""ד אביטל זגורי גיל, נגד, נגד, הנאשם, גזר דין, רקע"
SH-21-08-1175-838,הצדדים הציגו הסדר במסגרתו הודה הנאשם במיוחס לו בכתב האישום המתוקן ונשלח אל שירות המבחן לצורך קבלת תסקיר.,הסדר הטיעון,"בית משפט השלום בקריית גת, בית משפט השלום בקריית גת, כבוד השופטת  ליאת שמיר הירש, כבוד השופטת  ליאת שמיר הירש, המאשימה, מדינת ישראל ע""י ב""כ עוה""ד אביטל זגורי גיל, נגד, נגד, הנאשם, גזר דין, רקע, הסדר הטיעון"
SH-21-08-1175-838,לא הוצגה הסכמה עונשית בין הצדדים.,הסדר הטיעון,"בית משפט השלום בקריית גת, בית משפט השלום בקריית גת, כבוד השופטת  ליאת שמיר הירש, כבוד השופטת  ליאת שמיר הירש, המאשימה, מדינת ישראל ע""י ב""כ עוה""ד אביטל זגורי גיל, נגד, נגד, הנאשם, גזר דין, רקע, הסדר הטיעון"
SH-21-08-1175-838,"מתסקיר שירות המבחן עולה, כי מדובר בנאשם כבן 44 נשוי ואב ל-4 ילדים קטינים, המתגורר עם משפחתו במושב שדה עוזיהו ועובד מזה כשנה וחצי כמנהל מחלקת שירות לקוחות בחברת מטבחים.",התסקיר ,"בית משפט השלום בקריית גת, בית משפט השלום בקריית גת, כבוד השופטת  ליאת שמיר הירש, כבוד השופטת  ליאת שמיר הירש, המאשימה, מדינת ישראל ע""י ב""כ עוה""ד אביטל זגורי גיל, נגד, נגד, הנאשם, גזר דין, רקע, הסדר הטיעון, התסקיר "
SH-21-08-1175-838,"שירות המבחן פירט את נסיבותיו האישיות והמשפחתיות של הנאשם מהן עולה כי הנאשם מנהל אורח חיים נורמטיבי, בעל משפחה תומכת המהווה עבורו גורם מוטיבציה חיובי לשינוי.",התסקיר ,"בית משפט השלום בקריית גת, בית משפט השלום בקריית גת, כבוד השופטת  ליאת שמיר הירש, כבוד השופטת  ליאת שמיר הירש, המאשימה, מדינת ישראל ע""י ב""כ עוה""ד אביטל זגורי גיל, נגד, נגד, הנאשם, גזר דין, רקע, הסדר הטיעון, התסקיר "
