text,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CIR_STATUS_WEP,CIR_HELD_WAY_WEP,CIR_PURPOSE,CIR_AMMU_AMOUNT_WEP,CIR_OBTAIN_WAY_WEP,CIR_TYPE_WEP,CIR_USE,CIR_PLANNING,RESPO,REGRET,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"ב""כ המאשימה: עו""ד שרה טל",,,,,,,,,,,,,,,,,
"ב""כ הנאשם: עוה""ד מיכאל כרמל ושני דרי",,,,,,,,,,,,,,,,,
"חוק העונשין, תשל""ז-1977: סע'  40 ט', 144(ב), 40 יא', 40 יג'), 499(א)(1)",,,,,,,,,,,,,,,,,
"הנאשם 1 (להלן: ""הנאשם"") הורשע בהתאם להודאתו בעובדות כתב האישום המתוקן בעבירות כדלקמן:",,,,,,,,,,,,,,['כן'],,,
"נשיאת נשק ותחמושת שלא כדין, עבירה לפי סעיף 144(ב) רישא וסיפא בחוק העונשין, תשל""ז – 1977 (להלן: ""החוק"").",,,,,,,,,,,,,,,,,
"קשירת קשר לביצוע פשע, עבירה לפי סעיף 499(א)(1) בחוק.",,,,,,,,,,,,,,,,,
"על-פי המתואר בעובדות כתב האישום המתוקן, עובר ליום 18.10.16 קשרו הנאשמים 1-3 קשר להשיג כלי נשק מאולתרים בקליבר 22 (להלן: ""האקדחים"").",,,,,,,,,['אקדח'],,,,,,,,
"במסגרת הקשר סוכם כי נאשמים 2 ו- 3 ימסרו לנאשם 37,000 ₪ וכי הנאשם יעביר סכום זה וסכום זהה מטעמו, לאחרים שזהותם אינה ידועה, כדי שהאחרים יספקו את האקדחים עבור הנאשמים.",,,,,,,,[],['אקדח'],,,,,,,,
"עוד סוכם על חלוקת האקדחים בין הנאשמים, כך שהאחרים יספקו עבור הנאשמים 579 אקדחים.",,,,,,,,,['אקדח'],,,,,,,,
"בהתאם לסיכום, עובר ליום 18.10.16 מסרו נאשמים 2 ו- 3 לנאשם 17,000 ₪ (להלן: ""התשלום הראשון"") כדי שיעבירם לאחרים, וסיכמו עמו כי את 20,000 ₪ הנוספים (להלן: ""יתרת הסכום"") יעבירו לו בהמשך, לאחר שהאקדחים יהיו מוכנים.",,,,,,,,,['אקדח'],,,,,,,,
"בהמשך מסר הנאשם לאחרים את התשלום הראשון וכן 37,000 ₪ מטעמו, והנחה את האחרים לספק עבורו ועבור נאשמים 2-3 את האקדחים.",,,,,,,,,['אקדח'],,,,,,,,
"בהמשך, בין התאריכים 25.10.16-7.11.16 מסרו נאשמים 2-3 את יתרת הסכום לנאשם וקיבלו תמורתו מהנאשם את 579 האקדחים.",,,,,,,,,['אקדח'],,,,,,,,
נאשמים 2-3 הסליקו את האקדחים בתא המטען ברכב.,,,,,,,,,['אקדח'],,,,,,,,
ביום 7.11.16 נהג נאשם 2 ברכב כשבתא המטען מאופסנים 579 האקדחים ובעקבותיו נהג נאשם 3 ברכב אחר.,,,,,['ברכב'],,,,['אקדח'],,,,,,,,
"הנאשמים 2 ו- 3 עצרו את רכביהם, ניגשו לתא המטען, ונאשם 2 הוציא מתא המטען מזוודה המכילה 170 אקדחים, מתוך כלל האקדחים.",,,,['נשק עם מחסנית בהכנס'],['ברכב'],,,,['אקדח'],,,,,,,,
"באותה עת הגיעו שוטרים למקום, ולאחר מרדף נעצרו הנאשמים 2 ו-3.",,,,,,,,,,,,,,,,,
הצדדים הגיעו להסדר טיעון לפיו הנאשם הודה והורשע בכתב האישום המתוקן.,,,,,,,,,,,,,,['כן'],,,
"הוסכם כי הנאשם יישלח לקבלת תסקיר שירות המבחן בטרם הטיעונים לעונש, וכי המאשימה תטען בעניינו לעונש ראוי של 75 חודשי מאסר בפועל, מאסר על תנאי וקנס.",,,,,,,,,,,,,,,,,
"כפי שיובהר להלן, בעניינם של הנאשמים 2 ו-3 הגיעו הצדדים להסדר טיעון בו עתרו במשותף לעונשים מוסכמים של 85 חודשים ו-75 חודשים בהתאמה, ועונשם של הנאשמים 2-3 נגזר בהתאם לכך.",,,,,,,,,,,,,,,,,
"על פי תסקיר שירות המבחן, הנאשם סיים 10 שנות לימוד ונשר ממערכת החינוך.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"לאחר מכן, עבד עד גיוסו לצה""ל.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"בשנת 2000 התגייס לצה""ל, אך בהמשך ערק מהצבא, ריצה עונש מאסר בכלא צבאי, ושוחרר בגין אי התאמה.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"מבחינה תעסוקתית עבד לאורך השנים בעבודות מזדמנות, ללא יציבות תעסוקתית.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
בשנים האחרונות עבד כקבלן משנה בתחום האלומיניום.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"הנאשם שיתף כי בשנת 2007 קנה רכב ולא עמד בתשלומים, ונקלע לחובות כספיים.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"כיום חובותיו עומדים על כ 90,000 ₪.",,,,,,,,,,,,,,,,,
לא פנה להליך פשיטת רכב מחשש שהדבר יפגע בו בעתיד בפתיחת חשבון בנק וקבלת הלוואת משכנתא.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
משפחתו נורמטיבית.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
הנאשם נשוי ואב לשני ילדים.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
בנו נמצא במצוקה רגשית נוכח היעדרות הנאשם מחייו.,,"['1 : לא', '2 : כן', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"אין לחובתו הרשעות קודמות, וזו לו הסתבכות ראשונה עם החוק.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : כן']",,,,,,,,,,,,,,,
"הנאשם הודה באופן פורמלי בעובדות כתב האישום המתוקן, אך הפחית מחומרתן.",,,,,,,,,,,,,,['לא'],,,
"אמר כי לא מדובר בנשקים של ממש, הפגין עמדות קורבניות, לפיהן נוצל על ידי חברו, שהינו שותפו לביצוע העבירות.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"הנאשם מסר כי הנאשם 3 הינו חבר ילדות שלו, ואת הנאשם 2 הכיר היכרות שטחית בלבד.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"לדבריו, הנאשם 3 ידע שהנאשם נקלע לחובות כספיים, ופיתה אותו להרוויח סכום כסף משמעותי, בתמורה לעזרתו.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"לדבריו, פעל בהיעדר שיקול דעת ומבלי שהבין את ההשלכות של מעשיו.",,,,,,,,,,,,,,,,,
"שירות המבחן התרשם מקושי בולט של הנאשם להכיר באופן ממשי בחומרת מעשיו, וליטול עליהם אחריות מלאה.",,,,,,,,,,,,,,,,,
