text,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CIR_STATUS_WEP,CIR_HELD_WAY_WEP,CIR_PURPOSE,CIR_AMMU_AMOUNT_WEP,CIR_OBTAIN_WAY_WEP,CIR_TYPE_WEP,CIR_USE,CIR_PLANNING,RESPO,REGRET,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"שי אלפסי (עציר) – הובא ע""י שב""ס",,,,,,,,,,,,,,,,,
שלו אוחנה – לא בעניינו,,,,,,,,,,,,,,,,,
"חוק שירותי תשלום, תשע""ט-2019: סע'  40 (ג), 40 ב (1)",,,,,,,,,,,,,,,,,
"חוק העונשין, תשל""ז-1977: סע'  29 (א), 40ט (א), 413 ח (2), 413 ח'2, 413 ט, 415, 420, 441",,,,,,,,,,,,,,,,,
"חוק כרטיסי חיוב, תשמ""ו-1986",,,,,,,,,,,,,,,,,
(נאשם 1),,,,,,,,,,,,,,,,,
"הצדדים הגיעו להסדר טיעון (חלקי) בגדרו תוקן כתב האישום נגד הנאשם, ועל יסוד הודאתו בעובדות כתב האישום המתוקן, הורשע בביצוע העבירות הבאות:",,,,,,,,,,,,,,['כן'],,,
"21 עבירות של נטילה/ החזקת רכיב חיוני לאמצעי תשלום שלא בהסכמת המשלם בכוונה להשתמש בו או לאפשר לאחר להשתמש בו, לפי סעיף 40 ב (1) לחוק שירותי תשלום, תשע""ט-2019 (להלן: חוק שירותי תשלום) + סעיף 29 (א) לחוק העונשין, התשל""ז-1977 (להלן: החוק);",,,,,,,,,,,,,,,,,
"21 עבירות של נטילה/החזקה ושימוש ברכיב חיוני באמצעי תשלום שלא בהסכמת המשלם בכוונה להשתמש בו ולאפשר לאחר להשתמש בו בנסיבות מחמירות, לפי סעיף 40 (ג) בחוק שירותי תשלום + סעיף 29 (א) בחוק;",,,,,,,,,,,,,,,,,
"23 עבירות של קבלת דבר במרמה בנסיבות מחמירות, לפי סעיף 415 סיפא + 29 (א) בחוק;",,,,,,,,,,,,,,,,,
"6 עבירות של התחזות לאדם אחר במטרה להונות, לפי סעיף 441 + 29 (א) בחוק;",,,,,,,,,,,,,,,,,
"4 עבירות של שימוש במסמך מזויף, לפי סעיף 420 + 29 (א) בחוק;",,,,,,,,,,,,,,,,,
"עבירה של שינוי זהות של רכב או של חלק של רכב, לפי סעיף 413 ט בחוק;",,,,,,,,,,,,,,,,,
"עבירה של גניבה או זיוף של מסמך, לפי סעיף 413 ח (2) בחוק.",,,,,,,,,,,,,,,,,
"מהחלק הכללי עולה כי במועדים הרלוונטיים לכתב האישום, הנאשמים ואליאור פרץ  היו חברים ונהגו לבלות יחד; נאשם 1 ניהל מערכת יחסים זוגית עם א.ה, קטינה ילידת שנת 2004;",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"דניאל נחום היא אחותו של ישראל נחום, ובמועד הרלוונטי לכתב האישום היה ישראל חבר של הנאשמים, ויוליה מאיסטרנסקו הייתה מכרה של הנאשמים ושל אליאור; בין תאריכים 14.10.21 ל - 21.10.21, היה ניתאי אברג'ל אסיר בבית הסוהר ""אשל"" ובמועדים הרלוונטיים לכתב האישום, היה חבר של הנאשמים ואליאור.",,,,,,,,,,,,,,,,,
"במועדים שאינם ידועים למאשימה במדויק, כשנה עובר ליום 11.07.22 נאשם 1 ואליאור עבדו כמלצרים בבית הקפה ""בייקרי"" שבגראנד קניון בבאר שבע.",,,,,,,,,,,,,,,,,
