text,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CIR_STATUS_WEP,CIR_HELD_WAY_WEP,CIR_PURPOSE,CIR_AMMU_AMOUNT_WEP,CIR_OBTAIN_WAY_WEP,CIR_TYPE_WEP,CIR_USE,CIR_PLANNING,RESPO,REGRET,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
נגד,,,,,,,,,['נגד הנשק הוא רובה סער (Assault Rifle)'],,,,,,,,
"בשם המאשימה: עו""ד מור בן אבו מפרקליטות מחוז חיפה (פלילי)",,,,,,,,,,,,,,,,,
"בשם הנאשם: עו""ד מוראד עמאש",,,,,,,,,,,,,,,,,
"חוק העונשין, תשל""ז-1977: סע'  144(ב)",,,,,,,,,,,,,,,,,
"הנאשם הורשע על פי הודאתו בכתב אישום מתוקן במסגרת הסדר שלא כלל הסדר אודות העונש בעבירות נשק (נשיאה והובלה) לפי סעיף 144(ב) רישא לחוק העונשין, התשל""ז-1977 (להלן: ""חוק העונשין"").",,,,,,,,,,,,,,['כן'],,,
"על פי האמור בכתב האישום המתוקן, בשעות הערב ביום 8.1.23 שהה הנאשם יחד עם אחרים בבית חברו בג'סר אלזרקא.",,,,,,,,,,,,,,,,,
"בסמוך לאחר חצות יצא הנאשם מחצר הבית כשהוא נושא ומוביל תיק ובו תת מקלע מאולתר, הוא יצא לרחוב הסמוך לבית בעודו נושא את התיק והנשק והסליק את התיק במקום מוסתר מתחת למשאית שחנתה במקום.",,,,"['נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה']","['מוסלק - מוסתר', 'סמוך לבית']",,,['מאחר'],['תת מקלע מאולתר'],,,,,,,,
מבחינת מדיניות הענישה צוינו המקרים הבאים:,,,,,,,,,,,,,,,,,
"צוינה עוד הנחיית פרקליט המדינה מס' 9.16, לפיה המתחם המוצע לעבירות נשק לנשיאה והובלה של נשק מסוג תת מקלע הינו 30-60 חודשי מאסר.",,,,,,,,,"['תת מקלע (תמ""ק)']",,,,,,,,
"כמו כן, צוין עונש מזערי של רבע מהעונש המרבי.",,,,,,,,,,,,,,,,,
מבחינת נסיבות שאינן קשורות לביצוע העבירה צוין שהנאשם אינו קטין והבין את מעשיו ואינו קרוב לסייג כלשהו לאחריות פלילית.,,,,,,,,,,,,,,,,,
צוין שהתסקיר היה שלילי.,,,,,,,,,,,,,,,,,
בסופו של דבר המדינה ביקשה שייקבע מתחם ענישה הולם שינוע בין 30-60 חודשי מאסר בפועל ונטען כי יש למקם את עונשו של הנאשם בחלק התחתון של המתחם.,,,,,,,,,,,,,,,,,
"בנוסף, המאשימה ביקשה שיוטלו עונש מאסר על תנאי וקנס כספי.",,,,,,,,,,,,,,,,,
הסנגור טען שהנאשם חסך זמן שיפוטי יקר והפנה לנסיבותיו האישיות כפי שפורטו בתסקיר המבחן.,,,,,,,,,,,,,,,,,
הודגש שמדובר בבגיר-צעיר שעבד למחייתו ולפרנסת משפחתו טרם הגשת כתב האישום ונטען למצב כלכלי קשה במשפחה.,,"['1 : כן', '2 : כן', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"כמו כן, הוגש מטעם ההגנה דוח חינוכי מתקופה בית הספר המעיד שדובר בנאשם שתפקד באופן נורמטיבי במהלך שנותיו בבית הספר ונטען שהמעשים הפליליים הם חריג בנוף חייו, כשטרם העבירה הוא התכוון לפתוח מספרה ולהתחתן.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,,,,
"נטען שהנאשם נטל אחריות על מעשיו, בין היתר, בכך שהודה בביצוע העבירה.",,,,,,,,,,,,,,['כן'],,,
הסנגור ייחס חלק מהרקע לביצוע העבירה לסביבת מגוריו הבעייתית רוויית פשיעה.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"כמו כן, נטען כי דובר בנשיאה והובלה למשך זמן קצר.",,,,,,,,,,,,,,,,,
הסנגור הוסיף טיעונים לעניין שיקומו של הנאשם.,,,,,,,,,,,,,,,,,
"כמו כן, הסנגור ייחס את ההמלצה השלילית של שירות המבחן לריבוי התיקים והעומס שיש על קציני המבחן.",,,,,,,,,,,,,,,,,
הוגשה פסיקה כדלקמן לעניין מדיניות הענישה:,,,,,,,,,,,,,,,,,
"הסנגור סבר שמתחם העונש ההולם נע בין 12- 24 חודשי מאסר בפועל ונטען שמשום  שהנאשם נמצא 12 חודשים במעצר, ובשל מצבה הכלכלי הקשה של המשפחה, יש לגזור עונש ברף התחתון.",,"['1 : לא', '2 : כן', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,,,,
"אחיו של הנאשם העיד ואמר כי יש להתחשב בו, וכי ביכולתו להעתיק את מקום מגורי הנאשם לבית שלו בפורדיס.",,"['1 : לא', '2 : כן', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
