text,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CIR_STATUS_WEP,CIR_HELD_WAY_WEP,CIR_PURPOSE,CIR_AMMU_AMOUNT_WEP,CIR_OBTAIN_WAY_WEP,CIR_TYPE_WEP,CIR_USE,CIR_PLANNING,RESPO,REGRET,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"ע""י ב""כ עו""ד גיא רוסו",,,,,,,,,,,,,,,,,
"ע""י ב""כ עו""ד יצחק איצקוביץ' ועו""ד אופירה אבן חושן",,,,,,,,,,,,,,,,,
"ע""י ב""כ עו""ד שי נודל",,,,,,,,,,,,,,,,,
"ע""י ב""כ עו""ד אלון קריטי",,,,,,,,,,,,,,,,,
"חוק העונשין, תשל""ז-1977: סע'  29, 144, 144(א), 287(א), 413, 499, 499(א)(1)",,,,,,,,,,,,,,,,,
"חוק סדר הדין הפלילי [נוסח משולב], תשמ""ב-1982",,,,,,,,,,,,,,,,,
"גזר דין (נאשמים 1, 2 ו-4)",,,,,,,,,,,,,,,,,
"נאשמים 1 ו-4 הורשעו עפ""י הודאתם, במסגרת הסדר טיעון, בביצוע עבירות של קשירת קשר לביצוע פשע והחזקת נשק שלא כדין (אקדח, מחסנית ותחמושת) – עבירה לפי סעיף 499(א)(1) ושתי עבירות לפי סעיף 144(א)  לחוק העונשין, התשל""ז-1977 (להלן: ""חוק העונשין"").",,,,,,,,,['אקדח'],,,,,['כן'],,,
"נאשם 1 הורשע עפ""י הודאתו גם בביצוע עבירות של החזקת נכס החשוד כגנוב (ריבוי פריטים) והפרת הוראה חוקית – עבירות לפי סעיפים 413 ו- 287(א) לחוק העונשין.",,,,,,,,,,,,,,['כן'],,,
"נאשם 2 הורשע עפ""י הודאתו בביצוע עבירות של החזקת נשק שלא כדין (בצוותא), החזקת נשק (מחסנית ותחמושת) שלא כדין (בצוותא) וקשירת קשר לביצוע פשע – עבירות לפי סעיפים 144(א) רישא וסיפא ביחד עם סעיף 29 ו-499(א)(1) לחוק העונשין.",,,,,,,,,,,,,,['כן'],,,
"על פי הנטען בכתב האישום, בתאריך 28.04.13 נגנב מדירתו של אלימלך פרנט ברח' אשכנזי 11 תל-אביב אקדח חצי-אוטומטי מסוג CZ מודל 70 קליבר 7.65 מס' סידורי: 123312 (להלן: ""האקדח"").",,,,"['נשק מופרד מתחמושת', 'נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה']",,,,,"['אקדח האקדח שנגנב מדירתו של אלימלך פרנט הוא מסוג CZ מודל 70 קליבר 765, עם מספר סידורי 1233']",,,,,,,,
נאשם 4 הודה כי החזיק באקדח בין מועד גניבתו לבין תאריך 19.08.2013.,,,,,,,,,['אקדח'],,,,,['לא'],,,
"במועד שאינו ידוע למאשימה עובר לתאריך המצוין לעיל, הוא קשר קשר עם נאשם 1, לפיו, נאשם 1 הוא שיחזיק באקדח.",,,,,,,,,['אקדח'],[],,,,,,,
"נאשם 1 הודה כי האקדח הגיע לידיו במועד כלשהו לפני 19.08.13, והוא החזיק בו בסמוך לבית הוריו ברח' חיים בר-לב 77 תל-אביב (להלן: ""בית ההורים"").",,,,,"['בבית', 'סמוך לבית']",,,,['אקדח'],[],,,,['כן'],,,
בתאריך 19.08.13 התקשר נאשם 2 לנאשם 1 וקבע עמו כי יגיע לבית ההורים עם אדם נוסף כדי לקבל ממנו את האקדח.,,,,,[],,,[],['אקדח'],,,,,,,,
"בעקבות השיחה הנ""ל, הגיע נאשם 2 על גבי קטנוע בו נהג נאשם 3 לבית ההורים.",,,,,,,,,,,,,,,,,
"נאשם 2 ירד מהקטנוע, התקשר לנאשם 1, והודיע לו כי הוא ממתין לו מחוץ לדלת הבית.",,,,,,,,,,,,,,,,,
"נאשם 1 יצא מפתח בית הוריו לרח' חיים בר לב, הלך מספר מטרים וטיפס על חומה הנמצאת בסמוך לבית ההורים.",,,,,,,,,,,,,,,,,
"נאשם 2 ניגש לחומה כשהוא אוחז קסדה בידיו, ונאשם 1 הניח בקסדה של נאשם 2 את האקדח עם מחסנית ובה 9 כדורים בקוטר 7.65 כשהם עטופים בגרב.",,,,"['נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה']",[],,,['מאחר'],['אקדח'],,,,,,,,
כשהוא אוחז באקדח ובתחמושת שב נאשם 2 לקטנוע עליו ישב והמתין נאשם 3.,,,,,[],,,,['אקדח'],,,,,,,,
"נאשם 2 לא שעה להוראות השוטרים, וביחד עם נאשם 3 נמלט מהמקום.",,,,,,,,,,,,,,,,,
"בשלב זה, נפלו האקדח והתחמושת מקסדתו של נאשם 2 על הכביש בסמוך לבית הוריו של נאשם 1.",,,,[],['סמוך לבית'],,,,['אקדח'],[],,,,,,,
"נאשם 3 נהג במהירות ובפרעות כשהוא מאלץ שוטר לסטות ממסלול נסיעתו פן ייפגע, ועשה כן כשנאשם 2 יושב על הקטנוע מאחור.",,,,,,,,,,,,,,,,,
"נאשם 1 אף הודה, כי בתאריך 19.08.13 בשעה 22:05 הוא יצא מפתח בית הוריו כמפורט בסעיף 6 דלעיל, וזאת בניגוד להוראת כב' השופטת נועה פראג בתיק מעצרים מ""ת 6708-08-13 לפיה היה עליו להימצא במעצר בית בבית הוריו במשך כל שעות היממה.",,,,,,,,,,,,,,['לא'],,,
עברם הפלילי של הנאשמים,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
לנאשם 1 עבר פלילי מכביד הכולל עבירות של אלימות ורכוש.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : כן']",,,,,,,,,,,,,,,
