text,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CIR_STATUS_WEP,CIR_HELD_WAY_WEP,CIR_PURPOSE,CIR_AMMU_AMOUNT_WEP,CIR_OBTAIN_WAY_WEP,CIR_TYPE_WEP,CIR_USE,CIR_PLANNING,RESPO,REGRET,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"חוק העונשין, תשל""ז-1977: סע'  144(א)",,,,,,,,,,,,,,,,,
"הנאשם הודה בכתב האישום המקורי ללא הסדר טיעון בביצוע עבירות של החזקת נשק והחזקת חלק של נשק או תחמושת לפי סעיפים 144(א) ו-144(א) סיפא לחוק העונשין, התשל""ז-1977.",,,,,,,,,,,,,,['כן'],,,
"בחודש אוגוסט 2019 בוצע חיפוש בביתו של הנאשם, ושם נמצא בחדרו מאחורי שידה אקדח מסוג ""בול"", שתי חבילות כדורים בקוטר 5.56, 3 מחסניות עטופות חמושות בכדורים כאמור, כפפות ומסכת סקי בצבע שחור.",,,,"['נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה']","['בבית', 'מוסלק - מוסתר', 'סמוך לבית']",,,['מאחר'],['אקדח'],,,,,,,,
"הנאשם הודה בכתב האישום ללא הסדר, כשהבהרתי לנאשם שמדיניות הענישה נוהגת מחייבת ענישה מאחורי סורג ובריח.",,,,,,,,,,,,,,['כן'],,,
כמו כן הוריתי על שליחת הנאשם לשירות המבחן לקבלת תסקיר.,,,,,,,,,,,,,,,,,
"מהתסקיר עולה, כי הנאשם כבן 25, רווק ומתגורר בבית הוריו, בן למשפחה מרובת ילדים.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
הנאשם פרש מלימודים בתחילת תקופת התיכון ומתקשה בקריאה וכתיבה.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"הוא לא שמר על רצף תעסוקתי ולחובתו שתי הרשעות, האחת בגין הדחה בחקירה בגינה ריצה מאסר של חודשיים (עבירה מ-2020), והשניה בעבירת איומים (עבירה משנת 2018), בגינה הוטל עליו של""ץ שטרם סיים לרצות.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,,,,
"הנאשם מתמודד נפש ובעברו מספר אשפוזים על רקע זה, בדומה לאביו ולחלק מאֵחיו, והרקע המשפחתי מורכב, והמצוקה הכלכלית עמוקה וקשה.",,"['1 : לא', '2 : כן', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"הנאשם התקשה לקבל אחריות למעשים ובסופו של יום שירות המבחן, שלא התרשם מקיומם של דפוסים עבריינים, המליץ על הטלת מאסר בפועל ומאסר מותנה.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"בעקבות המידע שעלה מתסקיר שירות המבחן, שלחתי את הנאשם לפסיכיאטר המחוזי לקבלת חוות דעת.",,,,,,,,,,,,,,,,,
מחוות הדעת לא עולה תמונה ברורה לגבי מצבו הנפשי של הנאשם ביחס לאבחון מדויק.,,,,,,,,,,,,,,,,,
"צוין כי בטיפולים ובמעקב בהם היה הנאשם, אובחן כסובל ממצב פסיכוטי פרנואידי והתווה לו טיפול תרופתי.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"בנוסף עולה, כי הנאשם משתמש בסמים.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
