verdict,text,part_single,part_concatenated
SH-18-03-59369-8,"חוק העונשין, תשל""ז-1977: סע'  144(א), 40 יג",נגד,"בית משפט השלום בירושלים, בית משפט השלום בירושלים, כבוד השופט  איתן כהן, כבוד השופט  איתן כהן, נגד, נגד"
SH-18-03-59369-8,"הנאשם הורשע  על פי הודאתו ובמסגרת הסדר טיעון בהחזקת נשק בלא רשות כדין לפי סעיף 144(א) רישא לחוק העונשין, תשל""ז-1977 (להלן: ""החוק"").",כללי,"בית משפט השלום בירושלים, בית משפט השלום בירושלים, כבוד השופט  איתן כהן, כבוד השופט  איתן כהן, נגד, נגד, גזר דין, כללי"
SH-18-03-59369-8,בהסדר הטיעון שנכרת בין הצדדים הוסכם שהנאשם יודה ויורשע בכתב אישום מתוקן.,כללי,"בית משפט השלום בירושלים, בית משפט השלום בירושלים, כבוד השופט  איתן כהן, כבוד השופט  איתן כהן, נגד, נגד, גזר דין, כללי"
SH-18-03-59369-8,אשר לעונש הוסכם שהצדדים יטענו באופן חופשי.,כללי,"בית משפט השלום בירושלים, בית משפט השלום בירושלים, כבוד השופט  איתן כהן, כבוד השופט  איתן כהן, נגד, נגד, גזר דין, כללי"
SH-18-03-59369-8,"על פי עובדות כתב האישום המתוקן, ביום 04.01.2016 נתפס בבית הנאשם בעיסאוויה אקדח חצי אוטומטי מסוג Beretta, מודל 84BB, קליבר תשעה מ""מ קצר.",כתב האישום המתוקן,"בית משפט השלום בירושלים, בית משפט השלום בירושלים, כבוד השופט  איתן כהן, כבוד השופט  איתן כהן, נגד, נגד, גזר דין, כללי, כתב האישום המתוקן"
SH-18-03-59369-8,האקדח הוסתר בתוך תיק עור שחור עטוף בשקית והונח בתוך כספת שממוקמת בשידה שבחדר השינה של הנאשם.,כתב האישום המתוקן,"בית משפט השלום בירושלים, בית משפט השלום בירושלים, כבוד השופט  איתן כהן, כבוד השופט  איתן כהן, נגד, נגד, גזר דין, כללי, כתב האישום המתוקן"
SH-18-03-59369-8,"הנאשם לא היה בעל רישיון לשאת את הנשק, ומעולם לא החזיק ברישיון לנשק.",כתב האישום המתוקן,"בית משפט השלום בירושלים, בית משפט השלום בירושלים, כבוד השופט  איתן כהן, כבוד השופט  איתן כהן, נגד, נגד, גזר דין, כללי, כתב האישום המתוקן"
SH-18-03-59369-8,הנאשם הורשע על שבמעשיו החזיק נשק בלא רשות כדין.,כתב האישום המתוקן,"בית משפט השלום בירושלים, בית משפט השלום בירושלים, כבוד השופט  איתן כהן, כבוד השופט  איתן כהן, נגד, נגד, גזר דין, כללי, כתב האישום המתוקן"
SH-18-03-59369-8,תסקיר שירות המבחן הוגש ביום 18.12.2019.,תסקיר שירות המבחן,"בית משפט השלום בירושלים, בית משפט השלום בירושלים, כבוד השופט  איתן כהן, כבוד השופט  איתן כהן, נגד, נגד, גזר דין, כללי, כתב האישום המתוקן, תסקיר שירות המבחן"
SH-18-03-59369-8,"התסקיר סוקר את הרקע האישי, המשפחתי, והתעסוקתי של הנאשם.",תסקיר שירות המבחן,"בית משפט השלום בירושלים, בית משפט השלום בירושלים, כבוד השופט  איתן כהן, כבוד השופט  איתן כהן, נגד, נגד, גזר דין, כללי, כתב האישום המתוקן, תסקיר שירות המבחן"
SH-18-03-59369-8,"הנאשם בן 74, נשוי ואב לארבעה ילדים בגיל 27-17, לא עובד מזה 15 שנה.",תסקיר שירות המבחן,"בית משפט השלום בירושלים, בית משפט השלום בירושלים, כבוד השופט  איתן כהן, כבוד השופט  איתן כהן, נגד, נגד, גזר דין, כללי, כתב האישום המתוקן, תסקיר שירות המבחן"
SH-18-03-59369-8,לנאשם 12 שנות לימוד ובהמשך למד 4 שנים באוניברסיטה הפתוחה במגמת מחשבים.,תסקיר שירות המבחן,"בית משפט השלום בירושלים, בית משפט השלום בירושלים, כבוד השופט  איתן כהן, כבוד השופט  איתן כהן, נגד, נגד, גזר דין, כללי, כתב האישום המתוקן, תסקיר שירות המבחן"
SH-18-03-59369-8,"בגיל 23 חבר לתנועת הפת""ח וכעבור שנתיים הורשע במספר עבירות הקשורות להשתייכותו לארגון.",תסקיר שירות המבחן,"בית משפט השלום בירושלים, בית משפט השלום בירושלים, כבוד השופט  איתן כהן, כבוד השופט  איתן כהן, נגד, נגד, גזר דין, כללי, כתב האישום המתוקן, תסקיר שירות המבחן"
SH-18-03-59369-8,"בגין עבירות אלה נידון למאסר בפועל למשך 40 שנה, אך שוחרר כעבור 15 שנה בלבד במסגרת עסקת חילופי שבויים.",תסקיר שירות המבחן,"בית משפט השלום בירושלים, בית משפט השלום בירושלים, כבוד השופט  איתן כהן, כבוד השופט  איתן כהן, נגד, נגד, גזר דין, כללי, כתב האישום המתוקן, תסקיר שירות המבחן"
SH-18-03-59369-8,במהלך השנים עבד במספר עבודות ובגיל 58 חדל לעבוד.,תסקיר שירות המבחן,"בית משפט השלום בירושלים, בית משפט השלום בירושלים, כבוד השופט  איתן כהן, כבוד השופט  איתן כהן, נגד, נגד, גזר דין, כללי, כתב האישום המתוקן, תסקיר שירות המבחן"
SH-18-03-59369-8,משנת 2012 מתקיים הנאשם מקצבת אזרח ותיק הכוללת תוספת השלמת הכנסה.,תסקיר שירות המבחן,"בית משפט השלום בירושלים, בית משפט השלום בירושלים, כבוד השופט  איתן כהן, כבוד השופט  איתן כהן, נגד, נגד, גזר דין, כללי, כתב האישום המתוקן, תסקיר שירות המבחן"
SH-18-03-59369-8,"אשר למצבו הרפואי, לנאשם כאבים במפרקי הידיים, ברגליים ובגב, והוא  מקבל עזרת סיעוד למשך שעתיים חמישה ימים בשבוע.",תסקיר שירות המבחן,"בית משפט השלום בירושלים, בית משפט השלום בירושלים, כבוד השופט  איתן כהן, כבוד השופט  איתן כהן, נגד, נגד, גזר דין, כללי, כתב האישום המתוקן, תסקיר שירות המבחן"
SH-18-03-59369-8,הנאשם זכאי לגמלת סיעוד החל משנת 2013.,תסקיר שירות המבחן,"בית משפט השלום בירושלים, בית משפט השלום בירושלים, כבוד השופט  איתן כהן, כבוד השופט  איתן כהן, נגד, נגד, גזר דין, כללי, כתב האישום המתוקן, תסקיר שירות המבחן"
SH-18-03-59369-8,בעבר אושפז עקב בעיות לב ולדבריו כיום מושתל בליבו קוצב לב.,תסקיר שירות המבחן,"בית משפט השלום בירושלים, בית משפט השלום בירושלים, כבוד השופט  איתן כהן, כבוד השופט  איתן כהן, נגד, נגד, גזר דין, כללי, כתב האישום המתוקן, תסקיר שירות המבחן"
SH-18-03-59369-8,"שירות המבחן נפגש עם אשתו של הנאשם, שמסרה שהיא סועדת אותו ונעזרת לשם כך גם בילדיהם.",תסקיר שירות המבחן,"בית משפט השלום בירושלים, בית משפט השלום בירושלים, כבוד השופט  איתן כהן, כבוד השופט  איתן כהן, נגד, נגד, גזר דין, כללי, כתב האישום המתוקן, תסקיר שירות המבחן"
SH-18-03-59369-8,לדבריה המשפחה דואגת שהנאשם יהיה תחת השגחה.,תסקיר שירות המבחן,"בית משפט השלום בירושלים, בית משפט השלום בירושלים, כבוד השופט  איתן כהן, כבוד השופט  איתן כהן, נגד, נגד, גזר דין, כללי, כתב האישום המתוקן, תסקיר שירות המבחן"
