text,CIR_PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"הנאשם הורשע על פי הודאתו בכתב אישום מתוקן במסגרת הסדר טיעון, בעבירה של סיוע לגידול סם מסוכן בהתאם להוראת סעיף 6 לפקודת הסמים המסוכנים [נוסח חדש], התשל""ג – 1973 (להלן: ""הפקודה"") בצירוף סעיף 31 לחוק העונשין, התשל""ז- 1977 (להלן: ""החוק"") והשמדת ראיה בהתאם להוראת סעיף 242 לחוק.",,,,,,,,,,,['כן'],,,
"על פי המתואר בעובדות כתב האישום המתוקן, החל ממועד שאינו ידוע למאשימה ועד לתאריך 3.6.18, בשדה פתוח, באזור נחל ש	ׂמְרִיֲה הסמוך לצומת גילת (להלן: ""השדה""), גידלו אנשים שזהותם אינה ידועה למאשימה (להלן: ""האחר"" או ""האחרים"") 1923 שתילים של סם מסוכן מסוג קנבוס (להלן: ""הסם"").",,,,,['קנביס (קנבוס)'],,,,,,,,,
"הנאשם סייע לאחר או לאחרים לגדל את הסם בכך שהגיע לשדה, בשתי הזדמנויות שונות, על מנת לטפל בשתילים ולהשקותם.",,,,,['הסוג של הסמים המוזכרים בטקסט הוא [קנביס]'],,"['לא בעל המעבדה, בעל הסמים']",,,,,,,
"הנאשם בן 19, רווק, תושב הפזורה הבדואית בנגב.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"טרם מעצרו התגורר בבית הוריו ועבד כחודש במפעל ""עוף עוז"" בשגב שלום.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"לדבריו, סיים 12 שנות לימוד שאופיינו בהישגים לימודיים נמוכים.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"משפחת מוצאו מונה אב המתקיים מקצבת נכות, אם עקרת בית ו-10 ילדים.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
הנאשם תיאר קשיים כלכליים בילדותו ואת תפקודם של הוריו ככזה המאופיין בהעדר גבולות.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"במסגרת הקשר עם שרות המבחן, שולב הנאשם בקבוצה טיפולית המיועדת לעצורי בית.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
הנאשם התקשה לשתף מעולמו ולא ניתן היה לבחון את מצבו ואופן התמודדותו עם מצוקתו וקשייו.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"בהתייחס לעבירות, הנאשם מסר כי קרוב משפחה ביקש שיסייע לו בגידול שתילים תמורת כסף.",,,,,,,,,,,,,,
הנאשם מסר כי לא ידע שמדובר בשתילים מסוג קנאביס וסבר שרק יסייע בטיפולם.,,,,,,,,,,,,,,
עוד מסר כי כועס על קרוב המשפחה שפיתה אותו לבצע את העבירות.,,,,,,,,,,,,,,
"במסגרת הערכת הסיכון והסיכוי לשיקום, מפרט שרות המבחן את התרשמותו מצעיר בעל יכולת ורבלית נמוכה ודימוי עצמי נמוך המתבטא בנטייתו להיגרר אחר חברה שולית במקום מגוריו.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
הנאשם בעל דפוסי חשיבה ילדותיים ובלתי בשלים שהתבטאו בקשייו לבחון אחריותו האישית לחלקו בביצוע העבירות.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,['לא'],,,,
"במעשיו, פעל הנאשם להפקת רווח כלכלי מהיר.",,,,,,,,,,,,,,
הנאשם ממוקד במחירים אותם שילם ומתקשה לבחון התנהגותו באופן אחראי ובוגר.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
