text,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CIR_STATUS_WEP,CIR_HELD_WAY_WEP,CIR_PURPOSE,CIR_AMMU_AMOUNT_WEP,CIR_OBTAIN_WAY_WEP,CIR_TYPE_WEP,CIR_USE,CIR_PLANNING,RESPO,REGRET,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"בשם המאשימה: עו""ד אמיר אליאל",,,,,,,,,,,,,,,,,
"בשם הנאשם: עו""ד אלין חסון",,,,,,,,,,,,,,,,,
"חוק העונשין, תשל""ז-1977: סע'  144(ב)",,,,,,,,,,,,,,,,,
"הנאשם הודה במסגרת הסדר שלא כלל הסדר אודות העונש בביצוע עבירות בנשק (נשיאה והובלה) לפי סעיף 144(ב) רישא וסיפא לחוק העונשין, התשל""ז-1977.",,,,,,,,,,,,,,['כן'],,,
"בכתב האישום המתוקן פורט שהנאשם הינו אחיו של פיראס אבו פדאלי ובתאריך 26.5.23 בסמוך לשעה 20:55 נהג פיראס באופנוע שבבעלות הנאשם, בכביש 85 כאשר הנאשם יושב מאחוריו.",,,,,,,,,,,,,,,,,
באותה עת נשא הנאשם אקדח חצי אוטומטי מסוג DDG ובתוכו מחסנית ריקה כשהוא מוסתר מתחת לחולצתו ובעודו עוטה ככפות על ידיו.,,,,['נשק עם מחסנית בהכנס'],"['על גופו', 'מוסלק - מוסתר']",,,['מאחר'],['אקדח'],,,,,,,,
בהגיעם לצומת עכו מזרח שוטרים עצרו אותם ותפסו את האקדח.,,,,,['ברכב'],,,,['אקדח'],,,,,,,,
3.,,,,,,,,,,,,,,,,,
צוין שלא התבקש תסקיר ושאפיק שיקומי אינו עומד על הפרק.,,,,,,,,,,,,,,,,,
המאשימה הפנתה לעברו הפלילי של הנאשם ולגזר דין מיום 21.12.21 ביחס ל-9 תיקי חקירה בעבירות מגוונות.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : כן']",,,,,,,,,,,,,,,
"צוין שהוא נידון לשנת מאסר ממנו הוא שוחרר ביום 3.10.22, כאשר בחלוף פחות מ-8 חודשים עבר את העבירות נשוא התיק דנן.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,,,,
"כמו כן, הפנתה המדינה לעברו התעבורתי הכולל 14 הרשעות, הין היתר, בעבירות תעבורה חמורות.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
נטען שבעבירות נשק נשקף סיכון רב לציבור.,,,,,,,,,,,,,,,,,
נטען עוד שעבירות הנשק הפכו לחיזיון נפוץ במדינה ובמחוז חיפה בפרט.,,,,,,,,,,,,,,,,,
נטען שהערכים החברתיים שנפגעו הם שמירה על הביטחון והסדר החברתי וחיי אדם.,,,,,,,,,,,,,,,,,
"נטען שהגם שמדובר בנשק טעון במחסנית ריקה, אין לראות בזה נסיבה מקלה כאשר תחמושת הינה נגישה לעבריינים.",,,,"['נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה']",,,,,,,,,,,,,
נטען שהנאשם הוא בגיר המבין את מעשיו ואין קרבה לשום סייג.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
המדינה עתרה למתחם ענישה בין 24 – 48 וביקשה שתוטל תקופת מאסר בשליש התחתון של המתחם.,,,,,,,,,,,,,,,,,
נטען שעל פי הפסיקה ישנה מגמת החמרה ממשית בכל הנוגע לעבירות נשק.,,,,,,,,,,,,,,,,,
המדינה אזכרה את הפסיקה הבאה:,,,,,,,,,,,,,,,,,
אוזכרו עוד מספר פסקי דין בהם נקבע רף ענישה דומה:,,,,,,,,,,,,,,,,,
"הוזכר גם שקיים עונש מינימום של רבע מתקופת המאסר המקסימלית ביחס לעבירה, בסך 30 חודשי מאסר.",,,,,,,,,,,,,,,[],[],[]
"הסנגורית פירטה את הרקע האישי של הנאשם שנאלץ להתמודד עם אתגרים מגיל צעיר, רובם על רקע כלכלי קשה של משפחתו.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"פורט שהוא כיום בן 23, רווק אך מתכוון להינשא בקרוב.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
פורט עוד שהוא סיים 12 שנות לימוד ועוזר בכלכלת המשפחה.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
נטען שלאחר שישוחרר הוא לא מעוניין לחזור לספסל הנאשמים והוא מעוניין לשקם את חייו ולפתוח פרק חדש.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : כן', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
תואר שהנהג של האופנוע – אחיו של הנאשם - שוחרר ללא הגשת כתב אישום.,,,,,,,,,,,,,,,,,
