text,reject,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CONFESSION,CIR_TYPE_WEP,CIR_PURPOSE,CIR_PLANNING,CIR_MONEY_PAID_WEP,CIR_HELD_WAY_WEP,REGRET,RESPO,CIR_USE,CIR_STATUS_WEP,CIR_OBTAIN_WAY_WEP,CIR_BUYER_ID_WEP,CIR_AMMU_AMOUNT_WEP,CONFESSION_LVL2,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"הנאשם הורשע על פי הודאתו בביצוע עבירות של עבירות בנשק (נשיאה והובלה), לפי סעיף 144(ב) רישא וסיפא לחוק העונשין, התשל""ז- 1977 (להלן: ""חוק העונשין""), נהיגה ללא רישיון לפי סעיפים 10(א) לפקודת התעבורה [נוסח חדש], התשכ""א – 1961 (להלן: ""פקודת התעבורה""), נהיגה ללא ביטוח לפי סעיף 2(א)(ב) לפקודת ביטוח רכב מנועי [נוסח חדש], תש""ל – 1970 וללא רישיון רכב לפי סעיף 2 לפקודת התעבורה.",,,,,['כן'],,,,,,,,,,,,,,,,
"הנאשם הטמין אקדח מתחת למושב קטנוע שברשותו, שם בכיסו כדורים לרובה, ונהג בקטנוע ללא רישיון נהיגה, ללא ביטוח וללא רישיון רכב תקף.",,,,,,['אקדח'],,,,,,,,['נשק עם מחסנית בהכנס'],['מאחר'],,,,,,
"מעט לפני הכניסה לכפר דבוריה, הבחין הנאשם בשני שוטרים שמבצעים בדיקת רישיונות שיגרתית.",,,,,,,,,,,,,,,,,,,,,
"הנאשם ביצע פניית פרסה, השוטרים נסעו אחריו עד שהשיגו אותו, ביקשו ממנו לפתוח את התא של האופנוע אך הוא סירב.",,,,,,,,,,,,,[],[],,,,,,,
"בחיפוש על גופו נמצאו כדורי הרובה ובתא שמתחת לכיסא הקטנוע, מצאו את הנשק.",,,,,,['רובה סער (Rifle)'],,,,['על גופו'],,,,"['נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה']",[],,,,,,
"הנשק נמצא לא תקין, שכן לצורך הפעלתו יש להוסיף חלק פנימי שחסר, שבלעדיו לא ניתן לבצע ירי.",,,,,,,,,,,,,[],[],,,,,,,
"מתסקיר שירות המבחן עולה, כי הנאשם הינו כבן 23.",,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,,,,
הנאשם שיתף כי בעבר הרחוק אביו ריצה מאסר בפועל בגין עבירת נשק.,,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,,,,,,,
"לחובת הנאשם הרשעה קודמת משנת 2016 בגין עבירה של החזקת אגרופן או סכין שלא למטרה כשרה והוטל עליו מאסר על תנאי וקנס ו- 4 הרשעות קודמות בתעבורה, בגינן הוטלו עליו קנסות.",,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,,,,
הנאשם הוציא רישיון נהיגה בשנת 2014.,,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,,,,,,,
"בהתייחסו למיוחס לו סיפר כי שנה לפני האירוע, רכש את האקדח בכדי ""להרגיש מוגן ובטוח"", זאת על אף שאינו יודע להשתמש באקדח.",,,,,,['אקדח'],,,,,,,,[],['מאחר'],,,,,,
"עוד ציין, כי על אף שאין ברשותו רישיון נהיגה לקטנוע, הוא נהג בו במטרה למסור מסמכים לשם התחלת שיעורים מעשיים להוצאת רישיון נהיגה לרכב משא כבד.",,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,,,,
שירות המבחן העריך כי רמת הסיכון במצבו של הנאשם להישנות ביצוע עבירות דומות בעתיד מוערכת כבינונית.,,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,,,,
"כמו כן, המליץ להטיל עליו צו מבחן למשך 18 חודשים, ועונש מאסר בעבודות שירות ומאסר על תנאי.",,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,,[],['הנאשם קיבל 18 חודשי מאסר על תנאי'],[]
"לעניין אי תקינות האקדח ציין, כי לאקדח היה חסר חלק קטן כך שהוספתו הופך את הנשק לתקין.",,,,,,"['המידע שניתן הוא שהאקדח היה חסר חלק קטן, והוספתו הופכת אותו לתקין זה מתאים לתיאור של אקדח, שהוא כלי']",,,,,,,[],['נשק עם מחסנית בהכנס'],,,,,,,
המאשימה סבורה כי מתחם העונש ההולם נע בין 15-45 חודשי מאסר בפועל.,,,,,,,,,,,,,,,,,,,[],[],[]
לחובתו של הנאשם הרשעה מחודש ספטמבר 2016 בגין החזקת סכין ו- 4 הרשעות תעבורה.,,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,,,,,,,
המאשימה סבורה כי שירות המבחן לוקה באופטימיות יתר בעניינו של הנאשם.,,,,,,,,,,,,,,,,,,,,,
"ב""כ הנאשם טען כי המדובר בצעיר כבן 23, בעברו הרשעה אחת בגין עבירה שבוצעה לפני תיק זה אולם ההליכים שם נמשכו.",,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,,,,,,,
המדובר בנשק שבפועל אינו תקין.,,,,,,,,,,,,,,,,,,,,,
"הנאשם ביטא תחושה של חרטה בפני שירות המבחן, ואף הביע נכונות להמשיך להשתלב בטיפול שהוצע לו, ויש בו כדי להפחית מהסיכון להישנות עבירות.",,,,,['לא'],,,,,,,,,,,,,,,,
הנאשם סובל מאסטמה אשר מקשה על תפקודו היומיומי.,,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,,,,
הנאשם שהה במשך כחודשיים במעצר.,,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,,,,,,,
סבור כי מתחם העונש ההולם נע בין מאסר בעבודות שרות לבין 20 חודשי מאסר בפועל.,,,,,,,,,,,,,,,,,,,[],[],[]
"בענייננו הנאשם הורשע במספר עבירות שעניינן עבירות בנשק, נהיגה ללא רישיון נהיגה, ללא ביטוח וללא רישיון רכב.",,,,,,,,,,,,,,,,,,,,,
"עיון בעובדות כתב האישום מגלה, כי המדובר בעבירות המהוות אירוע אחד נמשך, קרי תכנית עבריינית אחת –הנאשם נתפס על ידי השוטרים כאשר הוא נוהג בקטנוע בלא שקיבל רישיון מתאים לכך, ללא ביטוח וללא רישיון רכב, כשברשותו האקדח והתחמושת.",,,,,,['אקדח'],,,,['על גופו'],,,,"['נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה']",[],,,,,,
עוד ציינה הש' ארבל כי עיון במקרים דומים בפסיקה מגלה כי בכולם נגזרו עונשי מאסר לריצוי מאחורי סורג ובריח ורובם נעים סביב 20 חודשים.,,,,,,,,,,,,,,,,,,,[],[],[]
