text,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CIR_STATUS_WEP,CIR_HELD_WAY_WEP,CIR_PURPOSE,CIR_AMMU_AMOUNT_WEP,CIR_OBTAIN_WAY_WEP,CIR_TYPE_WEP,CIR_USE,CIR_PLANNING,RESPO,REGRET,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"חוק העונשין, תשל""ז-1977: סע'  31, 58, 144(א), 244",,,,,,,,,,,,,,,,,
"פקודת הסמים המסוכנים [נוסח חדש], תשל""ג-1973: סע'  6, 7(א), 7(ג)",,,,,,,,,,,,,,,,,
"הנאשם הורשע בהתאם להודאתו בביצוע עבירות נשק וסמים, בשני הליכים נפרדים שטיעוניהם לעונש נשמעו יחד מטעמי יעילות ולבקשת הנאשם.",,,,,,,,,,,,,,['כן'],,,
תסקיר שירות המבחן מיום 29.4.2021 פירט את נסיבות חייו של הנאשם; בן 28 (אז) נשוי ואב לילדה.,,"['1 : לא', '2 : כן', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"מגיל צעיר סבל מבעיות הסתגלות ותפקוד, והוצא מבית הוריו עקב מצוקה כלכלית ותפקודית שלהם.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"כתוצאה מכך חווה הנאשם משבר, הוא חבר לחברה שולית והחל לנהל אורח חיים עברייני שכלל שימוש בסמים וביצוע עבירות אלימות.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"לנאשם רישיון לשימוש בקנבוס רפואי (שהוצג לשירות המבחן) אשר קיבל לצורך טיפול בכאבים כרוניים, בגין אירוע ירי בו נפצע ברגלו בהיותו כבן 18.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,[],,,,,,,
"לאורך השנים עסק הנאשם בעבודות מזדמנות, נקלע לקשיים כלכליים וצבר חובות אותם הוא מנסה להסדיר.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : כן', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"בנוגע לסמים מסר הנאשם כי הוא החזיק אותם לשימושו הפרטי ולשימוש לחבריו, ולא למטרות רווח כלכלי, ושלל ביצועה של עבירת השיבוש מהלכי משפט, אך בה בעת הביע חרטה על מעשיו והכרה בנזקים שנגרמו לו מהשימוש בסמים.",,,,,,,,,,,,,,,,,
"שירות המבחן התרשם שהנאשם קשור מאוד למשפחתו ולסכסוכיה הפליליים, פעל מתוך דפוסי התנהגות עברייניים מושרשים, וכי הוא מתקשה להתנהל באופן נורמטיבי.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"עם זאת, לנוכח הבעת רצונו בטיפול ושינוי אורח חייו, המליץ שירות המבחן לדחות את הדיון בארבעה חודשים.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : כן', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"בתסקיר מיום 21.10.2021 נמסר כי היה על הנאשם להתחיל השתתפותו בקבוצה טיפולית, אך הוא לא הגיע לפגישות, ונודע כי נפתחו נגדו תיקים נוספים, לרבות תיק הנשק.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"לפיכך התרשם שירות המבחן מסיכון ממשי מפני הנאשם להישנות עבירות, ונמנע מהמלצה שיקומית בעניינו.",,,,,,,,,,,,,,,,,
"לאחר הודאת הנאשם במיוחס לו בתיק הנשק, נערך לבקשתו תסקיר משלים ביום 12.3.2023, בו צוין כי הוא שולב בקבוצה טיפולית לעצורי בית, הגיע לרוב המפגשים, אך התקשה בהתבוננות ביקורתית ומעמיקה ובשינוי דפוסי חשיבתו.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,['כן'],,,
