,case,text,reject,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CONFESSION,RESPO,REGRET,CIR_USE,CIR_TYPE_WEP,CIR_STATUS_WEP,CIR_PURPOSE,CIR_PLANNING,CIR_OBTAIN_WAY_WEP,CIR_MONEY_PAID_WEP,CIR_BUYER_ID_WEP,CIR_AMMU_AMOUNT_WEP,_HELD_WAY_WEP
0,SH-16-01-21459-8,"ע""י ב""כ עו""ד שרמן, עו""ד ירום הלוי ועו""ד שאדי נאטור",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,SH-16-01-21459-8,"חוק העונשין, תשל""ז-1977: סע'  40ד', 40ד'(א), 144 (א)",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,SH-16-01-21459-8,"פקודת המבחן [נוסח חדש], תשכ""ט-1969",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,SH-16-01-21459-8,"הנאשם, יליד 1987, הורשע על יסוד הודאתו, בעובדות כתב האישום מתוקן, בשלוש עבירות של החזקת נשק ותחמושת לפי סעיף 144 (א) רישא וסיפא לחוק העונשין התשל""ז-1977.",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,SH-16-01-21459-8,"כמפורט בכתב האישום, בשנת 2010 או בסמוך לכך, ביקש הנאשם מאחותו, נאשמת 2 בכתב האישום, להחביא עבורו בביתה בקלנסואה כלי נשק ותחמושת וזו הסכימה.",0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
5,SH-16-01-21459-8,במשך כשש שנים ועד ליום 6.1.16 הוחזקו הנשק והתחמושת בביתה.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
6,SH-16-01-21459-8,"במהלך חיפוש בביתה נתפס בחדר השינה בתוך ארונית אקדח ברטה (שנגנב בשנת 1997 מאחר), מחסנית תחמושת ומחסנית ריקה נוספת שהוטמנו בתוך גרב ושקית, בשקית נוספת נתפסה מחסנית M-16 , 321 כדורי 9 מ""מ בתפזורת, 9 כדורי 0.22 מ""מ ו-4 כדורי 5.56 מ""מ.",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
7,SH-16-01-21459-8,"עוד נתפסו בגג הבית נשק מסוג ""קרל גוסטב"", מחסנית כדורי 9 מ""מ, קופסת כדורים ובתוכה 20 כדורי 9 מ""מ, כדורים בתפזורת בתוך שקית, כוורת כדורים המכילה 50 כדורים, שקית המכילה 8 כדורי 0.22 מ""מ, 5 כדורי 5.56 מ""מ, תחמושת נוספת בתפזורת וערכה לניקוי כלי נשק.",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
8,SH-16-01-21459-8,"בתוך גיגית נמצאו ספריי לשימון נשק ושתי מחסניות, אחת מלאה והשנייה ריקה.",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
9,SH-16-01-21459-8,"ביום 25.1.17, בדיון שהתקיים לפני כב' הש' קרשן הציגו הצדדים הסדר טיעון, לפיו כתב האישום תוקן לקולא ביחס לאחות הנאשם, שהורשעה בעבירות סיוע להחזקת נשק בלבד.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,SH-16-01-21459-8,"עוד סוכם שהנאשם יופנה לקבלת תסקיר ובאשר לאחות הנאשם עתרו הצדדים במשותף למאסר בן 6 חודשים בדרך של עבודות שירות, מאסר על תנאי וקנס.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,SH-16-01-21459-8,"עוד סוכם בין הצדדים, שתבדק טענת ההגנה להחזקת כלי הנשק לצורך הגנה עצמית.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,SH-16-01-21459-8,ביום 19.7.17 נגזר דינה של נאשמת 2.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,SH-16-01-21459-8,בגזר דינה עמדתי על חומרת מעשיה משאפשרה להטמין בביתה ארנסל נשק תוך סיכון הציבור ויושבי ביתה.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,SH-16-01-21459-8,"עם זאת, מצאתי לאמץ הסדר הטיעון נוכח תיקונו לקולא של כתב האישום והעובדה שהנאשמת שהתה יותר מחודש במעצר בגין תיק זה.",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,SH-16-01-21459-8,"באשר לנאשם זה, התבקשה ע""י ההגנה דחייה לצורך השלמת טיפול שיקום פרטי שבו שולב הנאשם.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,SH-16-01-21459-8,"לאחר ששמעתי את דברי המשקם הפרטי, עו""ס מר אולמן, ונוכח עתירת המאשימה לתקופת מאסר ממושכת, מצאתי לאפשר דחיית הטיעונים לעונש לצורך המשך טיפול.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,SH-16-01-21459-8,התסקיר שהתקבל על אודות הנאשם חיובי וכולל המלצה טיפולית.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,SH-16-01-21459-8,"כעולה ממנו, הנאשם כבן 29, מאורס ומתגורר בבית הוריו בקלנסואה.",0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
19,SH-16-01-21459-8,"הנאשם בן למשפחה נורמטיבית, אביו נפטר והקשר בין בני המשפחה משמעותי וחיובי.",0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
20,SH-16-01-21459-8,"הנאשם הסביר כי הארוע השפיע קשות עליו ועל משפחתו, הכה על חטא על כך שעירב את אחותו ואחראי להסתבכותה ולמעצרה.",0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,SH-16-01-21459-8,"עוד מסר שמצבו הנפשי ירוד, גם בשל חשש מתוצאות הליך זה.",0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
22,SH-16-01-21459-8,הנאשם נטול עבר פלילי.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,SH-16-01-21459-8,"ברקע לביצוע העבירות, קשר רומנטי שלא התקבל ע""י משפחת האשה והוביל לאיומים וחשש לחייו.",0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
24,SH-16-01-21459-8,"כתוצאה מכך, אף עזב את מקום מגוריו והתגורר בעיר אילת תקופה ממושכת.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,SH-16-01-21459-8,לאחר שנורו לעבר ביתו מספר יריות החליט להחזיק בכלי נשק כדי למנוע פגיעה אפשרית בו.,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
26,SH-16-01-21459-8,"במסגרת הליך המעצר, שולב בקבוצה טיפולית ושיתף פעולה כנדרש.",0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,SH-16-01-21459-8,שירות המבחן התרשם מנאשם שבחר להתמודד עם המצוקה אליה נקלע בדרכים עברייניות ותוך סיבוך משפחתו.,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,SH-16-01-21459-8,"עוד התרשמו, שהנאשם היה מרוכז בצרכיו ולא גילה רגישות לכך שכלי הנשק הוחזקו בסביבה בה מתגוררים ילדים.",0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
29,SH-16-01-21459-8,"לצד זאת, מצא כי הנאשם מתפקד, בעל תובנה ומודע לפסול בהתנהלותו.",0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,SH-16-01-21459-8,על כן בא בהמלצה להטיל עליו ענישה מוחשית בדמות עבודות שירות לצד העמדתו במבחן לצורך שילובו בהליך שיקומי.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,SH-16-01-21459-8,"מר אולמן, עובד סוציאלי שיקומי פסיכיאטרי בהכשרתו, סיפר בעדותו כי עוסק שנים רבות בטיפול ושיקום עבריינים  ומטפל בנאשם כ-10 חודשים.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
