text,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CIR_STATUS_WEP,CIR_HELD_WAY_WEP,CIR_PURPOSE,CIR_AMMU_AMOUNT_WEP,CIR_OBTAIN_WAY_WEP,CIR_TYPE_WEP,CIR_USE,CIR_PLANNING,RESPO,REGRET,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"ב""כ המאשימה: עו""ד רמי שיינפלד",,,,,,,,,,,,,,,,,
"ב""כ הנאשם: עו""ד שוקרי אבו טביק",,,,,,,,,,,,,,,,,
"חוק העונשין, תשל""ז-1977: סע'  40 ט', 144(א), 40 יא', 40 יג'",,,,,,,,,,,,,,,,,
"הנאשם הורשע בהתאם להודאתו בעובדות כתב האישום המתוקן בעבירת החזקת נשק ותחמושת, לפי סעיף 144(א) רישא וסיפא לחוק העונשין, תשל""ז – 1977 (להלן: ""החוק"").",,,,,,,,,,,,,,['כן'],,,
"על-פי המתואר בעובדות כתב האישום המתוקן, ביום 5.9.16 החזיק הנאשם במחסן שברשותו אקדח מסוג ""ברטה"", 0.22 ומחסנית; רובה מאולתר דמוי M-16 ובו מחסנית ריקה; 4 כדורים מסוג 9 מ""מ וכן 60 כדורים מסוג 5.56 מ""מ.",,,,"['נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה']",[],,,['מאחר'],"['אקדח סוג הנשק המתואר בעובדות כתב האישום המתוקן הוא אקדח מסוג ""ברטה"", 022']",,,,,,,,
את כלי הנשק והתחמושת החזיק הנאשם כשהם עטופים ומוסלקים בתוך בור שנחפר באדמה ומעליו הונח ארגז.,,,,,['מוסלק - מוסתר'],,,['מאחר'],,,,,,,,,
"הצדדים הגיעו להסדר דיוני, לפיו הודה והורשע הנאשם בכתב האישום המתוקן, ללא הסכמה עונשית.",,,,,,,,,,,,,,['כן'],,,
ת/1 – תמונות הנשק והתחמושת.,,,,,,,,,,,,,,,,,
נ/1 – אסופת מסמכים רפואיים הנוגעים למצב בנו של הנאשם.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"לטענת ב""כ המאשימה, עו""ד רמי שיינפלד, הנאשם הורשע בהחזקת נשק ותחמושת אשר היו מוסלקים בבור במחסן שברשותו.",,,,,,,,,,,,,,,,,
