text,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CIR_STATUS_WEP,CIR_HELD_WAY_WEP,CIR_PURPOSE,CIR_AMMU_AMOUNT_WEP,CIR_OBTAIN_WAY_WEP,CIR_TYPE_WEP,CIR_USE,CIR_PLANNING,RESPO,REGRET,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
איזי אלגרבלי (עציר) ת.ז.034728626,,,,,,,,,,,,,,,,,
"ב""כ המאשימה: עו""ד מאשה בוגדנוב",,,,,,,,,,,,,,,,,
"ב""כ הנאשם : עו""ד אלינור טל",,,,,,,,,,,,,,,,,
הנאשם באמצעות הליווי,,,,,,,,,,,,,,,,,
"חוק העונשין, תשל""ז-1977: סע'  29, 144(ב2), ג), 499(א)(1)",,,,,,,,,,,,,,,,,
"פקודת הסמים המסוכנים [נוסח חדש], תשל""ג-1973: סע'  התוספת השנייה, 7(א), (ג), 13, 19א, 37א",,,,,,,,,,,,,,,,,
"ביום 12/10/15, הודה הנאשם, במסגרת הסדר טיעון, בעובדותיו של כתב אישום מתוקן  שהוגש נגדו, האוחז בשלושה אישומים והורשע, על פיהן, בביצוע עבירות הנוגעות להחזקת סמים, סחר בסמים ועבירות בנשק, כפי שיפורט  להלן.",,,,,,,,,,,,,,['כן'],,,
הסדר הטיעון לא כלל הסכמה בעניין העונש.,,,,,,,,,,,,,,,,,
"ביום 15/7/14 קשר הנאשם קשר עם אחר לצורך סחר בסמים מסוכנים מסוג חשיש, ומכר ביחד עם האחר, לסוכן סמוי, סם מסוכן מסוג חשיש בכמות של 100.61 גרם ברוטו תמורת 3,500 ₪.",,,,,,,,,,,,,,,,,
"בגין אישום זה הורשע בעבירות של קשר לפשע - עבירה לפי סעיף 499(א)(1) לחוק העונשין, התשל""ז-1977 (להלן: ""חוק העונשין""), וסחר בסם מסוכן - עבירה לפי סעיפים 13 + 19א לפקודת הסמים המסוכנים [נוסח חדש], תשל""ג-1973 (להלן: ""פקודת הסמים המסוכנים"") + סעיף 29 לחוק העונשין.",,,,,,,,,,,,,,,,,
"הנאשם הורשע בכך שקשר קשר עם אחר לצורך סחר בנשק שלא כדין וביום 28.11.14 מכר, ביחד עם האחר, לסוכן סמוי, אקדח מסוג ET אשר בכוחו לירות תחמישי גז מדמיע וכן מחסנית לאקדח, תמורת סך של 9,000 ₪.",,,,"['נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה']",,,,[],['אקדח'],[],,,,,,,
בגין אישום זה הורשע הנאשם בעבירות של קשר לפשע - עבירה לפי סעיף 499(א)(1) לחוק העונשין וסחר בנשק שלא כדין - עבירה לפי סעיפים 144(ב2)+(ג) לחוק העונשין.,,,,,,,,,,,,,,,,,
"הנאשם הורשע בכך שביום 28/11/14 החזיק סם מסוכן מסוג חשיש בכמות של 101.53 גרם ברוטו, קשר קֶשר עם אחר למכור לסוכן הסמוי את הסם המסוכן ומכר את הסם האמור לסוכן הסמוי תמורת סך של 4,500 ₪.",,,,,,,,,,,,,,,,,
"בגין אישום זה הורשע בעבירות של סחר בסם מסוכן - עבירה לפי סעיפים 13 + 19א לפקודת הסמים המסוכנים, והחזקת סם מסוכן שלא כדין ושלא לצריכה עצמית - עבירה לפי סעיף 7(א) + (ג) רישא לפקודת הסמים המסוכנים.",,,,,,,,,,,,,,,,,
"מטעם המאשימה הוגש גיליון הרשעותיו הקודמות של הנאשם (סומן ע/1) ממנו עולה, כי לנאשם הרשעה  מיום 17/1/11 בגין עבירות רכוש, זיוף ומרמה ועבירה של התפרצות לבית מגורים/תפילה, אותן ביצע בשנת 2008 ובגינן הורשע ונדון לששה חודשי מאסר בדרך של עבודות שירות, למאסר על תנאי ולתשלום קנס ופיצוי.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : כן']",,,,,,,,,,,,,,,
מטעם הנאשם הוגשו המסמכים כדלקמן:,,,,,,,,,,,,,,,,,
תעודת גמר של 12 שנות לימוד וכן תעודת מקצוע בתחום מכונאות רכב וגיליון ציונים (סומנו ענ/1).,,,,,,,,,,,,,,,,,
"דו""ח  המחלקה לשירותים חברתיים בעיריית נהריה, נושא תאריך 6/8/15 (סומן ענ/2).",,,,,,,,,,,,,,,,,
מכתב המלצה נושא תאריך 11/2/15 מאת בעל העסק בו עבד הנאשם (סומן ענ/3).,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,,,,
אישורים משנת 2012 בדבר מצבה הרפואי של אם הנאשם (סומן ענ/4).,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"אישור מיום 26/8/15 על חובות ארנונה אשר רובצים על דירת אם הנאשם, בה התגורר הנאשם (סומן ענ/5).",,,,,,,,,,,,,,,,,
"ב""כ המאשימה הגיש מסמך טיעונים בכתב (ע/2) וכן הוסיף דגשים בעל פה.",,,,,,,,,,,,,,,,,
"בטיעוניו, עמד ב""כ המאשימה על חומרת העבירות שביצע הנאשם, בכל אחד משלושת האישומים וטען, כי קיימים בענייננו נימוקים, המצדיקים נקיטת ענישה מחמירה כלפי הנאשם בשים לב לנזקים הקשים שגורמים הסמים ולצורך להילחם במי שמבצעים עבירות סמים.",,,,,,,,,,,,,,,,,
"בהמשך דבריו, ציין ב""כ המאשימה את חומרת עבירות הנשק שביצע הנאשם, כמפורט באישום השני, כמו גם את הקושי שבחשיפתן ובגילוי זהות העוסקים בהן.",,,,,,,,,,,,,,,,,
"מכאן, כך נטען, הפיתוי לעבור עבירות אלה הוא גדול בעוד שהסיכוי לתפוס את המבצעים אותן הוא קטן ולכן יש להשית עונש שירתיע נאשמים מלבצע עבירות אלה.",,,,,,,,,,,,,,,,,
"ב""כ המאשימה עמד על הערכים המוגנים שנפגעו כתוצאה ממעשיו של הנאשם, הדגיש את הנסיבות הקשורות לביצוע העבירות ובכלל זה את התכנון שקדם לביצוען - תכנון מוקפד, מנוהל על ידי הנאשם, תוך קשירת קשרים עם אחרים; את חלקו של הנאשם בביצוע העבירות, המצביע על כך שהנאשם מנהל אורח חיים עברייני ומעורה היטב בעסקי סמים ונשק בלתי חוקי; את הנזק הכלכלי שנגרם לציבור מביצוע העבירות, בין היתר לאור הצורך להפעיל סוכן סמוי על מנת לגלות את מעשיו של הנאשם, כמו גם את הנזקים הפוטנציאלים שהיו עלולים להיגרם מביצוע העבירות.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"לטענת ב""כ המאשימה, יכול היה הנאשם, שביצע שלוש עסקאות שונות, על פני תקופת זמן של מספר חודשים, להבין את שעשה ואף יכול היה להימנע מביצוע העבירות.",,,,,,,,,,,,,,,,,
"ב""כ המאשימה ביקש לקבוע מתחם ענישה נפרד לכל אחד מהאישומים בהם הורשע הנאשם, בהיות כל אחד מהם מסכת עובדתית נפרדת וטען למתחמי ענישה כדלקמן:",,,,,,,,,,,,,,,,,
"בגין האישום הראשון:   6-12 חודשי מאסר בפועל, מאסר על תנאי, קנס ופסילת רישיון נהיגה.",,,,,,,,,,,,,,,[],['6-12 חודשי מאסר על תנאי'],[]
"בגין האישום השני:  1-4 שנות מאסר בפועל, מאסר על תנאי וקנס.",,,,,,,,,,,,,,,[],['הנאשם קיבל 12 חודשי מאסר על תנאי'],[]
"בגין האישום השלישי: 6-12 חודשי מאסר בפועל, מאסר על תנאי, קנס ופסילת רישיון נהיגה.",,,,,,,,,,,,,,,[],['6-12 חודשי מאסר על תנאי'],[]
