text,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CIR_STATUS_WEP,CIR_HELD_WAY_WEP,CIR_PURPOSE,CIR_AMMU_AMOUNT_WEP,CIR_OBTAIN_WAY_WEP,CIR_TYPE_WEP,CIR_USE,CIR_PLANNING,RESPO,REGRET,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
נגד,,,,,,,,,['נגד הנשק הוא רובה סער (Assault Rifle)'],,,,,,,,
"אחמד אבו שייך (עציר), ת""ז xxxxxxxxxx– ניתן גז""ד 15.7.21",,,,,,,,,,,,,,,,,
"תאמר אבו שייך (עציר), ת""ז xxxxxxxxx",,,,,,,,,,,,,,,,,
"בשם המאשימה: עו""ד יניב זהר",,,,,,,,,,,,,,,,,
"בשם הנאשם 2: עו""ד פארס בריק - סנגוריה ציבורית",,,,,,,,,,,,,,,,,
"חוק העונשין, תשל""ז-1977: סע'  29, 40ט(א)(10), 144(ב), 244, 329, 329(1), 329(2), 329(א)(1), 333, 335, 340א, 413ד(א), 413ה, 413ט",,,,,,,,,,,,,,,,,
הנאשם 2 הורשע על פי הודאתו בביצוע עבירות כדלקמן:,,,,,,,,,,,,,,['כן'],,,
"חבלה בכוונה מחמירה לפי סעיף 329(א)(1) + 29 לחוק העונשין, התשל""ז-1977 (להלן: ""החוק""); חבלה חמורה בנסיבות מחמירות לפי סעיפים 333 + 335 + 29 לחוק העונשין; עבירות בנשק (נשיאה והובלה) לפי סעיף 144(ב) רישא וסיפא לחוק; חבלה במזיד לפי סעיפים 413ה + 29 לחוק וגניבה מרכב לפי סעיף 413ד(א) + 29 לחוק.",,,,,,,,,,,,,,,,,
"על פי כתב האישום, על רקע עבירה של סחיטה באיומים שבוצעה על ידי נאשם 1, שהוא אביו של הנאשם 2, במהלך חודש ינואר 2020 קשר נאשם 2 קשר עם אדם נוסף לפגוע במתלונן.",,,,,,,,,,[],,,,,,,
"נאשם 2 הצטייד באקדח חצי אוטומטי, קליבר 9 מ""מ ו-13 כדורים.",,,,,,,,,"['אקדח סוג הנשק המוזכר הוא ""אקדח חצי אוטומטי, קליבר 9 מ""מ ו-13 כדורים"", מה שמצביע על כך שמדובר באקדח']",,,,,,,,
"ביום 9.1.20 בסמוך לשעה 05:46 בבוקר, ארבו הנאשם 2 והאדם הנוסף למתלונן במרכז הכפר עארה במקום בו המתלונן נהג לאסוף פועלים בדרכו לעבודה.",,,,,,,,,,,,,,,,,
