text,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CIR_STATUS_WEP,CIR_HELD_WAY_WEP,CIR_PURPOSE,CIR_AMMU_AMOUNT_WEP,CIR_OBTAIN_WAY_WEP,CIR_TYPE_WEP,CIR_USE,CIR_PLANNING,RESPO,REGRET,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"ע""י ב""כ עו""ד ליהי מלצמן",,,,,,,,,,,,,,,,,
נגד,,,,,,,,,['נגד הנשק הוא רובה סער (Assault Rifle)'],,,,,,,,
"ע""י ב""כ עו""ד שי לוי",,,,,,,,,,,,,,,,,
"חוק העונשין, תשל""ז-1977: סע'  29, 144(א), 144(ב), 144(ב2), 144 (ז)",,,,,,,,,,,,,,,,,
"חוק זכויות נפגעי עבירה, תשס""א-2001: סע'  2",,,,,,,,,,,,,,,,,
"חוק סדר הדין הפלילי [נוסח משולב], תשמ""ב-1982: סע'  187(א)",,,,,,,,,,,,,,,,,
"הנאשם הורשע על יסוד הודאתו במסגרת הסדר טיעון בעבירות בנשק (החזקת נשק, מחסנית ותחמושת) לפי סעיף 144(א) רישא וסיפא לחוק העונשין התשל""ז-1977 (להלן: חוק העונשין) ובעבירת בנשק (הספקת נשק, מחסנית ותחמושת) לפי סעיף 144(ב2) לחוק העונשין.",,,,,,,,,"['הנאשם הורשע בעבירות בנשק, כולל החזקת אקדח, מחסנית ותחמושת']",,,,,['כן'],,,
"הסדר הטיעון שגובש בין הצדדים כלל את תיקונו של כתב האישום מבלי שגובשה הסכמה לעניין העונש, ובהקשר זה טען כל צד על פי מיטב שיקול דעתו.",,,,,,,,,,,,,,,,,
"על פי כתב האישום המתוקן, בין הנאשם בין ס.מ קיימת היכרות רבת שנים.",,,,,,,,,,,,,,,,,
"בתקופה הרלוונטית לכתב האישום ועובר לכך, במשך תקופה שאינה ידועה למאשימה, החזיק הנאשם שלא כדין בביתו בחדרה, או בסמוך לבית, בנשק שסוגל לירות ובכוחו להמית אדם מסוג אקדח חצי אוטומטי STAR בעל קליבר 22 LR, במחסנית המתאימה לאקדח ובה לפחות 8 כדורים שבכוחם להמית אדם, וכן בקופסת מתכת ובה 38 כדורי קליבר 22 LR שבכוחם להמית אדם (להלן - האקדח והתחמושת).",,,,"['נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה']",,,,['מאחר'],['אקדח'],[],,,,,,,
"ביום 18.6.22, סמוך לשעה 7:30 בבוקר, כשהוא מצוי בביתו שבפתח תקווה, ניסה ס.מ ללא הצלחה ליצור קשר טלפוני עם הנאשם על מנת שיספק לו נשק.",,,,,[],,,[],,,,,,,,,
"בהמשך, שלח ס.מ לנאשם שתי הודעות לטלפון הנייד של הנאשם שתוכנן ""חורחה אתה.",,,,,,,,,,,,,,,,,
