text,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CIR_STATUS_WEP,CIR_HELD_WAY_WEP,CIR_PURPOSE,CIR_AMMU_AMOUNT_WEP,CIR_OBTAIN_WAY_WEP,CIR_TYPE_WEP,CIR_USE,CIR_PLANNING,RESPO,REGRET,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"ב""כ המאשימה: עו""ד שגב אדלר",,,,,,,,,,,,,,,,,
"ב""כ הנאשם: עו""ד מיכאל כרמל",,,,,,,,,,,,,,,,,
הנאשם באמצעות הליווי,,,,,,,,,,,,,,,,,
"חוק העונשין, תשל""ז-1977: סע'  29, 40ט', 144(ב), 287(א), 402.ב",,,,,,,,,,,,,,,,,
"הנאשם הורשע, על פי הודייתו, בעובדות כתב אישום, שתוקן במסגרת הסדר טיעון, בעבירות   בנשק, לפי סעיף 144(ב) רישא+29 לחוק העונשין, תשל""ז-1977 (להלן: ""חוק העונשין""), שוד בנסיבות מחמירות, לפי סעיף 402(ב)+29 לחוק העונשין והפרת הוראה חוקית לפי סעיף 287(א) לחוק העונשין (להלן: ""כתב האישום"").",,,,,,,,,,,,,,['כן'],,,
"הסדר הטיעון כלל הסכמה חלקית לגבי טווחי הענישה, כאשר הוסכם כי המאשימה תעתור להטלת חמש שנות מאסר בפועל ואילו ההגנה תבקש להסתפק בשלוש שנים.",,,,,,,,,,,,,,,,,
הוסכם עוד כי הצדדים יטענו באופן חופשי לגבי יתר רכיבי הענישה.,,,,,,,,,,,,,,,,,
1.,,,,,,,,,,,,,,,,,
"מחמד אדריס (להלן: ""המתלונן"") הוא הבעלים של חנות לממכר דברי מזון וכרטיסי זכייה של מפעל הפיס בכפר מג'ד אל כרום (להלן: ""החנות"").",,,,,,,,,,,,,,,,,
2.,,,,,,,,,,,,,,,,,
"ביום 25/4/2017 בשעה 21:45 או בסמוך לכך סגר המתלונן את החנות, וצעד לכיוון ביתו בכפר, כשהוא נושא על כתפו תיק, ובתוכו פידיון החנות בסכום של 3,500 ₪, ארנק קטן ובתוכו 1,000 ₪ ,עשרות רבות של כרטיסי זכיה, ושיק על סך 1,420 ₪ (התיק ותכולתו ייקראו להלן: ""התיק"").",,,,,,,,,,,,,,,,,
3.,,,,,,,,,,,,,,,,,
"בעודו בדרכו, הגיחו מאחורי המתלונן הנאשם ועלאא חמדאן (להלן: ""עלאא"") על קטנוע (להלן: ""הקטנוע"") כשעלאא נוהג בקטנוע והנאשם יושב מאחוריו, במטרה לשדוד את המתלונן.",,,,,,,,,,,,,,,,,
"הנאשם ועלאא נשאו והובילו, שלא כדין, בצוותא חדא, אקדח (להלן: ""האקדח"").",,,,,,,,,['אקדח'],,,,,,,,
4.,,,,,,,,,,,,,,,,,
"בהגיעם סמוך למתלונן, עצרו הנאשם ועלאא את הקטנוע.",,,,,,,,,,,,,,,,,
"הנאשם אחז בתיק שנשא המתלונן על כתפו, ומשך אותו אליו, תוך שהוא דורש מהמתלונן להביא לו את התיק.",,,,,[],,,,,,,,,,,,
"המתלונן המשיך לאחוז בתיק, ולמשוך אותו לעברו.",,,,,,,,,,,,,,,,,
"הנאשם הוציא את האקדח ממכנסיו, וירה כדור אחד לעבר רגליו של המתלונן (להלן: ""הירי"").",,,,,['על גופו'],,,,['אקדח'],"['ירי', 'ניסיון לירי']",,,,,,,
"בזמן הירי, הזיז המתלונן את רגלו השמאלית, והכדור פגע בכביש.",,,,,[],,,,['אקדח'],[],,,,,,,
5.,,,,,,,,,,,,,,,,,
"בעקבות הירי, שחרר המתלונן את אחיזתו מהתיק.",,,,,,,,,,,,,,,,,
"הנאשם ועלאא נמלטו מהמקום על הקטנוע, כשהם נושאים את התיק, וזאת בכוונה לשלול אותו מהמתלונן שלילת קבע.",,,,,,,,,,,,,,,,,
6.,,,,,,,,,,,,,,,,,
"בזמנים הרלבנטיים לאירוע המתואר לעיל, אמור היה הנאשם לשהות בתנאי מעצר בית בכפר מג'ד אלכרום, בפיקוח מפקחים, וזאת בהתאם להחלטה שיפוטית שניתנה בתיק מ""ת 49343-12-16.",,,,,,,,,,,,,,,,,
7.,,,,,,,,,,,,,,,,,
נטען כי במעשיהם המתוארים לעיל:,,,,,,,,,,,,,,,,,
"הנאשם ועלאא, נשאו והובילו, בצוותא חדא, נשק בלא רשות על פי דין.",,,,,,,,,,,,,,,,,
"הנאשם ועלאא גנבו, בצוותא חדא, מהמתלונן את התיק, כאשר בשעת מעשה               ובתכוף לפניו ביצעו מעשה אלימות כדי להשיג את הדבר הנגנב ולמנוע התנגדות לגניבתו או להתגבר עליה, כשהם מזויינים בנשק, ובחבורה.",,,,,,[],,[],,,,,,,,,
הנאשם הפר הוראה שניתנה מאת בית משפט.,,,,,,,,,,,,,,,,,
"ביום 26.9.2017 הודיעו הצדדים כי הגיעו להסדר טיעון, כפי שפורט לעיל בפתח גזר הדין.",,,,,,,,,,,,,,,,,
"מטעם המאשימה העיד המתלונן, מר מחמד אדריס, שסיפר כי האירוע שחווה היה טראומטי בעבורו וכי בעקבותיו הוא אושפז בבית חולים ומטופל בתרופות.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
לעניין זה הוגש תיעוד רפואי (מע/1).,,,,,,,,,,,,,,,,,
"מטעם הנאשם הוגשו מסמכים רפואיים בעניינם של הוריו (נע/1) ומסמכי הוצל""פ של הליכים המתנהלים כנגד אביו ואחותו (נע/2).",,,,,,,,,,,,,,,,,
טיעוני המאשימה לעונש,,,,,,,,,,,,,,,,,
"בטיעוניה, ציינה המאשימה כי בגיבוש הסדר הטיעון נתנה דעתה לחומרת העבירות בהן הורשע הנאשם וכן לערכים המוגנים שנפגעו כתוצאה מביצוע העבירות.",,,,,,,,,,,,,,,,,
"זאת לצד העובדה שהנאשם נעדר עבר פלילי, אשר נטל אחריות על מעשיו.",,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"ביחס לנסיבות ביצוע העבירה, הדגישה המאשימה את העובדה שלביצוע העבירה קדם תכנון, כאשר הנאשם ועלאא הגיחו מאחורי המתלונן, שבידו הפדיון היומי מן העסק, כשהם מצוידים בנשק חם.",,,,,,,,,,"['ירי', 'ניסיון לירי']",,,,,,,
"כן התייחסה המאשימה לנזק שהיה צפוי להיגרם כתוצאה מביצוע העבירה, וציינה כי נשיאת הנשק ברחבי הכפר מג'ד אל כרום העמידה בסיכון פוטנציאלי את כל מי שנקרה בדרכו של הנאשם, זאת כאשר הנאשם לא הסתפק בנשיאת הנשק אלא אף עשה בו שימוש לאחר שהמתלונן ניסה להתנגד לגניבת התיק, וירה בו לעבר רגליו.",,,,,,,,,,"['ירי', 'ניסיון לירי']",,,,,,,
"למרבה המזל, ולאור תושייתו, לא נפגע המתלונן מן הירי.",,,,,,,,,,[],,,,,,,
"לעניין הנזק שנגרם מן העבירות ציינה המאשימה את הפחד והאימה שנגרמו למתלונן, כמו גם את הנזק הכספי שנגרם לו.",,,,,,,,,,,,,,,,,
"עוד ציינה המאשימה לחומרה את העובדה, כי הנאשם ביצע את העבירות שעה שהיה עליו להימצא במעצר בית.",,,,,,,,,,,,,,,,,
"עובדה זו מלמדת, לשיטתה, על תעוזה עבריינית יוצאת דופן ומוכיחה כי מדובר במי שאין לו חשש מפני החוק ומערכת המשפט.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
כנסיבה נוספת לחומרה צוינה העובדה כי הנשק בו נעשה שימוש לביצוע העבירות לא נתפס.,,,,,,,,,,,,,,,,,
המאשימה הפנתה לפסקי דין בהם נגזרו על מורשעים בעבירת השוד (בחלק מהמקרים בצירוף עם עבירות בנשק) עונשים הנעים בין 4.5 ל-5.5 שנות מאסר בפועל.,,,,,,,,,,,,,,,,,
"נוכח האמור, ביקשה המאשימה מבית המשפט להטיל על הנאשם מאסר בפועל ברף העליון של ההסדר, קרי 5 שנים, זאת בנוסף למאסר מותנה לתקופה משמעותית, קנס כספי ופיצויים לטובת המתלונן.",,,,,,,,,,,,,,,,,
"בטיעוניו לעונש, ביקש הסנגור לאמץ את הסדר הטיעון על הטווחים שנקבעו בו.",,,,,,,,,,,,,,,,,
"בדבריו, ציין כי בטרם הסתבכותו של הנאשם בתיק זה, חרב עליו עולמו עת נעצר לחודשים רבים ונחקר בגין מעורבות בביצוע עבירת רצח, ואולם בסופו של יום הואשם בעבירת סיוע לאחר מעשה, בלבד.",,"['1 : כן', '2 : כן', '3 : כן', '4 : לא', '5 : כן', '6 : לא', '7 : לא', '8 : כן', '9 : כן', '10 : כן', '11 : לא']",,,,,,,,,,,,,,,
"בגין אותו תיק הוא שהה במעצר בית, שהופר על ידו במסגרת התיק דנא.",,,,,,,,,,,,,,,,,
הסנגור הרחיב על אודות הנסיבות שהביאו את הנאשם לביצוע העבירות במקרה דנא.,,,,,,,,,,,,,,,,,
"לדבריו, בעקבות ניהול ההגנה המשפטית בתיק הסיוע ומעצר הבית בו היה נתון, נקלעו הנאשם ומשפחתו לקשיים כלכליים, ועובדה זו הביאה אותו לביצוע המעשים נשוא כתב האישום.",,"['1 : לא', '2 : כן', '3 : לא', '4 : לא', '5 : כן', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"הנאשם לקח אחריות על מעשיו בהזדמנות הראשונה, חסך זמן שיפוטי ניכר וכן חסך את עדות המתלונן.",,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,['כן'],,,
הסניגור הפנה לפסיקה התומכת בעמדתו ביחס לעונש שיש להטיל על הנאשם.,,,,,,,,,,,,,,,,,
"נוכח כל האמור לעיל, ביקש הסנגור להטיל על הנאשם מאסר ברף התחתון של הטווח המוסכם, קרי 3 שנים.",,,,,,,,,,,,,,,,,
בדברו האחרון ביקש הנאשם סליחה על מעשיו הן מבית המשפט והן מהמתלונן.,,,,,,,,,,,,,,,,,
דיון והכרעה – קביעת מתחם הענישה ההולם,,,,,,,,,,,,,,,,,
"ככלל, מתחם העונש ההולם ייקבע בהתאם לעקרון ההלימה, ולשם כך נדרש בית המשפט להתחשב בערכים החברתיים שנפגעו מביצוע העבירה, במידת הפגיעה בהם, במדיניות הענישה הנהוגה ובנסיבות הקשורות בביצוע העבירה, כמפורט בסעיף 40ט' לחוק העונשין.",,,,,,,,,,,,,,,,,
מעשיו של הנאשם הם קשים וחמורים.,,,,,,,,,,,,,,,,,
"בעת שהיה אמור לשהות במעצר בית בגין מעורבותו בתיק אחר, הפר את הוראות בית המשפט, במטרה לבצע עבירות נוספות.",,,,,,,,,,,,,,,,,
"בתוך כך, נשא הנאשם נשק על גופו, חבר לאחֵר ויחד הם שדדו את המתלונן, כשהנאשם אף יורה לעברו, ירייה שלמרבה המזל החטיאה את מטרתה.",,,,,['על גופו'],,,[],,"['ירי', 'ניסיון לירי']",,,,,,,
"בענייננו, עבירת השוד בנסיבות מחמירות בוצעה בצוותא, לאחר תכנון, ותוך שימוש בנשק חם.",,,,,,,,,,,,,,,,,
"לא מדובר באירוע ספונטי או מעידה רגעית אלא במעשה שתוכנן היטב, כפי שעולה מנסיבותיו, תוך שהנאשם ועלאא מצטיידים באקדח, קטנוע ובוחרים להם קרבן שזה עתה סגר את עסקו ונושא עמו את פידיון יומו.",,,,,,,,,['אקדח'],,,,,,,,
נשיאת הנשק מוסיפה נדבך נוסף של חומרה יתרה.,,,,,,,,,,,,,,,,,
השימוש באותו נשק אף הוא מלמד על תעוזה והעדר מורא מפני החוק.,,,,,,,,,,,,,,,,,
"ניתן לתאר על נקלה כיצד יכול היה האירוע להסתיים באופן שונה לגמרי, ולהוביל לפגיעה בשלמות גופו של המתלונן שלא לומר לקיפוח חייו.",,,,,,,,,,,,,,,,,
"כאילו בכך לא די, המעשים הקשים האמורים בוצעו שעה שהנאשם היה מצווה להימצא במעצר בית, תוך הפרת החלטה שיפוטית שניתנה בעניינו.",,,,,,,,,,,,,,,,,
"בכך הוכיח הנאשם כי אין הוא ראוי לאמון שנתן בו בית המשפט, ואין החוק מטיל עליו את מוראו.",,,,,,,,,,,,,,,,,
"העבירה שעניינה הפרת הוראה חוקית היא אמנם קלה יותר ביחס ליתר העבירות בהן הורשע הנאשם, ואולם אין היא חסרת משקל לעניין העונש.",,,,,,,,,,,,,,,,,
"יפים לעניין זה דברי בית המשפט בעניין דלאל הנ""ל:",,,,,,,,,,,,,,,,,
...,,,,,,,,,,,,,,,,,
"מוצב תמרור אזהרה ליוסף ולשכמותו, שלא יחשבו בלבם שאם שדדו, הרי שבריחה ממעצר איננה אלא סרח עודף זניח.",,,,,,,,,,,,,,,,,
(ההדגשה שלי - א.ט.),,,,,,,,,,,,,,,,,
