text,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CIR_STATUS_WEP,CIR_HELD_WAY_WEP,CIR_PURPOSE,CIR_AMMU_AMOUNT_WEP,CIR_OBTAIN_WAY_WEP,CIR_TYPE_WEP,CIR_USE,CIR_PLANNING,RESPO,REGRET,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
נגד,,,,,,,,,['נגד הנשק הוא רובה סער (Assault Rifle)'],,,,,,,,
תאמר בדרה ת.ז.,,,,,,,,,,,,,,,,,
xxxxxxxxx,,,,,,,,,,,,,,,,,
"חוק העונשין, תשל""ז-1977: סע'  29, 40 ג', 40ט, 144(א), 144(ב), 244, 275, 40 יג (א)",,,,,,,,,,,,,,,,,
"פקודת סדר הדין הפלילי (מעצר וחיפוש) [נוסח חדש], תשכ""ט-1969: סע'  32, 32 (א), 39, 39 (א)",,,,,,,,,,,,,,,,,
"הנאשם, יליד 95', הורשע על יסוד הודייתו בעובדות כתב אישום אשר תוקן במסגרת הסדר טיעון, בעבירות כדלהלן: שלוש עבירות בנשק (נשיאה והובלה) - לפי סעיף 144(ב) רישא וסיפא לחוק העונשין, התשל""ז – 1977 (להלן: חוק העונשין), עבירות בנשק (החזקה) – לפי סעיף 144(א) רישא וסיפא לחוק העונשין,  הפרעה לשוטר בשעת מילוי תפקידו - לפי סעיף 275 לחוק העונשין ושיבוש מהלכי משפט – עבירה לפי סעיף 244 לחוק העונשין.",,,,,,,,,,,,,,['כן'],,,
תמצית העובדות בכתב האישום המתוקן,,,,,,,,,,,,,,,,,
"בתאריך 10/8/2020 בשעה 23:00 או סמוך לכך, נהג הנאשם ברכבו מסוג סובארו, מ.ר.",,,,,,,,,,,,,,,,,
"77-795-64 מעכו לכפר ג'דידה מכר (להלן: הרכב וכפר מכר, בהתאמה); בהגיעו לכפר מכר, נטל הנאשם לידיו מגורם שאינו ידוע למאשימה תת מקלע מאולתר, שהוא כלי שמסוגל לירות כדור או קליע שבכוחם להמית אדם, ומחסנית שהיא אבזר לנשק (להלן: הנשק והמחסנית, בהתאמה).",,,,,,,,,['תת מקלע מאולתר'],"['ירי', 'ניסיון לירי']",,,,,,,
"הנאשם נהג ברכב מכפר מכר לעכו, כשהוא נושא ומוביל עמו את הנשק והמחסנית.",,,,['נשק עם מחסנית בהכנס'],['ברכב'],,,,,,,,,,,,
"במעשיו המתוארים לעיל, הנאשם נשא והוביל נשק ואבזר לנשק, בלא רשות על פי דין.",,,,,,,,,,,,,,,,,
העובדות המפורטות באישום ראשון מהוות חלק בלתי נפרד מאישום זה.,,,,,,,,,,,,,,,,,
"במועד כלשהו סמוך לתאריך 18/01/21, סיכם הנאשם עם אחר שזהותו אינה ידועה למאשימה (להלן: האחר), כי יקבל לידיו מהאחר את הנשק, יחזיק בו ויסתיר אותו.",,,,,[],,,['מאחר'],,,,,,,,,
"בלילה שבין 18/1/21 ל-19/1/21, בסמוך לשעה 00:11, הגיע הנאשם ברכב לרחוב מעלה החורשה בעכו, החנה אותו ברחוב באזור מגורים (להלן: המקום או אזור המגורים), יצא מהרכב ונפגש עם האחר שנשא והוביל את הנשק, המחסנית וכדורי תחמושת לנשק בתוך שקית שחורה.",,,,"['נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה']",[],,,['מאחר'],"['המידע שניתן מתאר מפגש בין הנאשם לאחר, שבו האחר נשא והוביל שקית שחורה עם נשק, מחסנית, וכדורי תחמושת הנ']",,,,,,,,
הנאשם והאחר התרחקו מהרכב.,,,,,,,,,,,,,,,,,
"בהמשך, סמוך לשעה 00:30, חזרו השניים לכיוון הרכב, הנאשם התיישב במושב הנהג, האחר עמד צמוד לחלק האחורי של הרכב, ירה מהנשק מספר יריות, ומיד לאחר מכן השליך את הנשק לתוך תא המטען הפתוח של הרכב, סגר את תא המטען וברח בריצה מהמקום.",,,,,[],,,['מאחר'],['תת מקלע (תת-מקלע)'],"['ירי', 'ניסיון לירי']",,,,,,,
"הנאשם, שהיה מודע להשלכת הנשק לרכב על ידי האחר, נסע מהמקום ברכב, כשהוא נושא ומוביל עמו את הנשק, המחסנית וקופסא שהכילה כדורים לנשק בקוטר 9 מ""מ (להלן: התחמושת).",,,,"['נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה']","['ברכב', 'על גופו']",,,['מאחר'],['אקדח'],,,,,,,,
"במעשיו המתוארים לעיל, הנאשם נשא והוביל את נשק, מחסנית ותחמושת בלא רשות על פי דין.",,,,,['על גופו'],,,[],['אקדח'],,,,,,,,
העובדות המפורטות באישומים הראשון והשני מהוות חלק בלתי נפרד מאישום זה.,,,,,,,,,,,,,,,,,
"הנאשם נסע מהמקום, כשהוא החזיק בנשק, במחסנית ובתחמושת לנשק בתוך שקית שחורה (להלן: השקית).",,,,['נשק עם מחסנית בהכנס'],[],,,['מאחר'],,,,,,,,,
