text,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CIR_STATUS_WEP,CIR_HELD_WAY_WEP,CIR_PURPOSE,CIR_AMMU_AMOUNT_WEP,CIR_OBTAIN_WAY_WEP,CIR_TYPE_WEP,CIR_USE,CIR_PLANNING,RESPO,REGRET,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
סאבא חאדר (עציר),,,,,,,,,,,,,,,,,
"חוק העונשין, תשל""ז-1977: סע'  29, 40ג(א), 144(א), 144(ז)",,,,,,,,,,,,,,,,,
"הנאשם הודה בעובדות כתב האישום והורשע בביצוע עבירות  של החזקת נשק שלא כדין בניגוד לסעיף 144(א) לחוק העונשין תשל""ז-1977 (להלן: ""חוק העונשין"") והחזקת חלקי נשק ותחמושת בניגוד לסעיף 144(א) לחוק העונשין.",,,,,,,,,,,,,,['כן'],,,
"במועדים הרלוונטיים לכתב האישום, התגורר הנאשם בבית הוריו בחיפה ברח' ראהבת (להלן: ""הבית"").",,,,,,,,,,,,,,,,,
"בתאריך 27.10.24, סמוך לשעה 12:20 בוצע בבית חיפוש משטרתי כדין.",,,,,,,,,,,,,,,,,
"על גג הבית בו מתגורר הנאשם, בתוך כספת נמצא כי הנאשם החזיק, אקדח חצי אוטומטי,  קליבר 9 מ""מ פאראבלום, אשר עטוף בבד.",,,,[],['בבית'],,,[],['אקדח'],,,,,,,,
האקדח הוא כלי נשק שסוגל לירות כדור ושבכוחו להמית אדם.,,,,,,,,[],"['אקדח האקדח הוא סוג הנשק שמתואר בתיאור שסיפקת: ""האקדח הוא כלי נשק שמסוגל לירות כדור ושבכוחו להמית אדם""']",[],,,,,,,
"לצד האקדח נמצאה מחסנית עטופה בניילון כחול נצמד, תואמת לנשק וכן 86 כדורים שהם תחמושת מסוג 9 מ""מ התואמים לנשק.",,,,"['נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה']",,,,[],['אקדח'],,,,,,,,
"מטעם הנאשם העידה אמו ואמרה כי הנאשם הוא בן יחיד אשר דואג להוריו החולים ולאחיותיו, הוא עובד בשתי עבודות ואין לו סכסוכים.",,"['1 : לא', '2 : כן', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"המאשימה טענה בטיעוניה בכתב (טע/1) ובעל פה, כי הנאשם במעשיו פגע בערכים של הגנה על חיי אדם, הגנה על שלום חייו, גופו ובטחונו של הציבור.",,,,,,,,,,,,,,,,,
המאשימה הפנתה להנחיית פרקליט המדינה 9.16 אשר תוקנה לאחרונה כך שהוחמר רף הענישה בעבירות הנשק השונות ולפסיקה וטענה כי מתחם העונש ההולם נע בין 20 ל-36 חודשי מאסר בפועל.,,,,,,,,,,,,,,,,,
המאשימה הדגישה את תיקון החוק אשר קבע עונשי מינימום בעבירות בנשק.,,,,,,,,,,,,,,,,,
"מאחר והנאשם ללא עבר פלילי, עתרה המאשימה להטיל על הנאשם עונש מאסר בפועל ברף התחתון של המתחם לו עתרה בצירוף מאסר על תנאי, קנס והתחייבות.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"ב""כ הנאשם חלק על מתחם העונש ההולם לו עתרה המאשימה וטען כי מתחם העונש ההולם בגין החזקת אקדח ותחמושת, מתחיל מ-10 חודשי מאסר ועד ל-12 חודשי מאסר בפועל.",,,,,,,,,['אקדח'],,,,,,,,
"ב""כ הנאשם הדגיש, כי הגם שנקבע עונש מינימום בעבירות בנשק, עונש זה יכול לכלול גם עונש מאסר על תנאי.",,,,,,,,,,,,,,,,,
"באשר לעונשו של הנאשם, בתוך מתחם הענש ההולם, ב""כ הנאשם הדגיש כי לחובתו של הנאשם אין הרשעות קודמות, כי הנאשם  עצור עד תום ההליכים והמעצר חידד עבורו את גבולות המותר והאסור.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"עוד נטען, כי יש להתחשב בכך שהנאשם הודה במסגרת הליך מוקד, נטל אחריות על מעשיו והביע חרטה.",,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,['כן'],,,
"כמו גם ביקש ב""כ הנאשם להתחשב בעובדה כי הנאשם אמון על פרנסת המשפחה ותומך כלכלית בהוריו.",,"['1 : לא', '2 : כן', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"הנאשם הצטער על מעשיו, ואמר כי הוא מפרנס את המשפחה ורוצה לחזור לביתו.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : כן', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"הערך החברתי המוגן שנפגע מביצוע עבירות של החזקת נשק ותחמושת, הוא ערך של הגנה על חיי אדם והגנה על תחושת הביטחון של הציבור.",,,,,,,,,,,,,,,,,
"לאחרונה תוקן החוק, באופן שקבע כי העונש שיושת על מבצע העבירה יתחיל מרבע העונש המרבי שנקבע לעבירה, אלא אם החליט בית המשפט מטעמים מיוחדים להקל בעונש, והעונש לא יהיה כולו על תנאי (סעיף 144(ז) לחוק העונשין, חוק העונשין (תיקון מס' 140 - הוראת שעה), התשפ""ב-2021).",,,,,,,,,,,,,,,,,
"בפסיקה נקבע, כי החזקתו של נשק חם באופן בלתי חוקי, עלול להוביל לאלימות קשה עד קטלנית.",,,,,,,,,,,,,,,,,
"זמינות כלי הנשק העוברים מיד ליד, אם לידיים עוינות ואם לידיים פליליות, תורמים להגדלת מעגל האלימות ולתוצאות הקשות הנובעות מכך.",,,,,,,,,,,,,,,,,
בשנים האחרונות אנו עדים לגל אלימות קשה תוך שימוש בנשק חם הגובה חיי אדם.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"מדובר בביצוע עבירות מתוכננות, כאשר הנאשם החזיק בכספת שעל גג ביתו אקדח חצי אוטומטי כשלצדו מחסנית תואמת לנשק ו- 86 כדורים התואמים לנשק.",,,,"['נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה']","['בבית', 'סמוך לבית']",,,[],['אקדח'],,,,,,,,
"חלקו של הנאשם בביצוע העבירות היה בלעדי, כאשר מיקום כלי הנשק בכספת שעל גג ביתו לצד תחמושת מתאימה, מלמד על הזמינות והמוכנות לעשות בו שימוש.",,,,"['נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה']",,,,['מאחר'],,,,,,,,,
הנאשם החזיק באקדח חצי אוטומטי עם תחמושת תואמת בכמות לא מבוטלת.,,,,"['נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה']",,,,[],['אקדח'],,,,,,,,
"מכאן, שגם אם לא נגרם נזק בפועל, הרי פוטנציאל הנזק הוא גדול אשר עלול להביא לפגיעה בגוף ואף לקיפוח חיי אדם.",,,,,,,,,,,,,,,,,
"מידת הפגיעה בערכים המוגנים: בשים לב לעובדה כי מדובר באקדח, אשר הוחזק  יחד עם תחמושת תואמת ובהישג ידו של הנאשם, ובשים לב לנזק הפוטנציאלי הגדול, אני קובעת כי מידת הפגיעה בערכים המוגנים היא ממשית.",,,,"['נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה']",,,,,['אקדח'],,,,,,,,
