text,CIR_PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"פקודת הסמים המסוכנים [נוסח חדש], תשל""ג-1973: סע'  1, 7 (א), 7(ג), 13, 19א, 32, 36(א), 36 (ב), 36א, 36א(ב), 36ב",,,,,,,,,,,,,,
"פקודת התעבורה [נוסח חדש]: סע'  39א, 43, 62 (3)",,,,,,,,,,,,,,
"הנאשם הורשע במסגרת הסדר טיעון, בהתאם להודאתו, בכתב אישום מתוקן (להלן: ""התיק העיקרי"") המייחס לו בארבעה אישומים נפרדים : שלוש עבירות של יצוא, יבוא, מסחר, הספקה סמים מסוכנים, לפי ס' 13 + 19א לפקודת הסמים המסוכנים [ נוסח חדש], התשל""ג -1973 (להלן: ""פקודת הסמים המסוכנים""); עבירה של החזקה בסמים שלא לצריכה עצמית, לפי ס' 7 (א) + 7(ג) לפקודת הסמים המסוכנים וכן שלוש עבירות של הסתייעות ברכב לעבור עבירה לפי סעיף 43 לפקודת התעבורה (נוסח חדש), התשכ""א -1961 (להלן: ""פקודת התעבורה"").",,,,,,,,,,,['כן'],,,
"בהתאם לעובדות האישום הראשון, ביום 13.9.21, בשעה 20:25 לערך, כשהוא יושב בכיסא הנהג, ברכב מסוג יונדאי, ל.ז 778-29-501, החזיק הנאשם בידיו 18 גרם של סם מסוכן מסוג קוקאין.",,,,,['[קוקאין]'],['[18 - גרם]'],,,,,,,,
"באותו מעמד, החזיק הנאשם במשענת היד ברכב משקל ובתא המטען החזיק 6 שקיות של סם מסוכן מסוג MDMA במשקל כולל של 4.5 גרם.",,,,,['MDMA'],['[0.425 - גרם] [1.5 - גרם]'],['לא בעל המעבדה'],,,,,,,
"בהתאם לעובדות האישום השני, ביום 18.8.21, בשעה 21:09 לערך, שלח הנאשם סרטון באפליקציית הוואטס אפ וציין כי יש בידיו MDMA.",,,,,,,,,,,,,,
"בהמשך, בשעה 19:10 או בסמוך, נפגשו השניים בעיר אשדוד, כאשר הנאשם נמצא ברכב היונדאי ובמעמד זה מסר הנאשם לסוכן 14 גרם סם מסוכן מסוג MDMA, בתמורה לסך של 4,200 ₪.",,,,,['MDMA'],['[14 - גרם]'],"['בהתבסס על המידע שניתן, הנאשם לא מוזכר כבעל המעבדה, אלא רק כמי שמסר 14 גרם MDMA לסוכן תמורת 4,200 ש""ח. לכן, הוא בעל הסמים, אך']",,,,,,,
"הנאשם מסר לסוכן כי הסמים נמצאים על החומה הסמוכה, הסוכן ניגש לחומה ולקח סם מסוג קוקאין, במשקל של 13 גרם, לעיני הנאשם.",,,,,"['הסוג של הסמים הוא [קוקאין], כפי שמצוין בטקסט: ""הנאשם מסר לסוכן כי הסמים נמצאים על החומה הסמוכה, הסוכן ניגש לחומה ולקח סם מסוג קוקאין, במשקל של 13 גרם, לעיני']",['[13 - גרם]'],['לא בעל הסמים'],,,,,,,
"בדירה, מסר הנאשם לסוכן 13 גרם סם מסוכן מסוג קוקאין בתמורה לסך של 5,600 ₪.",,,,,"['הסוג הוא [קוקאין], כפי שמצוין בטקסט: ""מסר הנאשם לסוכן 13 גרם סם מסוכן מסוג קוקאין.""']",['[13 - גרם]'],"['לא בעל המעבדה, בעל הסמים']",,,,,,,
"באותו מעמד, החזיק הנאשם בסם מסוכן מסוג קוקאין במשקל של 2 גרם נטו על גבי השיש, מצדו הימני של הכיור, בתוך שקית קטנה.",,,,,"['הסוג הוא [קוקאין], כפי שמצוין בטקסט: ""החזיק הנאשם בסם מסוכן מסוג קוקאין.""']",['[2 - גרם]'],"['לא בעל המעבדה, בעל הסמים']",,,,,,,
