,case,text,reject,reject-predicted,PUNISHMENT-predicted,GENERAL_CIRCUM-predicted,CIRCUM_OFFENSE-predicted,CONFESSION-predicted,RESPO-predicted,REGRET-predicted,CIR_USE-predicted,CIR_TYPE_WEP-predicted,CIR_STATUS_WEP-predicted,CIR_PURPOSE-predicted,CIR_PLANNING-predicted,CIR_OBTAIN_WAY_WEP-predicted,CIR_MONEY_PAID_WEP-predicted,CIR_BUYER_ID_WEP-predicted,CIR_AMMU_AMOUNT_WEP-predicted,_HELD_WAY_WEP-predicted
0,,"ע""י ב""כ עו""ד שחר לדובסקי",,0.9995582502742032,,,,,,,,,,,,,,,,
1,,"ע""י ב""כ עו""ד אילן חכם",,0.9995864595466772,,,,,,,,,,,,,,,,
2,,"חוק העונשין, תשל""ז-1977: סע'  45(ב), 58, 144(א)",,0.9996940743324062,,,,,,,,,,,,,,,,
3,,"הנאשם, יליד 1984, הורשע על פי הודאתו, ללא הסדר טיעון, בעבירה של החזקת נשק ותחמושת שלא כדין, בניגוד לסעיף 144(א) רישא וסיפא לחוק העונשין, תשל""ז-1977.",,0.0017859945335826982,0.276886222600775,0.009892436783027106,0.03280474717758614,0.9436834163296697,0.2820867302948935,0.03883692805952908,,,,,,,,,,
4,,"על פי עובדות כתב האישום ביום 3.2.20 החזיק הנאשם תת מקלע מאולתר ""קרלו"", עטוף בקפוצ'ון ומוסלק בין גלגליה האחוריים של משאית שעמדה בסמוך לביתו שבזמר.",,0.000990378514806588,0.03315178475716175,0.050913649554041936,0.9522512789960508,0.3516329838740758,,,0.6278564079755281,0.9545963379234979,0.8238673619159821,0.8859068058511954,0.14647966739948617,0.7312782210907699,0.13458627587812547,0.1894074094387751,0.9654930134530318,0.9877635109488397
5,,"בנוסף, החזיק במחסנית תואמת לנשק ובה 11 כדורי 9 מ""מ עטופה בחולצה ומוסלקת בחלקה התחתון של המשאית.",,0.0006367275873522349,0.030014325989774295,0.13554303339445306,0.9901386573644837,0.03433424718975297,,,0.9544329124819039,0.9837179832350492,0.9574379003740877,0.9825741048533052,0.01922207608596099,0.24428731445954893,0.42573835276544186,0.33292268691032406,0.9939748418621182,0.9937159051702047
6,,"ב""כ המאשימה עמד על הערכים החברתיים המוגנים בעבירה.",,0.9996899812705152,,,,,,,,,,,,,,,,
7,,"הוא טען שהחזקת נשק חם יוצרת סיכון לכך שייעשה שימוש בנשק למטרות פסולות, לרבות פגיעה בגוף, ופוטנציאל הנזק במקרה זה גדול ביותר לאור סוג הנשק והעובדה שהיה זמין ומוכן לירי (תע/3).",,0.00029695328134073687,0.01520499044664658,0.7045512881809861,0.6017201452836323,0.28996107153193157,,,0.7041185943680036,0.8733145227060894,0.7850532788618741,0.9259102427509569,0.8916314166445912,0.91924295360715,0.03625571537151236,0.018619300003261643,0.45239541201791583,0.5898790092917058
8,,"ב""כ מאשימה עתר לקביעת מתחם עונש הולם הנע בין 24 ל-48 חודשי מאסר.",,0.006735882633354286,0.004519487656386492,0.013000482163157046,0.0049848825818724005,0.01367513399068879,,,,,,,,,,,,
9,,התובע ביקש למקם את עונשו של הנאשם ברף הגבוה של המתחם.,,0.999441773290501,,,,,,,,,,,,,,,,
10,,"הוא הפנה לעברו הפלילי של הנאשם (תע/1) הכולל הרשעה קודמת בעבירות של קשירת קשר לביצוע פשע (סחר בנשק) ונשיאת נשק והובלתו, גזר דין מיום 30.3.17, במסגרתו הוטלו עליו 36 חודשי מאסר, לצד 8 חודשי מאסר על תנאי שהם בני הפעלה בתיקנו (תע/2), כאשר נסיבה לחומרה היא שהנאשם ביצע את העבירה בתיקנו שעה ותלוי עומד מעל ראשו עונש מאסר על תנאי בגין ביצוע עבירות נשק קודמות.",,0.008444690621605591,0.09202429755107668,0.05053831536818569,0.01362618856030309,0.6944160100592153,0.08717006034321696,0.1257270216758286,,,,,,,,,,
11,,"כמו כן, טען התובע שהנאשם מרצה כעת עונש מאסר בן 15 חודשים בגין ביצוע עבירות סמים.",,0.007002862236488124,0.019675304535741758,0.04691504518339609,0.003601444377432138,0.08789545093934499,,,,,,,,,,,,
12,,"לאור האמור לעיל, ונוכח הוראות החוק הרלוונטיות בחוק העונשין, ביקש התובע להפעיל את עונש המאסר על תנאי ולהורות שזה ירוצה במצטבר לעונש המאסר שיוטל על הנאשם בתיק זה.",,0.9997760607926217,,,,,,,,,,,,,,,,
13,,"כמו כן, ביקש התובע שבית המשפט יקבע שעל הנאשם לרצות את שני עונשי המאסר – זה שייגזר עליו בתיק זה וזה שהוא מרצה כיום בגין עבירות הסמים – במצטבר.",,0.9910918461494365,,,,,,,,,,,,,,,,
14,,"התובע ציין שהנאשם היה עצור בגין תיקנו מיום 3.2.20 עד ליום 6.2.20; ומיום 28.2.20 ועד ליום 21.7.20, אז נגזרו עליו 15 חודשי מאסר בגין תיק הסמים.",,0.0008659121824965794,0.2562462492705832,0.01183174718812793,0.044588552084696385,0.32644192229557367,,,,,,,,,,,,
15,,"ב""כ המאשימה הגיש פסיקה.",,0.9996533300696362,,,,,,,,,,,,,,,,
16,,"ב""כ הנאשם טען שמדובר בנאשם כבן 36, נשוי ואב ל-5 ילדים קטינים, בתו התינוקת נולדה עת שהה במאסר ועל כן לא ראה אותה.",,0.009290199347932319,0.019162724479763117,0.8375703652685776,0.28906704369289327,0.385892136221755,,,,,,,,,,,,
17,,"הנאשם ביקש לצרף תיק זה לתיק הסמים שהתנהל נגדו בבית המשפט המחוזי, אך בשל עמדת המאשימה לענישה מחמירה הדבר לא הסתייע.",,0.9971634573416779,,,,,,,,,,,,,,,,
18,,"נטען שבתיק הסמים היו קשיים ראייתיים ועל כן, הגיעו הצדדים שם לענישה מתונה יחסית לתיקים שמתנהלים בבית המשפט המחוזי.",,0.0006309532578201068,0.007908205721027853,0.49593649988825067,0.024506902354488408,0.0910543520063913,,,,,,,,,,,,
19,,"עוד נטען שהנאשם ביקש להודות בתיק בהזדמנות הראשונה, נטל אחריות, חסך בזמן שיפוטי יקר ומזמנה של התביעה ושל העדים.",,0.0011027670871843218,0.015459961542234642,0.2604273303781884,0.01610445399659118,0.9127041293418582,0.9377483370981959,0.23351004041088802,,,,,,,,,,
20,,"ב""כ הנאשם טען שעתירת המאשימה לעונש מופרזת לחומרא, הן בהיבט של מתחם העונש שבית המשפט מתבקש לקבוע, הן בהיבט של הבקשה להפעלת עונש המאסר המותנה כולו במצטבר, והן בהיבט של ההתנגדות לחפיפה מסויימת של עונשי המאסר זה לזה.",,0.9991651258908141,,,,,,,,,,,,,,,,
21,,"ב""כ הנאשם הפנה לפסיקה ממנה עולה כי מתחם העונש בעבירה של החזקת נשק מסוג ""קרלו"" מתחיל ב-8 חודשי מאסר ואף הפנה לגזרי דין במסגרתם נדונו נאשמים שהורשעו בהחזקה של מספר כלי נשק לתקופות מאסר בנות 20 ו-22 חודשים.",,0.017997858513082048,0.014920545005578085,0.04042050890373805,0.015048248339462087,0.10528516568276494,,,,,,,,,,,,
22,,"לפיכך, עתר ב""כ הנאשם לגזור על הנאשם תקופת מאסר מידתית, להורות על הפעלת עונש המאסר על תנאי בן ה-8 חודשים שחציו ירוצה בחופף וחציו ירוצה במצטבר לעונש המאסר שיוטל בתיק זה, וכן לקבוע שמספר חודשי מאסר ירוצו בחופף לעונש המאסר אותו מרצה הנאשם כיום.",,0.016011829145322138,0.14168388180605931,0.007379684884054336,0.003073714033738508,0.2701780290501721,,,,,,,,,,,,
