verdict,text,part_single,part_concatenated
SH-23-01-30353-909,ראובן מיכלשוילי - בעצמו,הנאשמים,"בית משפט השלום בבאר שבע, בית משפט השלום בבאר שבע, כבוד השופט, סגן הנשיא  אבישי כהן, המאשימה, מדינת ישראל , ע""י ב""כ עוה""ד אינרה פרז, נגד, הנאשמים"
SH-23-01-30353-909,תמר מיכלשוילי (עצור/אסיר בפיקוח) - נדונה,"ע""י ב""כ עוה""ד נס בן נתן ","בית משפט השלום בבאר שבע, בית משפט השלום בבאר שבע, כבוד השופט, סגן הנשיא  אבישי כהן, המאשימה, מדינת ישראל , ע""י ב""כ עוה""ד אינרה פרז, נגד, הנאשמים, ע""י ב""כ עוה""ד נס בן נתן "
SH-23-01-30353-909,"פקודת הסמים המסוכנים [נוסח חדש], תשל""ג-1973: סע'  7.א., 7.ג, 13, 19א",מיכאל בר זוהר   בן גוריון ,"בית משפט השלום בבאר שבע, בית משפט השלום בבאר שבע, כבוד השופט, סגן הנשיא  אבישי כהן, המאשימה, מדינת ישראל , ע""י ב""כ עוה""ד אינרה פרז, נגד, הנאשמים, ע""י ב""כ עוה""ד נס בן נתן , ספרות:, מיכאל בר זוהר   בן גוריון "
SH-23-01-30353-909,"פקודת סדר הדין הפלילי (מעצר וחיפוש) [נוסח חדש], תשכ""ט-1969: סע'  47(א)",מיכאל בר זוהר   בן גוריון ,"בית משפט השלום בבאר שבע, בית משפט השלום בבאר שבע, כבוד השופט, סגן הנשיא  אבישי כהן, המאשימה, מדינת ישראל , ע""י ב""כ עוה""ד אינרה פרז, נגד, הנאשמים, ע""י ב""כ עוה""ד נס בן נתן , ספרות:, מיכאל בר זוהר   בן גוריון "
SH-23-01-30353-909,"הנאשם הורשע בהתאם להודאתו בעבירות כדלקמן: סחר בסמים , עבירה לפי סעיף 13 + 19א   לפקודת הסמים המסוכנים [נוסח חדש] תשל""ג – 1973 (להלן: פקודת הסמים), החזקת סם מסוכן שלא לצריכה עצמית, עבירה לפי סעיף 7 (א) +(ג) רישא לפקודת הסמים והתנגדות למעצר עבירה לפי סעיף 47(א) לפקודת סדר הדין הפלילי [מעצר וחיפוש] (נוסח משולב), תשכ""ט-1969.",גזר דין   לנאשם 1,"בית משפט השלום בבאר שבע, בית משפט השלום בבאר שבע, כבוד השופט, סגן הנשיא  אבישי כהן, המאשימה, מדינת ישראל , ע""י ב""כ עוה""ד אינרה פרז, נגד, הנאשמים, ע""י ב""כ עוה""ד נס בן נתן , ספרות:, מיכאל בר זוהר   בן גוריון , גזר דין   לנאשם 1"
SH-23-01-30353-909,"כפי העולה מכתב האישום המתוקן בו הודה הנאשם, במועד הרלוונטי פעל סוכן משטרתי בפעילות לצורך מיגור סחר בסמים.",גזר דין   לנאשם 1,"בית משפט השלום בבאר שבע, בית משפט השלום בבאר שבע, כבוד השופט, סגן הנשיא  אבישי כהן, המאשימה, מדינת ישראל , ע""י ב""כ עוה""ד אינרה פרז, נגד, הנאשמים, ע""י ב""כ עוה""ד נס בן נתן , ספרות:, מיכאל בר זוהר   בן גוריון , גזר דין   לנאשם 1"
SH-23-01-30353-909,בתאריך 07.04.22 צורף הסוכן על ידי אחר לקבוצה בטלגרם המציעה סמים מסוגים שונים.,גזר דין   לנאשם 1,"בית משפט השלום בבאר שבע, בית משפט השלום בבאר שבע, כבוד השופט, סגן הנשיא  אבישי כהן, המאשימה, מדינת ישראל , ע""י ב""כ עוה""ד אינרה פרז, נגד, הנאשמים, ע""י ב""כ עוה""ד נס בן נתן , ספרות:, מיכאל בר זוהר   בן גוריון , גזר דין   לנאשם 1"
SH-23-01-30353-909,במועד הרלוונטי הנאשמים היו נשואים לזה לזו.,גזר דין   לנאשם 1,"בית משפט השלום בבאר שבע, בית משפט השלום בבאר שבע, כבוד השופט, סגן הנשיא  אבישי כהן, המאשימה, מדינת ישראל , ע""י ב""כ עוה""ד אינרה פרז, נגד, הנאשמים, ע""י ב""כ עוה""ד נס בן נתן , ספרות:, מיכאל בר זוהר   בן גוריון , גזר דין   לנאשם 1"
SH-23-01-30353-909,"במסגרת פעילות הסוכן, בתאריך 31.12.22 יצר הסוכן קשר בקבוצה עם אחר, וביקש ממנו שישלח לו ""אותו הדבר"", הסוכן ביקש מהאחר שישלח לו את הסמים לרחוב בזל 66 בבאר שבע.",גזר דין   לנאשם 1,"בית משפט השלום בבאר שבע, בית משפט השלום בבאר שבע, כבוד השופט, סגן הנשיא  אבישי כהן, המאשימה, מדינת ישראל , ע""י ב""כ עוה""ד אינרה פרז, נגד, הנאשמים, ע""י ב""כ עוה""ד נס בן נתן , ספרות:, מיכאל בר זוהר   בן גוריון , גזר דין   לנאשם 1"
SH-23-01-30353-909,"בסמוך לכך השיב האחר לסוכן שיש לו סמים מסוג ""סאטיבה"" בתמורה ל- 500 ₪, בהמשך לאמור בשעה 22:43 סייעה הנאשמת לנאשם לסחור בסם מסוכן בכך ששלחה עבורו הודעות בשל הקושי שלו לעשות כן, יצרה קשר עם הסוכן תוך שאמרה לו ""שלום זה השליח"" וכן שאלה את הסוכן האם נמצא בקרבת מקום וזאת כדי לסייע לנאשם בביצוע העסקה.",גזר דין   לנאשם 1,"בית משפט השלום בבאר שבע, בית משפט השלום בבאר שבע, כבוד השופט, סגן הנשיא  אבישי כהן, המאשימה, מדינת ישראל , ע""י ב""כ עוה""ד אינרה פרז, נגד, הנאשמים, ע""י ב""כ עוה""ד נס בן נתן , ספרות:, מיכאל בר זוהר   בן גוריון , גזר דין   לנאשם 1"
