text,CIR_PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
הנאשם שלפניי הודה בארבעה כתבי אישום כפי שיפורט להלן.,,,,,,,,,,,,,,
"כמו כןנמצאו ברכב שתי שקיות שהכילו קנביס במשקל 4.84 גרם נטו וכן 25 שקיות שהכילו כ-125 גרם קנבס וסכום במזומן בסך 2,950 ₪.",,,,,['קנביס'],"['[25 - שקיות], [4.84 - גרם]']",['לא בעל המעבדה'],,,,,,,
"מהאישום השני המתוקן עולה, כי באותו יום נפגש הנאשם בתחנת דלק במודיעין עם נ""א ומכר לו 7 גרם קנביס תמורת 1,000 ₪ לאחר שתיאמו את העסקה באפליקציית טלגרם.",,,,,['קנביס'],['[7 - גרם]'],"['לא בעל המעבדה, בעל הסמים']",,,,,,,
"באופן דומה ובמקום אחר, אך באותו יום, מכר הנאשם לל""מ 5 גרם קנביס תמורת 800 ₪, לאחר שתיאם את העסקה באפליקציה.",,,,,['קנביס'],,['לא בעל המעבדה'],,,,,,,
"מהחלק הכללי עולה, כי הנאשם התגוררה בזמנים הרלבנטים בראשון לציון וסחר בסמים באמצעות יישומון הטלגרם.",,,,,,,,,,,,,,
"מהאישום הראשון עולה כי ביום 5.1.2022 מכר הנאשם לקטין ל""ל עוגיית קנביס וכן קנביס במשקל 1.15 גרם תמורת 200 ₪, עסקה שתואמה בטלגרם.",,,,,['קנביס'],['[1.15 - גרם]'],['[בעל הסמים]'],,,,,,,
"מהאישום השני עולה, כי הנאשם מכר לא""ק בשתי הזדמנויות במהלך ינואר 2022 קנביס במשקל מצטבר של כ-2 גרם תמורת 200 ₪.",,,,,['קנביס'],['[2 - גרם]'],['[בעל הסמים]'],,,,,,,
"מהאישום השלישי עולה, כי הנאשם מכר לל""צ קנביס במשקל של כ-2 גרם תמורת 230 ₪ בשתי הזדמנויות במהלך חודש ינואר 2022.",,,,,['קנביס'],['[2 - גרם]'],"['הנאשם הואשם במכירת קנאביס ללקוח, כלומר הוא היה בעל הסמים, אך לא בעל המעבדה']",,,,,,,
"ביום 20.7.2022 הודה הנאשם לפניי בשלושה תיקים, וביום 2.10.2022 הוסכם על הצדדים כי הנאשם ישהה בתנאי מעצר בית לילי בלבד.",,,,,,,,,,,,,,
"ביום 4.12.2022 הודה הנאשם והורשע בתיק הרביעי, וביום 25.1.2023 הוריתי על ביטול מעצר הבית הלילי, נוכח הערכת שירות המבחן כי חלה ירידה ברמת הסיכון הנשקפת מן הנאשם.",,,,,,,,,,,,,,
"מהתסקירים עולה, כי הנאשם כבן 23, רווק ומתגורר עם אמו ואחותו.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"הנאשם עלה ארצה בגיל צעיר מרוסיה, סיים לימודי תיכון והתגייס לצבא, במסגרתו שירת בשירות קרבי עד לקבלת פטור מהשירות לאחר כשנה וחצי.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"זאת על רקע קשיים משמעותיים הקשורים באמו ובאחותו של הנאשם, שנזקקו לסיועו הרציף בשל צרכיהן המרובים.",,"['1 : לא', '2 : כן', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"מכל מקום, עוד בשנות לימודי התיכון ולאחר שחרורו מהצבא, עבד הנאשם על-מנת לדאוג לפרנסת האם והאחות, והוא חש בהקשר זה אחריות רבה גם כיום.",,"['1 : לא', '2 : כן', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : כן', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,
"הנאשם קיבל אחריות מלאה לעבירות בהן הודה, והסביר את ההקשר שבהן בוצעו.",,,,,,,,,['לא'],['כן'],['כן'],,,
עם זאת הוא קיבל אחריות למעשים והבין שצריך היה לפעול אחרת.,,,,,,,,,['כן'],['כן'],,,,
