text,CIR_PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"הנאשם הורשע על פי הודאתו, במסגרת הסדר טעון, בכתב אישום מתוקן, בעבירות של איומים, לפי סעיף 192 לחוק העונשין תשל""ז 1977 (להלן: ""חוק העונשין""), העלבת עובד ציבור, לפי סעיף 288 לחוק העונשין, הפרעה לשוטר במילוי תפקידו, לפי סעיף 275 לחוק העונשין, שימוש בכוח או באיומים למנוע מעצר, לפי סעיף 47(א) לפקודת סדר דין פלילי (מעצר וחיפוש) (נוסח משולב) תשכ""ט 1969, שב""ח לפי סעיף 12(1) לחוק הכניסה לישראל (3 עבירות), שבל""ר לפי סעיף 413 לחוק העונשין, החזקת סם לצריכה עצמית, לפי סעיף 7(א) +7(ג) סיפא לפקודת הסמים המסוכנים (נוסח חדש) תשל""ג 1973.",,,,,,,,,,,['כן'],,,
"על פי הנטען בחלק הכללי של כתב האישום המתוקן, במועדים הרלבנטיים לכתב האישום, היה הנאשם תושב האזור, שאינו מחזיק באישור שהייה ו/או תעסוקה כדין.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"בתאריך 6.9.2020 ברחוב השחם 38 במעלה אדומים, החזיק הנאשם ברכב המאזדה וכן בסם מסוכן מסוג הרואין במשקל 0.5835 גרם נטו.",,,,,['הרואין'],['[0.5835 - גרם]'],,,,,,,,
הנאשם גם חיטט במגירות בבית ונטל תכשיטים בדמות צמידים ושרשראות בשווי כולל מוערך של 5500 ₪.,,,,,,,['לא בעל המעבדה'],,,,,,,
במסגרת ראיות ההגנה לעונש העידה אמו של הנאשם שמסרה כי היא אלמנה שגידלה 8 יתומים לבדה.,,"['1 : לא', '2 : כן', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"האם ציינה, כי משפחתו של הנאשם, אשתו וילדיו, נמצאים במצב כלכלי ואישי קשה, לאחר שנזרקו מביתם עקב אי תשלום שכירות.",,"['1 : לא', '2 : כן', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"כיום הם מתגוררים עמה, והיא נאלצת לקבץ נדבות כדי לכלכל אותם.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"האם ציינה, כי אשת הנאשם וילדיהם סובלים מבעיות רפואיות, והאם עתידה לעבור ניתוח בזמן הקרוב.",,"['1 : לא', '2 : כן', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"לקולא ביקשה להביא בחשבון את הודאתו, ולחומרה את נסיבות האירועים, הימצאותם של בני הבית באירועי ההתפרצות, הרכוש שנגנב, וריבוי העבירות שנעשו בהיותו שוהה בלתי חוקי.",,,,,,,,,,,['לא'],,,
"הוסף, כי לחובת הנאשם רישום פלילי הכולל 8 הרשעות קודמות, בגין עבירות שב""ח, התפרצות ועוד, בגינן ריצה תקופות מאסר כוללות למשך 75 חודשים.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : כן']",,,,,,,,,,,,
