text,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE,GENERAL_CIRCUM,CIRCUM_OFFENSE,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION,CIR_PUNISHMENT
"* בית המשפט גזר על הנאשם שהורשע, על פי הודאתו, במסגרת הסדר טיעון בעבירת סמים ועבירה של הפרעת שוטר, עונש של מאסר למשך 3 חודשים אותם ירצה בעבודות שירות, מאסר על תנאי וקנס.","['הנאשם קיבל 3 חודשי מאסר, שהם לא על תנאי']",['הנאשם קיבל מאסר על תנאי למשך חודש אחד'],[],,,,,,,,,,['כן'],
"בית המשפט נדרש לגזור את דינו של הנשאם, שהורשע, על פי הודאתו, במסגרת הסדר טיעון בשתי עבירות.",,,,,,,,,,,,,,
"הערך החברתי שנפגע במקרה זה, הוא פגיעה בשלום הציבור ובסדר הציבורי; מדובר בשתי עבירות, האחת ניסיון להספקה במשקל כולל של 1.03 גרם, והשנייה הפרעת שוטר.",,,,,,,,,,,,,,
"הנאשם, תושב חדרה יליד 1994, הורשע על פי הודאתו בשתי עבירות.",,,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,
"הודאתו של הנאשם ניתנה במסגרת הסדר טיעון אליו הגיעו הצדדים בדיון מיום 28.9.16, בו סוכם כי כתב האישום יתוקן והנאשם יישלח לשירות המבחן לצורך הכנת תסקיר, וכן יישלח לממונה על עבודות שירות להכנת חוות דעת.",,,,,,,,,,,,,['כן'],
"מכתב האישום המתוקן עולה, כי בתאריך 26.1.15 בשעה 19:00 או בסמוך לכך, ברחוב ארנון שבירושלים (להלן: ""המקום"" ) ניסה הנאשם למכור לשוטר ארז (להלן: ""השוטר""), סם  מסוג קנבוס שהוא סם מסוכן לפי פקודת הסמים המסוכנים במשקל 1.03 גרם, וזאת מבלי שהדבר הותר לו בפקודה או בתקנות לפיה וללא רישיון מאת המנהל.",,,,,,,['קנביס (קנבוס)'],,,,,,,
"התיאום כלל מכירה של 50 גרם מסוג קנבוס בתמורה ל- 4,100 ₪.",,,,,,,['קנביס (קנבוס)'],['[50 - גרם]'],['לא בעל הסמים'],,,,,
"הנאשם, בן 23, נשוי ואב לילד בן שנה וחצי.",,,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,
בנוסף מגדל יחד עם אשתו את שני ילדיה הקטינים.,,,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,
"מתסקיר שירות המבחן עולה כי הנאשם לא סיים 12 שנות לימוד על רקע בעיות משמעת והתנהגות, ולימים שירת בחיל החימוש.",,,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,
"הנאשם הינו הצעיר במשפחתו, ובהיותו נער צעיר איבד את אביו בעקבות אירוע דום לב שעבר.",,,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,
"לצד זה, מתואר קשר מכיל ותומך מול האם, שעובדת כאחות בבית חולים שיקומי.",,,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,
"הנאשם נישא לפני כשלוש שנים, ויחד עם אשתו, כאמור, מגדל את ילדם המשותף וכן את ילדיה של זו מנישואיה הקודמים.",,,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,
"יש לציין כי בעניין אחר, שהה הנאשם בתנאי מעצר בית, דבר שהכביד על הנאשם להצליח לכלכל עצמו באופן עצמאי ואמו ומשפחת אשתו תמכו בו כלכלית.",,,,"['1 : לא', '2 : כן', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,
"אשר לתפקודו התעסוקתי, עולה כי לאחר שחרורו מצה""ל עבד במפעל ייצור ועזב את מקום עבודתו בשל נסיבות כלכליות ולאחר מכן החל הנאשם לעבוד במסעדה בנתניה.",,,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,
הנאשם זומן לביצוע 2 בדיקות שתן לאיתור שרידי סם.,,,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,
תוצאת בדיקת השתן הראשונה העידה על ממצא שלילי להימצאות שרידי סם.,,,,,,,,,,,,,,
אולם לבדיקה השנייה לא הופיע הנאשם בשל מצבו הרפואי ולא המציא אישור רפואי על כך.,,,,,,,,,,,,,,
"לעניין העבירה נשוא דיון זה, לקח הנאשם אחריות על מעשיו והביע צער וחרטה על התנהלותו.",,,,,,,,,,,['כן'],['כן'],,
הנאשם מבין את החומרה שבמעשיו כשבחר להתמודד עם מצוקה כלכלית משמעותית בהתנהלות פלילית.,,,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,['לא'],,,
"על כן, ממליץ שירות המבחן להטיל על הנאשם צו מבחן למשך שנה, במהלכה ישתלב הנאשם בטיפול על מנת לסייע בביסוס יכולתו להתמודד עם מצבי סיכון ובהפחתת נטייתו לתגובות אימפולסיביות.",,,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,
בחוות דעת הממונה על עבודות שירות מיום 11.6.17 הנאשם הביע הסכמתו לריצוי מאסר בעבודות שירות.,,,,,,,,,,,,,,
