,case,text,reject,reject-predicted,PUNISHMENT-predicted,GENERAL_CIRCUM-predicted,CIRCUM_OFFENSE-predicted,CONFESSION-predicted,RESPO-predicted,REGRET-predicted,CIR_USE-predicted,CIR_TYPE_WEP-predicted,CIR_STATUS_WEP-predicted,CIR_PURPOSE-predicted,CIR_PLANNING-predicted,CIR_OBTAIN_WAY_WEP-predicted,CIR_MONEY_PAID_WEP-predicted,CIR_BUYER_ID_WEP-predicted,CIR_AMMU_AMOUNT_WEP-predicted,_HELD_WAY_WEP-predicted
0,,"ב""כ המאשימה: עו""ד עינב וינוגרד",,0.9995588059650639,,,,,,,,,,,,,,,,
1,,"ב""כ הנאשם: עו""ד שוקרי אבו טב",,0.9995021118690188,,,,,,,,,,,,,,,,
2,,"חוק העונשין, תשל""ז-1977: סע'  40 ט', 144(א), 244, 40 יא', 40 יג'",,0.9996993576845836,,,,,,,,,,,,,,,,
3,,הנאשם הורשע בהתאם להודאתו בעובדות כתב האישום המתוקן בעבירות כדלקמן:,,0.0007471212143609895,0.06734808669523377,0.003278840026103689,0.003909930326421255,0.9850628090216318,0.7491278782390778,0.07714014961112699,,,,,,,,,,
4,,"החזקת נשק ותחמושת, לפי סעיף 144(א) רישא וסיפא לחוק העונשין, תשל""ז – 1977 (להלן: ""החוק"").",,0.9997036518381116,,,,,,,,,,,,,,,,
5,,"שיבוש הליכי משפט, לפי סעיף 244 לחוק.",,0.9994200556448071,,,,,,,,,,,,,,,,
6,,"על-פי המתואר בעובדות כתב האישום המתוקן, ביום 15.5.16 החזיק הנאשם אקדח כסוף מסוג בראונינג ובו מחסנית עם 13 כדורים 9 מ""מ.",,0.0003183285034679798,0.04305487059849649,0.01317956274138857,0.8468733925046071,0.5137249166884783,0.41036733861004976,0.04143736052392081,0.49478224965429335,0.9166806195395577,0.9807019975270187,0.6844017856520148,0.5833086560938977,0.6566355159050314,0.12923023896445138,0.10158895025751963,0.9585949743520277,0.9737279578036262
7,,"משהגיעו השוטרים לבית, הורה הנאשם לרעייתו (להלן: ""נאשמת 2"") להסליק את האקדח בין בגדיה ולצאת מהבית במטרה להעלים את האקדח מעיני השוטרים.",,0.002482701380660065,0.015839100059526056,0.34379827885641634,0.9915431206463852,0.3165097829246656,,,0.7652861673739786,0.82642709624285,0.5347382386500792,0.9616559470392364,0.19290078767985067,0.9128628621309478,0.054668922013051985,0.13189566326049054,0.9411316674294244,0.9735926979650256
8,,בתגובה לכך הכניסה נאשמת 2 את האקדח מתחת לחצאיתה וניסתה לצאת מהבית מבלי שהשוטרים יבחינו בנשק.,,0.003050784603953055,0.019040855791814977,0.13016658600766595,0.995355450638733,0.13567189682615793,,,0.9069188163192988,0.9745512083141257,0.7569287571984888,0.9721829367308973,0.06963332305203637,0.5151989479515536,0.056922876910755565,0.35430690624892364,0.9784319109871943,0.9917274784660031
9,,"הצדדים הגיעו להסדר דיוני, לפיו הנאשם הודה והורשע בכתב האישום המתוקן ונשלח לקבלת תסקיר שירות מבחן ללא הסכמה עונשית.",,0.0030595618580220763,0.017401882209634196,0.06214319979766438,0.005490191616179237,0.7372981663779282,0.17945966569051935,0.6974641113903215,,,,,,,,,,
10,,"על פי תסקיר שירות המבחן, הנאשם כבן 24, נשוי ואב לפעוטה בת מספר חודשים.",,0.004246691422941374,0.013132782701100597,0.8899097678456108,0.3255366581370331,0.30451702292001076,,,,,,,,,,,,
11,,"הנאשם סיים 11 שנות לימוד ללא תעודת בגרות, מתקשה בקריאה וכתיבה ועובד מגיל 18 בעבודות שיפוצים בחברה השייכת לאחיו.",,0.0033151454987612097,0.0327062715470881,0.9786670609686253,0.43880282702369083,0.1323560407150635,,,,,,,,,,,,
12,,"בהתייחסו לביצוע העבירות קיבל הנאשם אחריות על ביצוע העבירות ומסר כי ברקע לביצוען היה סכסוך בין משפחתו המורחבת לבין משפחה אחרת, כאשר הוא פעל לתפיסתו מתוך צורך ומחויבות להגן על עצמו ועל משפחתו.",,0.0021108524021374174,0.008475382781953623,0.7632829420570859,0.313068110089481,0.913852647718902,0.9297108018574906,0.12875227522781815,,,,,,,,,,
13,,הנאשם התייחס באופן כנה לסכסוך שהתפתח בין הצדדים כשהוא מבין את חומרת התנהגותו.,,0.0023950643848148776,0.0070568949612096745,0.5363278541903227,0.4952502796784425,0.31082613392664504,,,,,,,,,,,,
14,,"בנוסף, הציג הנאשם הסכם סולחה והדגיש מחויבותו ומחויבות משפחתו להסכם.",,0.000751465103027867,0.011298018534228705,0.8491784106910447,0.4916881111637671,0.4043895980879138,,,,,,,,,,,,
15,,"שירות המבחן התרשם כי הנאשם משקיע מירב כוחותיו בעבודתו ובשיקום התא המשפחתי, וכי כעת חל שינוי ראשוני והוא מצליח לבחון באופן ביקורתי את התנהגותו הבעייתית.",,0.0019906033467043177,0.0069848089706093,0.9931836034556275,0.2990291168848866,0.7907882580208364,0.8858437904475059,0.951331890244686,,,,,,,,,,
