text,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CIR_STATUS_WEP,CIR_HELD_WAY_WEP,CIR_PURPOSE,CIR_AMMU_AMOUNT_WEP,CIR_OBTAIN_WAY_WEP,CIR_TYPE_WEP,CIR_USE,CIR_PLANNING,RESPO,REGRET,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
רביע בדראן (עציר),,,,,,,,,,,,,,,,,
"ע""י עו""ד ב""כ סאמי מלחם",,,,,,,,,,,,,,,,,
מוחמד אבו סבק (עציר),,,,,,,,,,,,,,,,,
"ע""י עו""ד ב""כ נירה שגב",,,,,,,,,,,,,,,,,
"רון שפירא, ""הגיעה העת לסולחה"", הפרקליט, מח (תשס""ה-תשס""ו) 433",,,,,,,,,,,,,,,,,
"חוק העונשין, תשל""ז-1977: סע'  29, 40ג', 40ד', 40ה', 329, 329(א)(1), 329(א)(2), 40 יא', 413ה, א'1 לפרק ו', ה'1",,,,,,,,,,,,,,,,,
"פקודת סדר הדין הפלילי (מעצר וחיפוש) [נוסח חדש], תשכ""ט-1969: סע'  32, 32 (א), 39, 39(א)",,,,,,,,,,,,,,,,,
"הנאשמים הורשעו על פי הודאתם בעובדות כתב אישום שתוקן במסגרת הסדר טיעון, בעבירות הבאות: חבלה בכוונה מחמירה לפי סעיף 329(א)(2) בשילוב סעיף 29 לחוק העונשין, התשל""ז-1977 (להלן: חוק העונשין); חבלה במזיד ברכב לפי סעיף 413ה לחוק העונשין בשילוב סעיף 29 לחוק העונשין.",,,,,,,,,,,,,,['כן'],,,
"בכתב האישום המתוקן צוין כי הנאשמים הם בני דודים וקרובי משפחה של הקטין עלי בדראן (להלן: עלי), ומתגוררים בישוב עין אלסהלה.",,,,,,,,,,,,,,,,,
כמו כן צוין כי בשימושו של נאשם 1 רכב מסוג טויוטה לנד קרוזר מספר רישוי 8819457 (להלן: הרכב או רכב הטויוטה).,,,,,,,,,,,,,,,,,
"עוד צוין כי סאלח גוהגאה המכונה ""דידו"" (להלן: דידו) מתגורר בערערה ועובד במועצה המקומית ערערה (להלן: המועצה).",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"על פי עובדות כתב האישום המתוקן, ביום 12.12.2021 התרחשה קטטה בה נפגע עלי.",,,,,,,,,,,,,,,,,
הנאשמים חשדו כי דידו לקח חלק בקטטה וסייע לאחר שפגע בעלי.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"על רקע חשדם של הנאשמים, ביום 19.12.2021 או סמוך לכך, קשרו הנאשמים ואחרים קשר לתקוף את דידו ולגרום לו לחבלות, באופן שיארבו לו סמוך לבניין המועצה בשעה בה הוא נוהג לצאת ממקום העבודה.",,,,,,,,,,[],,,,,,,
"לשם מימוש הקשר ולצורך קידומו, הצטיידו הנאשמים באלות ונסעו ברכב מסוג סיטרואן ברלינגו שפרטיו אינם ידועים למאשימה (להלן: רכב הסיטרואן).",,,,,,,,,,,,,,,,,
"ביום 20.12.2021 סמוך לשעה 16:15 נסע נאשם 2 ברכב הסיטרואן יחד עם שניים מהאחרים, כשברשותם האלות, לכיוון המועצה; ואילו נאשם 1 נהג ברכב הטויוטה ונסע בתיאום עמם מכיוון עין אלסהלה לבניין המועצה.",,,,,,,,,,,,,,,,,
"בהגיעם סמוך למועצה, עצר נאשם 1 את רכב הטויוטה במרחק מספר מטרים מחניית המועצה כשהוא חוסם חלק מהכביש ומתצפת על רכב הסיטרואן אשר נעצר סמוך לחנייה של המועצה.",,,,,,,,,,,,,,,,,
"סמוך לשעה 16:19 יצא דידו מבניין המועצה ונכנס לרכבו מסוג יונדאי, אשר חנה בכביש בחניית המועצה.",,,,,,,,,,,,,,,,,
דידו התניע את הרכב והחל בנסיעה.,,,,,,,,,,,,,,,,,
"בשלב זה, חסמו הנאשמים והאחרים באמצעות רכב הסיטרואן את הרכב של דידו.",,,,,,,,,,,,,,,,,
"נאשם 2 יחד עם שני אחרים יצאו מרכב הסיטרואן כשהם רעולי פנים ואוחזים באלות (להלן: התוקפים), והחלו לחבוט ברכב של דידו באמצעות האלות על מנת להטיל עליו אימה ולגרום נזק לרכבו, כמו כן תקפו את דידו באמצעות אלה שהוטחה בו מבעד לחלון דלת הנהג בכוונה לגרום לו חבלה חמורה, פגעו באמצעות אלה בידו השמאלית וגרמו לו לחבלה וכאב.",,,,,,,,,,,,,,,,,
"בשלב זה דידו החל בנסיעה אחורנית במטרה להימלט, פגע ברכב אשר חנה בסמוך, המשיך בנסיעה, פגע באחד התוקפים והפילו לכביש.",,,,,,,,,,[],,,,,,,
"או אז, אחד התוקפים שזהותו אינה ידועה למאשימה הוציא ממכנסיו אקדח שהינו כלי שסוגל לירות כדור או קליע ושבכוחו להמית אדם (להלן: הנשק), טעון בלפחות 3 קליעים מסוג 9 מ""מ התואמים לו, וירה 3 כדורים לכיוון הרכב של דידו באמצעות הנשק, ממרחק קצר של מספר מטרים בודדים, בכוונה להטיל בדידו נכות או מום או לגרום לו חבלה חמורה (להלן: הירי).",,,,,['על גופו'],,,[],['אקדח'],"['ירי', 'ניסיון לירי']",,,,,,,
שני כדורים פגעו ברכב של דידו בעודו נוהג ברכב.,,,,,,,,,,[],,,,,,,
במהלך הירי שהתבצע סמוך לבניין המועצה שהו אזרחים באזור.,,,,,,,,,,[],,,,,,,
"בשלב זה דידו הצליח להימלט מהמקום והחל בנסיעה לכיוון ביתו, כאשר הנאשמים והאחרים רודפים אחריו, עד אשר הצליח להימלט מהם.",,,,,,,,,,,,,,,,,
"כתוצאה ממעשיהם של הנאשמים שבוצעו בצוותא חדא, נגרם לדידו במרפק שמאל שפשוף חיצוני, נפיחות ניכרת, רגישות במישוש והגבלה בתנועה עקב כאבים.",,,,,,,,,,,,,,,,,
דידו התפנה לקבלת טיפול רפואי שם נחבש.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"כמו כן נגרמו נזקים לרכב של דידו במכסה מנוע, פח, ושמשה קדמית שעלות תיקונם היא בסך 17,557.92 ₪.",,,,,,,,,,,,,,,,,
"כתב האישום המתוקן כלל גם בקשה לחילוט רכב הטויוטה ששימש את נאשם 1 לביצוע העבירות המיוחסות לו, וזאת בהתאם לסמכות הקבועה בסעיפים 32 ו-39 לפקודת סדר הדין הפלילי (מעצר וחיפוש) [נוסח חדש], התשכ""ט-1969.",,,,,,,,,,,,,,,,,
לבקשה זו נידרש בהמשך.,,,,,,,,,,,,,,,,,
"בדיון שהתקיים ביום 6.6.2022 הודיעו הצדדים כי הגיעו להסדר טיעון לפיו הנאשמים יודו בכתב אישום מתוקן ויורשעו, אך לא היו הסכמות לעניין העונש.",,,,,,,,,,,,,,,,,
"נוכח הסתייגויות שעלו על ידי אביו של נאשם 1 שנכח בדיון באשר להודאת נאשם 1, ביקש הסנגור שהות של יומיים על מנת לגבש עמדה סופית בנוגע להסדר הטיעון.",,,,,,,,,,,,,,,,,
"בדיון שהתקיים ביום 9.6.2022, הצדדים שבו והודיעו כי הגיעו להסדר טיעון והנאשמים הודו בעובדות כתב האישום המותקן.",,,,,,,,,,,,,,,,,
"בעקבות כך, ניתנה הכרעת דין בה הורשעו הנאשמים בעבירות שיוחסו להם בכתב האישום המתוקן.",,,,,,,,,,,,,,,,,
"יצוין כי בישיבת יום 9.6.2022, הבהירה המאשימה כי לנאשמים לא מיוחסות עבירות נשק, וציון תקרית הירי בכתב האישום המתוקן נועד לתיאור נסיבות האירוע [במאמר מוסגר יצוין כי כתב האישום המקורי כן כלל עבירות נשק].",,,,,,,,,,,,,,,,,
"עוד יצוין כי בהסכמת המאשימה שוחרר רכב הסיטרואן, שנתפס במהלך החקירה לידי אביו של נאשם 1, וזאת בכפוף למספר תנאים להבטחת חילוטו ככל שיוחלט על כך.",,,,,,,,,,,,,,,,,
"לאחר מתן הכרעת הדין, ביקש הסנגור להפנות את עניינם של הנאשמים לשירות המבחן לקבלת תסקיר ולבקשה זו נעתרתי.",,,,,,,,,,,,,,,,,
"התסקירים הוגשו לבית המשפט בתאריכים 17.8.2022 ו- 6.9.2022, וביום 22.9.2022 טענו הצדדים לעונש.",,,,,,,,,,,,,,,,,
"לשלמות התמונה יצוין כי בפתח ישיבת הטיעונים לעונש ביקש נאשם 1 להורות על קבלת תסקיר משלים, אך בקשה זו נדחתה (וראו פירוט הנימוקים לכך בהחלטה שניתנה ביום 22.9.2022).",,,,,,,,,,,,,,,,,
התסקיר בעניין הנאשם 1,,,,,,,,,,,,,,,,,
"שירות המבחן סקר בתסקיר את נסיבות חייו של הנאשם, את מהלך חייו, השכלתו וניסיונו התעסוקתי.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"צוין בתסקיר כי המדובר בנאשם צעיר, כבן 20, ללא הרשעות קודמות, שגדל והתפתח במשפחה נורמטיבית, בעלת ערכים חיוביים, המעניקה לו רשת תמיכה משמעותית.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
כן צוין כי הנאשם סיים 12 שנות לימוד ורכש תעודת בגרות מלאה.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
לאחר סיום לימודיו החל לעבוד בחברת ניקיון ועובר למעצרו עבד במאפייה.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"עוד צוין בתסקיר כי הנאשם הביע אמפתיה כלפי המתלונן וצער על מעורבותו בפלילים וציין כי לא ציפה שהאירוע יסלים כך, אך לצד זאת צמצם מחומרת מעשיו ואף ביטא לגיטימציה לשימוש באלימות כדרך לפתרון קונפליקטים.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : כן', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"כן צוין כי הנאשם נגרר אחר קבוצת השווים, לה הוא מגלה נאמנות ומחויבות, דבר המעפיל על שיקול דעתו ועל בחינת ההשלכות האפשריות של התנהגותו האלימה והפוגענית.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"שירות המבחן התרשם כי על אף שהנאשם לקח אחריות על מעשיו, נטילת האחריות הייתה מצומצמת, מלווה בעיוותי חשיבה, ולא אפשרה שיח מעמיק אודות השפעת הסביבה על התנהלותו ודפוסיו האלימים.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"כמו כן, שירות המבחן התרשם כי אמירותיו של הנאשם בנוגע לרצונו להשתלב בטיפול לא היו קונקרטיות וממוקדות, כי הנאשם שלל כל דפוס בעייתי בהתנהלותו, וכי אמירותיו היו מילוליות ולא באו מתוך חיבור ורצון כנה לערוך שינוי בהתנהלותו.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"על רקע נתוניו של הנאשם, העריך שירות המבחן כי קיימת רמת סיכון בינונית להישנות התנהגות אלימה.",,,,,,,,,,,,,,,,,
שירות המבחן סבר כי אין לשקול ענישה שיקומית ואף המליץ על  ענישה מוחשית שתבהיר לנאשם את חומרת מעשיו ותציב בפניו גבול הרתעתי.,,,,,,,,,,,,,,,,,
התסקיר בעניין הנאשם 2,,,,,,,,,,,,,,,,,
שירות המבחן סקר בתסקיר את נסיבות חייו של הנאשם.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"צוין בתסקיר כי הנאשם כבן 26, ללא הרשעות קודמות, גדל והתפתח במשפחה נורמטיבית, ובשל בעיות בריאותיות מהן סובל אביו, הוא זה שתומך כלכלית בבני משפחתו.",,"['1 : לא', '2 : כן', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"עוד צוין כי לדברי הנאשם הוא היה תלמיד מצטיין בבית הספר, ולאחר סיום לימודיו החל ללמוד חשמלאות במכללה, אך לא סיים את לימודיו.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"כן צוין כי מזה כשלוש שנים עובד הנאשם כקבלן משנה בתחום החשמל, וכי פתח עסק עצמאי בתחום.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,,,,
"לדבריו יש לו התחייבויות כספיות רבות הן בשל בניית ביתו ורכישת רכב חדש לעסקו, והן בשל תמיכתו הכספית בבני משפחתו ובכלל זאת תשלום שכר הלימוד של אחיותיו.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"שירות המבחן התייחס לתסקיר המעצר שנערך בעניינו של הנאשם וציין כי התרשם שקיים פער בין נסיבות מעצרו לבין תפקודו לאורך השנים, וכי לא ניתן לשלול סכסוך פעיל של הנאשם, או גישה לנשק מצדו, וכן קשרים חברתיים בעלי גוון שלילי.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"כן צוין כי על אף ששירות המבחן המליץ על חלופת מעצר באזוק אלקטרוני, הנאשם סירב להשתחרר לחלופת מעצר.",,,,,,,,,,,,,,,,,
"שירות המבחן ציין כי הנאשם הודה במעשיו, וכי פעל על רקע קשייו לווסת את רגשותיו ומתוך תחושת פגיעה וכעס מהפגיעה בבן דודו ו""בכבוד"" משפחתו.",,"['1 : לא', '2 : כן', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,['כן'],,,
הנאשם ציין כי נחתם הסכם סולחה עם המתלונן.,,,,,,,,,,,,,,,,,
"משיחה שערך שירות המבחן עם המתלונן עלה כי בעבר הפריד המתלונן בקטטה שהתרחשה בבית ספר סמוך למקום עבודתו, והדבר גרר שמועות בנוגע למעורבותו באירוע ועקב כך החל הסכסוך.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"המתלונן ציין כי אינו חושש מפני המעורבים באירוע, כי אינו מעוניין להרוס את עתידם של בחורים צעירים, ומבחינתו מעצרם עד כה הוא עונש מספק עבורם.",,"['1 : כן', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"שירות המבחן התרשם כי עמדותיו של הנאשם משקפות צמצום של חומרת מעשיו וקושי לערוך התבוננות מעמיקה בהתנהלותו האלימה, לצד היעדר אמפתיה למתלונן וחרטה פורמאלית בלבד על רקע ההליך המשפטי, וללא הבנת הפסול במעשיו.",,,,,,,,,,,,,,,,,
"צוין כי הנאשם מתקשה לווסת דחפים ופועל מתוך תפיסות תרבותיות הנוגעות למחויבותו כלפי בני משפחתו ונאמנות לכבוד המשפחה, גם במחיר של פגיעה באחר.",,"['1 : לא', '2 : כן', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
צוין כי עמדות אלה משקפות קשיים משמעותיים בנשיאה באחריות לעבירה.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"עוד התרשם שירות המבחן כי הנאשם מתמקד במחירים האישיים בהם הוא נושא בשל התנהגותו – בהם מעצרו, חוסר יכולתו לעבוד, לפרנס את משפחתו ולשלם את חובותיו.",,"['1 : כן', '2 : כן', '3 : כן', '4 : לא', '5 : כן', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"על רקע נתוניו של הנאשם, העריך שירות המבחן כי קיים סיכון משמעותי להישנות עבירות אלימות, ברמת חומרה משמעותית.",,,,,,,,,,,,,,,,,
"על כן שירות המבחן לא בא בהמלצה טיפולית בעניינו של הנאשם בשל חוסר התאמתו, והמליץ על ענישה מוחשית ומציבת גבולות ברורים.",,,,,,,,,,,,,,,,,
המאשימה הגישה טיעון כתוב לעונש והוסיפה וטענה בעל-פה.,,,,,,,,,,,,,,,,,
המאשימה טענה כי המדובר באירוע אחד וביקשה לקבוע מתחם אחד לשתי העבירות.,,,,,,,,,,,,,,,,,
המאשימה עמדה על הערכים המוגנים בעבירות בהן הורשעו הנאשמים ועל חומרת הפגיעה באותם ערכים.,,,,,,,,,,,,,,,,,
"נטען כי הערכים המוגנים בעבירת החבלה בכוונה מחמירה הם שמירה על החיים ושלמות הגוף, כי המדובר בעבירה חמורה שהעונש שנקבע לצדה 20 שנות מאסר, וכי בעבירה מסוג זה חייבת להינתן הבכורה לשיקולי גמול, הרתעה והגנה על הציבור.",,,,,,,,,,,,,,,,,
"לעניין נסיבות ביצוע העבירות, צוין כי חומרה יתרה ישנה במעשי הנאשמים שביצעו את העבירות תוך שימוש ברכב ככלי נשק.",,,,,,,,,,,,,,,,,
"המאשימה טענה כי מעשיהם של הנאשמים כללו תכנון מוקדם ומדוקדק – הם קשרו קשר לתקוף את המתלונן לפחות יום קודם לאירוע, הצטיידו באלות וברכב, ותצפתו לעבר בניין המועצה עד שהמתלונן החל בנסיעה והגיע למקום בו בחרו הנאשמים.",,,,,,,,,,[],,,,,,,
"המאשימה התייחסה לחלקם היחסי של הנאשמים בביצוע העבירות וציינה כי העבירות בוצעו יחד עם מעורבים נוספים שזהותם אינם ידועה למאשימה, אך אין בכך כדי להפחית מחומרת מעשיהם שכן הנאשמים פעלו יחד בחבורה, במסגרת תכנית מסודרת ומאורגנת, כאשר חלקו של כל אחד מהנאשמים הוא מוחלט ושווה ואין לומר כי האחד היה דומיננטי יותר מהאחר.",,,,,,,,,,,,,,,,,
"לגבי הנזק שנגרם מביצוע העבירה – הפנתה המאשימה לכך שלמתלונן נגרם שפשוף חיצוני, נפיחות ניכרת, רגישות במישוש והגבלה בתנועה עקב כאבים במרפק שמאל; כמו כן נגרם נזק לרכבו של המתלונן בשווי של כ- 17,557 ₪.",,,,,,,,,,,,,,,,,
"המאשימה טענה כי הנאשמים ביצעו את העבירות על רקע חשדם כי המתלונן לקח חלק בקטטה בה נפגע קרוב משפחתם, וציינה כי אין בכך סיבה מוצדקת בגינה הנאשמים לקחו את החוק לידיהם באופן מודע.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"צוין כי שני הנאשמים הם בגירים, ובחרו בחירה מושכלת לבצע את העבירות, וכי מעשיהם מעידים על התנהלות עבריינית, על מסוכנות גבוהה ועל זלזול בחיי אדם.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
המאשימה הפנתה למדיניות הענישה הנוהגת וטענה כי מתחם העונש ההולם נע בין 3.5 ל-6 שנות מאסר בפועל.,,,,,,,,,,,,,,,,,
"אשר לגזירת העונש בתוך המתחם – נטען כי לנאשמים אין עבר פלילי, שניהם הודו לפני שמיעת ראיות ובכך חסכו זמן שיפוטי ואת עדות המתלונן.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,['לא'],,,
"מאידך נטען כי שני הנאשמים אינם קטינים, וכי הקטטה שהתרחשה שבוע עובר לאירוע מושא האישום, לא יכולה להיחשב כהתגרות.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,,,,
המאשימה הפנתה לתסקירי שירות המבחן ששללו אפיק שיקומי.,,,,,,,,,,,,,,,,,
כן ציינה המאשימה כי שני הנאשמים עצורים עד תום ההליכים – הנאשם 1 מיום 8.3.2022; והנאשם 2 מיום 6.3.2022.,,,,,,,,,,,,,,,,,
"על כן, ביקשה המאשימה להטיל על הנאשמים עונש באמצע המתחם שהוצע, זאת לצד מאסרים מותנים ארוכים ומשמעותיים ופיצוי כספי למתלונן.",,,,,,,,,,,,,,,,,
הסנגור הפנה לעובדות כתב האישום המתוקן וטען כי תיקון כתב האישום הוא משמעותי ביותר והדגיש את העובדה כי עבירות הנשק שיוחסו לנאשמים בכתב האישום המקורי הושמטו.,,,,,,,,,,,,,,,,,
הסנגור הפנה לנסיבות ביצוע העבירות.,,,,,,,,,,,,,,,,,
נטען כי הנזק שנגרם למתלונן הינו שפשוף בלבד.,,,,,,,,,,,,,,,,,
