text,CIR_PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION
"פקודת הסמים המסוכנים [נוסח חדש], תשל""ג-1973: סע'  7(א), 7(ג), 13, 19א",0.00013356791,2.8629336e-05,2.4240806e-05,0.99998736,0.00038719035,0.0010684864,0.00054873124,0.035250086,0.040037442,0.00014431626,0.0027333235
"חוק העונשין, תשל""ז-1977: סע'  40ד, 40יא",0.00018226648,3.0104158e-05,2.7064965e-05,0.99998736,0.0004516552,0.0014688009,0.0005784872,0.0164792,0.11609819,0.00012865443,0.00037177082
"הנאשם, רומן לנדה, הורשע על פי הודאתו במסגרת הסדר טיעון בכתב אישום מתוקן המייחס לו עבירות של החזקת סם לצריכה עצמית – עבירה לפי סעיף 7(א) + 7(ג) סיפא לפקודת הסמים המסוכנים [נוסח חדש] תשל""ג 1973 (להלן: פקודת הסמים), ובשתי עבירות של סחר בסמים מסוכנים –לפי סעיף 13 + 19א לפקודת הסמים.",0.00014242616,3.1061303e-05,0.5814196,8.921588e-06,0.11726187,0.020225769,0.0028553638,0.003021425,0.035322703,0.00016336933,0.9998466
"כתב האישום המתוקן מחזיק שני אישומים; על פי האישום הראשון,  בתאריך 2.9.2021, בשעה 18:57 לערך, ברח' עין נטפים 16 באילת,  מכר הנאשם לאחר, אופק ריחני מיסק,  סם מסוכן מסוג קנבוס במשקל של 6.78 גרם נטו בתמורה ל 400 ₪.",0.0001988558,3.062044e-05,0.9999627,9.026908e-06,0.9996934,0.99986434,0.9991667,0.026778799,0.012959092,0.00021999195,0.86077535
עוד מספר כתב האישום כי באותו המועד  החזיק הנאשם סם מסוכן מסוג קנבוס במשקל של 4.54 ו 4.74 גרם נטו.,0.00013017871,3.064083e-05,0.9999633,8.890876e-06,0.999678,0.99987054,0.9997638,0.015298156,0.006949199,0.00019512937,0.00035140978
"את הסמים החזיק ללא היתר, לצריכתו העצמית.",0.00017353405,3.261873e-05,0.9999316,9.141854e-06,0.0008132109,0.0010202854,0.6638496,0.0070605255,0.0080726575,0.00017312828,0.00032270775
"על פי האישום השני, במהלך החודשים אוגוסט – ספטמבר 2021, מכר לאחד, שקד סעדון,  סם מסוכן מסוג קנבוס במשקל 5 גרם בתמורה ל 400 ₪.",0.00016355202,3.010792e-05,0.9999652,8.993853e-06,0.9997024,0.999859,0.99976903,0.044219866,0.007837669,0.00017448659,0.0009965801
"בדיון שהתקיים ביום 1.12.2021 הציגו הצדדים הסדר טיעון דיוני, במסגרתו הודה הנאשם בכתב אישום מתוקן, והורשע על פי הודאתו; הנאשם הופנה, בהסכמת הצדדים, לקבלת תסקיר שירות המבחן, והדיון נדחה לטיעונים לעונש.",0.00021472058,2.9980192e-05,2.1503847e-05,9.049664e-06,0.0006873197,0.0010952111,0.0021907925,0.0013391643,0.051294785,0.00019913432,0.9998387
בעניינו של הנאשם התקבל תסקיר ולבקשת שירות המבחן נדחה הדיון לטובת גיבוש המלצה סופית והגשת תסקיר משלים.,0.0001515934,3.109527e-05,1.7291773e-05,0.99998724,0.00049288425,0.0008882373,0.00039390477,0.0015066671,0.0039212178,9.931029e-05,0.00018210926
"במועד 28.6.2022,לאחר שהתקבל התסקיר בעניינו של הנאשם, טענו הצדדים לעונש.",0.00017646392,2.9956987e-05,1.9112907e-05,0.99998724,0.00053990225,0.0011567996,0.00050889334,0.0033754767,0.008854961,0.00013666587,0.09884091
בתסקיר שהוגש ביום 22.2.2022  (להלן: התסקיר הראשון) פרט שירות המבחן את נתוניו האישיים של הנאשם.,0.00012356801,2.880768e-05,1.8274468e-05,1.0179303e-05,0.00044662817,0.0008719296,0.0004281317,0.0045206766,0.009303888,0.0001837732,0.0002780156
