feature_key,text,extraction
GENERAL_CIRCUM,"מתסקיר שירות המבחן עולה כי הנאשם בן 67, מתגורר בגפו ומתמודד עם מצב בריאותי, נפשי וכלכלי מורכב.","['1 : כן', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']"
GENERAL_CIRCUM,הנאשם מוכר לשירות המבחן מאבחונים קודמים בעשור האחרון וכן מאבחון שנערך על ידם כעת בגין הרשעתו בתיק פלילי.,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : כן', '11 : כן']"
GENERAL_CIRCUM,הנאשם ריצה בעבר מאסרים בפלילי על רקע עבירות סמים ורכוש והציג כעת אישור לשימוש בקנביס רפואי.,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']"
GENERAL_CIRCUM,בהתייחס לעבירות נשוא כתב האישום – ציין הנאשם בפני קצינת המבחן כי נזקק לטיפול רפואי דחוף ולכן נהג.,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']"
GENERAL_CIRCUM,המאשימה הגישה גיליון הרשעות קודמות של הנאשם בתעבורה וגיליון רישום פלילי.,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : כן', '10 : לא', '11 : לא']"
GENERAL_CIRCUM,"המאשימה בטיעוניה, הפנתה לחומרת צבר העבירות ולעברו הפלילי והתעבורתי של הנאשם, 
הנוהג משנת 80 ולחובתו 20 הרשעות קודמות.","['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']"
GENERAL_CIRCUM,"המאשימה הפנתה לגיליון הרישום הפלילי הכולל 10 הרשעות קודמות - בעיקר בעבירות על פקודת הסמים המסוכנים, בגינן ריצה מאסרים רבים וממושכים.","['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : כן']"
GENERAL_CIRCUM,"ב""כ הנאשם ציין, כי הנאשם בן 67, במצב בריאותי רעוע בשל מחלת הסרטן בה לקה - מוכר כחולה אונקולוגי וסובל מתת משקל.","['1 : כן', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']"
GENERAL_CIRCUM,גם מצבו הנפשי מורכב ולו רקע פסיכיאטרי.,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']"
GENERAL_CIRCUM,"ב""כ הנאשם ביקש מבית המשפט להפעיל את מידת הרחמים ולהמנע מהטלת עונש מאסר בפועל ולהסתפק בענישה הצופה פני עתיד וכן בענישה נלווית וזאת נוכח מצבו הבריאותי המורכב של הנאשם.","['1 : כן', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']"
