text,CIR_PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION
"פ""ל 7576-10-21 מדינת ישראל נ' טובי",0.000120519595,3.1715088e-05,1.8869356e-05,0.99998736,0.0003187906,0.00083940197,0.00042518787,0.01924341,0.013533111,0.00010053879,0.0003801686
"פקודת התעבורה [נוסח חדש]: סע'  10.א, 40א(א)(1), 67",0.00013048468,2.8852606e-05,2.2429e-05,9.677566e-06,0.00037118368,0.000989989,0.00056528836,0.01721119,0.0350759,0.00012830441,0.00069264736
"תקנות התעבורה, תשכ""א-1961 - לא מרובדות: סע'  33(א)",0.00012868263,2.9663493e-05,2.5136664e-05,9.127305e-06,0.0003652991,0.0011408656,0.0005225597,0.031205341,0.027549759,0.00013419065,0.00040991628
"פקודת ביטוח רכב מנועי [נוסח חדש], תש""ל-1970: סע'  2(א)",9.285912e-05,2.9044415e-05,2.251837e-05,0.9999881,0.00041878948,0.00079460815,0.0004079861,0.19414182,0.036834102,0.00011486326,0.00046613303
"פקודת הסמים המסוכנים [נוסח חדש], תשל""ג-1973",9.998875e-05,2.9010977e-05,1.9999883e-05,0.99998724,0.00038593775,0.00072555244,0.00039567138,0.032319233,0.044468604,0.00012570497,0.000780725
"הנאשם הורשע על פי הודאתו בעבירות של נהיגה בזמן פסילה, ללא רישיון נהיגה תקף בניגוד לסעיפים 67 ו- 10(א) לפקודת התעבורה [נוסח חדש], תשכ""א – 1961, נהיגה שלא בכביש (בשול הדרך) בניגוד לתקנה 33(א) לתקנות התעבורה ונהיגה ללא ביטוח תקף בניגוד לסעיף 2(א) לפקודת ביטוח רכב מנועי [נוסח חדש], תש""ל – 1970",0.00013650894,3.0944222e-05,4.540644e-05,8.986213e-06,0.00071407296,0.0017708129,0.0007869941,0.019159159,0.0488143,0.00015217037,0.9996557
"על פי עובדות כתב האישום ביום 06.10.2021 נהג הנאשם ברכב פרטי בכביש 6 וזאת בזמן פסילת רישיון נהיגתו בפועל למשך 6 חודשים, אשר הוטלה על ידי בית המשפט, ביום 30.06.2021, בנוכחותו.",0.8913157,3.0927295e-05,8.167713e-05,9.05209e-06,0.00088294403,0.0021956856,0.013857684,0.005385525,0.0066606067,0.00013884476,0.3967578
הנאשם הפקיד רישיונו ביום 30.09.2021.,0.00016346315,3.067545e-05,1.8261731e-05,0.9999839,0.00048583705,0.00077031815,0.00049648865,0.010438804,0.007812206,0.00016599192,0.00019617181
"עוד באותן נסיבות נהג הנאשם ברכב ללא רישיון נהיגה תקף (תוקפו פקע ביום 03.08.16), ללא כיסוי ביטוחי, ונסע על שול הדרך.",0.000120371435,3.071918e-05,0.0013917484,2.7003218e-05,0.0010770345,0.005025867,0.5263199,0.032914992,0.009153507,0.00024428382,0.0005899269
"מתסקיר שירות המבחן עולה כי הנאשם בן 67, מתגורר בגפו ומתמודד עם מצב בריאותי, נפשי וכלכלי מורכב.",0.00013631654,0.9999964,1.6437585e-05,8.946724e-06,0.0005020813,0.00080409925,0.00040552972,0.008974447,0.007840865,0.0002217618,0.00042162937
הנאשם מוכר לשירות המבחן מאבחונים קודמים בעשור האחרון וכן מאבחון שנערך על ידם כעת בגין הרשעתו בתיק פלילי.,0.000114151335,0.9999962,1.6282693e-05,8.939474e-06,0.00042345078,0.0008773871,0.0005916289,0.0054185437,0.0066382443,0.0001064712,0.00035027828
הנאשם ריצה בעבר מאסרים בפלילי על רקע עבירות סמים ורכוש והציג כעת אישור לשימוש בקנביס רפואי.,0.00011797026,0.99999595,3.1274838e-05,8.98677e-06,0.0007414165,0.00087495777,0.0044193706,0.004659294,0.012117973,0.00010967223,0.00024414386
בהתייחס לעבירות נשוא כתב האישום – ציין הנאשם בפני קצינת המבחן כי נזקק לטיפול רפואי דחוף ולכן נהג.,0.00010524936,0.99999523,1.63943e-05,9.071629e-06,0.0005012008,0.00072962925,0.0008534087,0.002032098,0.015020863,0.00013672897,0.0075226114
"להתרשמות שירות המבחן הנאשם מתקשה להתייחס לדפוסיו השוליים ולהתנהלותו החוזרת ועוברת החוק, מקל בחומרת מעשיו ובסיכון בו העמיד עצמו ואחרים.",0.00013905994,0.75319123,2.0275847e-05,8.97942e-06,0.0006946547,0.0009510593,0.0011212337,0.002053807,0.9879544,0.99036634,0.19449784
עוד צויין כי סנקציות עונשיות שהוטלו בעבר לא הרתיעוהו.,0.000101148646,3.2507065e-05,2.3154289e-05,1.5286958e-05,0.00045839485,0.0009333218,0.0007317649,0.004205989,0.022179516,0.00015809834,0.00024869724
"נוכח מצבו המורכב, החזרתיות הגבוהה בביצוע עבירות תעבורה והעדר תובנה באשר לחומרת מעשיו, נמצא הנאשם לא מתאים לטיפול בשירות המבחן, אשר לא בא בהמלצה שיקומית בעניינו.",0.00014592003,0.99992347,1.7572436e-05,2.5975682e-05,0.00056774897,0.0009052395,0.0005126047,0.002120172,0.48586154,0.013531429,0.92992747
"מחוו""ד הממונה על עבודות השירות מיום 27.02.2022 עולה כי הנאשם לא נמצא מתאים  לריצוי מאסר בעבודות שירות בשל מצבו הרפואי ובשל אי הסכמתו.",0.00010804812,0.0011504632,2.0251711e-05,9.10908e-06,0.0005147395,0.00087359984,0.00034194122,0.0029356328,0.0069057485,0.00020319164,0.0008665844
