Unnamed: 0,verdict,text,part
0,SH-21-02-39690-282,"פקודת הסמים המסוכנים [נוסח חדש], תשל""ג-1973: סע'  7(א)(ג), 13, 19א","ע""י ב""כ עו""ד מיכאל עירוני"
1,SH-21-02-39690-282,פקודת התעבורה [נוסח חדש]: סע'  39א,"ע""י ב""כ עו""ד מיכאל עירוני"
2,SH-21-02-39690-282,"הנאשם הודה בכתב האישום המתוקן (שתוקן בטרם מענה וללא במסגרת הסדר) בביצוע תשע עבירות סחר בסמים, לפי סעיפים 13 ו-19א לפקודת הסמים המסוכנים; החזקת סם שלא לצריכה עצמית לפי סעיפים 7(א)(ג) רישא לפקודה, ונהיגה בשכרות, לפי סעיף 39א לפקודת התעבורה.",כתב האישום המתוקן
3,SH-21-02-39690-282,"מהחלק הכללי של כתב האישום עולה, כי סוכנת משטרתית יצרה קשר עם הנאשם לצורך רכישת סמים, וזאת באמצעות יישומון ""טלגראם"" במהלך החודשים ינואר ופברואר 2021.",כתב האישום המתוקן
4,SH-21-02-39690-282,בתווך היה איש קשר שדרכו בוצעה ההתקשרות בתחילה.,כתב האישום המתוקן
5,SH-21-02-39690-282,"מהאישום הראשון עולה, כי ביום 19.1.2021 תיאמה הסוכנת עם הנאשם עסקת סמים מסוג קנביס במשקל 10.19 גרם תמורת 450 ₪.",כתב האישום המתוקן
6,SH-21-02-39690-282,"בין היתר יצר הנאשם קשר טלפוני עם הסוכנת בסמוך למועד פגישתם, לאחר שחסם את מספרו כשהתקשר אליה.",כתב האישום המתוקן
7,SH-21-02-39690-282,"מהאישום השני עולה, כי ביום 25.1.2021 מכר הנאשם מכר לסוכנת 10 גרם קנביס תמורת 450 ₪.",כתב האישום המתוקן
8,SH-21-02-39690-282,"במועד הפגישה ביקש ממנה הנאשם כי תיצור עמו קשר ישיר בטלפון שמסר לה, ולא עם איש הקשר.",כתב האישום המתוקן
9,SH-21-02-39690-282,"מהאישום השלישי עולה, כי ביום 4.2.2021 יצרה עמו קשר הסוכנת והזמינה 70 גרם קנביס.",כתב האישום המתוקן
10,SH-21-02-39690-282,"ביום 7.2.2021 נפגשו השניים במרכז העיר, כשהנאשם הגיע למקום רכוב על אופנוע.",כתב האישום המתוקן
11,SH-21-02-39690-282,"לאחר שירד מהאופנוע נפגשו השניים בסמטה, שם הוציא הנאשם מאזור חלציו שקית שהיו בה 7 שקיות ובהן 117.52 גרם קנביס.",כתב האישום המתוקן
12,SH-21-02-39690-282,הנאשם מסר את הסמים לסוכנת והכניסם לתיק הגב שלה.,כתב האישום המתוקן
13,SH-21-02-39690-282,"תמורתם קיבל הנאשם 2,100 ₪.",כתב האישום המתוקן
14,SH-21-02-39690-282,"אז נעצר הנאשם בכף ע""י המשטרה ובחיפוש על גופו נמצאו 19.1 גרם קנביס וכן נתפס עליו סכום מזומן של כ-900 ₪.",כתב האישום המתוקן
15,SH-21-02-39690-282,בבדיקת דם שבוצעה לנאשם נמצאו שרידים של קנביס וקוקאין.,כתב האישום המתוקן
16,SH-21-02-39690-282,"מהאישום הרביעי עולה, כי ביום 28.1.2021 יצר ד' קשר עם אחר במטרה לרכוש סמים.",כתב האישום המתוקן
17,SH-21-02-39690-282,"האחר אמר לד' כי אלמוני ייצור עמו קשר לצורך כך, מעשה שעשה הנאשם.",כתב האישום המתוקן
18,SH-21-02-39690-282,לאחר תיאום בין השניים הם נפגשו והנאשם מכר לד' 5 גרם קנביס תמורת 300 ₪.,כתב האישום המתוקן
19,SH-21-02-39690-282,"מהאישום החמישי עולה, כי ביום 2.2.2021 ביקש א' לרכוש סמים ביישומון הטלגרם.",כתב האישום המתוקן
20,SH-21-02-39690-282,"הנאשם יצר עימו קשר ולאחר תיאום בין השניים, הנאשם מכר לו 15 גרם קנביס תמורת 500 ₪.",כתב האישום המתוקן
21,SH-21-02-39690-282,"מהאישום השישי עולה, כי ביום 28.1.2021 מכר הנאשם לא' כ-7 גרם קנביס תמורת 450 ₪.",כתב האישום המתוקן
22,SH-21-02-39690-282,"מהאישום השביעי עולה, כי ביום 2.2.2021, א' מהאישום הקודם יצר קשר עם הנאשם והביע כעס על כך שבפעם הקודמת מכר לו הנאשם כמות קטנה ממה שסוכם, לכן השניים נפגשו פעם נוספת והנאשם מכר לו 13 גרם קנביס תמורת 450 ₪.",כתב האישום המתוקן
23,SH-21-02-39690-282,"מהאישום השמיני עולה, כי ביום 2.2.2021, ביקש ר' לרכוש סמים ביישומון הטלגרם.",כתב האישום המתוקן
24,SH-21-02-39690-282,"הנאשם יצר עימו קשר ולאחר תיאום בין השניים, הנאשם מכר לו כ - 50 גרם קנביס תמורת 500 ₪.",כתב האישום המתוקן
25,SH-21-02-39690-282,"מהאישום התשיעי עולה, כי ביום 31.12.2021, מכר הנאשם לע' כ-30 גרם קנביס תמורת 500 ₪.",כתב האישום המתוקן
26,SH-21-02-39690-282,"ביום 7.2.2021 נעצר הנאשם במסגרת החקירה, ומעצרו הוארך מעת לעת גם לאחר הגשת כתב האישום ועמו בקשה למעצר עד לתום ההליכים.",מהלך הדיון
27,SH-21-02-39690-282,הנאשם שוחרר לבסוף ביום 22.3.2021 למעצר בית מלא.,מהלך הדיון
28,SH-21-02-39690-282,"ביום 4.10.2021 הודה בכתב האישום כפי שהוא ללא הסדר, ובאותו יום צמצמתי את תנאי מעצר הבית למעצר בית לילי.",מהלך הדיון
29,SH-21-02-39690-282,בעניינו של הנאשם הוגשו ארבעה תסקירים.,תסקירי שירות המבחן
30,SH-21-02-39690-282,"מהתסקירים שהוגשו עולה כי הנאשם בתחילת שנות העשרים לחייו, רווק ומתגורר בבית הוריו.",תסקירי שירות המבחן
31,SH-21-02-39690-282,הוא עובד מזה כחמש שנים בחנות מזון מהיר.,תסקירי שירות המבחן
32,SH-21-02-39690-282,"הוא סיים 12 שנות לימוד עם בגרות חלקית ורכש מקצוע טכני, כאשר למד הן במסגרות דוברות ערבית והן במסגרות דוברות עברית, על רקע התעניינותו בהצטרפות ליהדות.",תסקירי שירות המבחן
33,SH-21-02-39690-282,הוא שירת כשנתיים בשירות הלאומי ומצא בכך סיפוק רב.,תסקירי שירות המבחן
34,SH-21-02-39690-282,בעת היותו נער צעיר איבד את אחיו בנסיבות טרגיות.,תסקירי שירות המבחן
35,SH-21-02-39690-282,תוארה משפחה נורמטיבית ותומכת.,תסקירי שירות המבחן
36,SH-21-02-39690-282,"הנאשם כאמור התעניין ביהדות ואף החל בתהליך גיור, אותו לא סיים.",תסקירי שירות המבחן
37,SH-21-02-39690-282,"הנאשם הביע חרטה על מעשיו, כששירות המבחן התרשם מניסיון להמעיט מחומרתם בתחילה, דבר המעיד על היעדר בשלותו של הנאשם.",תסקירי שירות המבחן
38,SH-21-02-39690-282,"הנאשם נרתם לתהליך טיפולי קבוצתי עמו שיתף פעולה לאורך תקופה ארוכה, וכן מסר בדיקות שתן שהעידו על שימוש בקנביס בלבד, אותו צורך הנאשם על-פי רישיון לשימוש רפואי (למעט הפסקה קצרה בתוקף הרישיון).",תסקירי שירות המבחן
39,SH-21-02-39690-282,"שירות המבחן התרשם מהשפעה חיובית של הטיפול על הנאשם, והמליץ על הטלת 250 שעות של""ץ וכן צו מבחן להבטחת המשך הפיקוח והטיפול.",תסקירי שירות המבחן
40,SH-21-02-39690-282,"יצוין, כי במהלך המשפט היה הנאשם מעורב בתאונה בה נפצע קשה ונזקק לשיקום ארוך ומורכב.",תסקירי שירות המבחן
