text,reject,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CONFESSION,CIR_TYPE_WEP,CIR_PURPOSE,CIR_PLANNING,CIR_MONEY_PAID_WEP,CIR_HELD_WAY_WEP,REGRET,RESPO,CIR_USE,CIR_STATUS_WEP,CIR_OBTAIN_WAY_WEP,CIR_BUYER_ID_WEP,CIR_AMMU_AMOUNT_WEP,CONFESSION_LVL2,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"ביום 29.1.14 הרשעתי את הנאשם על פי הודאתו ובמסגרת הסדר טיעון, בכתב אישום מתוקן בעבירה של נשיאת נשק בניגוד לסעיף 144(ב) לחוק העונשין.",,,,,['כן'],,,,,,,,,,,,,,,,
"הנאשם הודה, כי נשא אקדח הטעון במחסנית ריקה ובכיסו האחורי נמצאו 2 כדורים התואמים לאקדח.",,,,,['לא'],['אקדח'],,,,['על גופו'],,,[],"['נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה']",,,,,,,
"כמו כן, הודה הנאשם, כי החזיק מתחת לכיסא הנהג שברכבו שקית ובה 17 כדורי אקדח ומחסנית לאקדח.",,,,,['לא'],['אקדח'],,,,"['ברכב', 'מוסלק - מוסתר']",,,,"['נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה']",[],,,,,,
"בנוסף, הודה הנאשם, כי זמן מה קודם לכן, ירה בנשק כ- 15 יריות לכיוון שאינו ידוע למאשימה.",,,,,['לא'],,,,,,,,"['ירי', 'ניסיון לירי']",,[],,,,,,
"בתסקיר שהוגש לבית המשפט הודגש, כי הוריו של הנאשם התגרשו, עובדה שגרמה למציאות חיים מורכבת ולחסכים רגשיים של הנאשם.",,,"['1 : לא', '2 : כן', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,,,,
"שירות המבחן הוסיף, כי הנאשם גילה מודעות לצורך שלו לקבל טיפול וסיוע על מנת שיוכל לטפל ולהתמודד עם קשייו אלו.",,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,,,,
"בנוסף, המליץ שירות המבחן, להטיל על הנאשם צו מבחן לתקופה של שנה, במהלכו יופנה הנאשם לטיפול נפשי על רקע המצוקה הנפשית איתה הוא מתמודד וכן ישולב בקבוצה לצעירים שמטרתה העלאת המודעות לגבי חומרת המעורבות והקניית כלים להתמודדות טובה יותר במצבי לחץ ומשבר.",,,"['1 : כן', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,,,,
"מן הראוי לציין, כי לנאשם תיק קודם בו נקבעה אחריותו בגין נהיגת רכב ללא רישיון ונהיגה פוחזת של רכב.",,,,,['לא'],,,,,,,,,,,,,,,,
"אביו של הנאשם, העובד כחוקר במשטרה למעלה מ- 28 שנה, העיד כעד אופי למען בנו ועל ההלם שנגרם לו בעת מעצרו של בנו.",,,"['1 : לא', '2 : כן', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,,,,
התובעת התנגדה להמלצת שירות המבחן ודרשה להטיל על הנאשם מאסר בפועל.,,,,,,,,,,,,,,,,,,,,,
"לטענת התביעה, מתחם העונש ההולם נע בין 12-36 חודשי מאסר בפועל וכי לנוכח גילו של הנאשם, הודאתו ותסקיר שירות המבחן, יש להטיל על הנאשם עונש ברבע התחתון של המתחם ומאסר על תנאי.",,,,,['כן'],,,,,,,,,,,,,,[],['הנאשם קיבל מאסר על תנאי אין מידע על מספר חודשי המאסר על תנאי בטקסט'],[]
"ב""כ הנאשם, אשר טען בצורה ראויה להערכה, ביקש לשכנע את בית המשפט לבטל את הרשעת הנאשם, אך לא מצאתי כי ישנה הצדקה לביטול ההרשעה וזאת בעיקר, בשים לב לחומרת העבירה ולעובדה כי לנאשם תיק קודם (בו הוא לא הורשע).",,,,,['לא'],,,,,,,,,,,,,,,,
"לא למותר להוסיף, כי גם שירות המבחן לא המליץ לבטל את ההרשעה.",,,,,,,,,,,,,,,,,,,,,
"ב""כ הנאשם התרעם על כך שבעת הצגת הסדר הטיעון הסכימה התביעה, כי ""תשקול עמדתה לאחר התסקיר"" וכי למרות התסקיר החיובי, דרשה התביעה להטיל על הנאשם מאסר בפועל.",,,,,['לא'],,,,,,,,,,,,,,,,
"ב""כ הנאשם טען, כי התביעה הסכימה שהסיפור שהנאשם סיפר, כאמור בפרוטוקול מיום 29.1.14, מקובל על התביעה וכי מדובר בנסיבות חריגות שיש בהן כדי להקל עם הנאשם.",,,,,,,,,,,,,,,,,,,,,
"מקובל עלי, כי הנאשם תכנן את מעשיו וכי היה צפוי להיגרם נזק מביצוע העבירה.",,,,,,,,,,,,,,,,,,,,,
"בנסיבות אלה, אני קובע, כי מתחם העונש ההולם נע בין 6 חודשי מאסר ל- 2.5 שנות מאסר.",,,,,,,,,,,,,,,,,,,[],[],[]
"אשר לנסיבות שאינן קשורות בביצוע העבירה, יש להביא בחשבון את גילו הצעיר של הנאשם, את הפגיעה במשפחתו ואת הנזקים שנגרמו לנאשם בעת שהותו במעצר.",,,"['1 : כן', '2 : כן', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,,,,
"בנוסף, נטל הנאשם אחריות על מעשיו ושיתף פעולה עם רשויות אכיפת החוק.",,,,,['כן'],,,,,,,,,,,,,,,,
אין להתעלם גם מנסיבות חייו הקשות של הנאשם.,,,"['1 : כן', '2 : כן', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,,,,
הנאשם שהה במעצר ממש 5 ימים ולאחר מכן שהה במעצר בית והותר לו לצאת לעבודה 3 פעמים בשבוע.,,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,,,,
"אוסיף ואציין, כי גם אם הייתי מקבל את מתחם העונש ההולם שהוצג על ידי התביעה, הייתי עושה שימוש בסעיף 40ד לתיקון 113, וזאת בשים לב לשיקומו של הנאשם והמלצת שירות המבחן על נקיטת אמצעי שיקומי כלפי הנאשם.",,,,,,,,,,,,,,,,,,,,,
"אני ער לעובדה, כי שירות המבחן המליץ להטיל על הנאשם מאסר שירוצה בעבודות שירות לתקופה קצרה, אך, נראה לי, כי יש מקום להטיל על הנאשם את מלוא התקופה הקבועה בחוק לעניין עבודות השירות.",,,,,,,,,,,,,,,,,,,,,
"אשר על כן, אני מטיל על הנאשם מאסר לתקופה של 6 חודשים.",,,,,,,,,,,,,,,,,,,['6 חודשים'],[],[]
"בנוסף, אני מטיל על הנאשם מאסר על תנאי למשך 9 חודשים ואולם הנאשם לא יישא בעונש זה אלא אם יעבור תוך תקופה של שנתיים מהיום על עבירות בנשק, בניגוד לסעיף 144 לחוק העונשין.",,,,,,,,,,,,,,,,,,,[],['9 חודשים'],[]
"כמו כן, ובהתאם להמלצת שירות המבחן, אני מטיל על הנאשם צו מבחן לתקופה של שנה במהלכו יופנה הנאשם לטיפול נפשי וכן ישולב בקבוצה טיפולית.",,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,,,,
