text,CIR_PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION
"מדינת ישראל
ע""י ב""כ עו""ד קרן לביא – מחלקת חקירות שוטרים",0.0001885983,3.0724103e-05,1.8614095e-05,0.9999876,0.0003384537,0.00072660594,0.0003296577,0.07199173,0.009303295,0.0001141361,0.0002529178
"חוק העונשין, תשל""ז-1977: סע'  144(ב), 144(ב2)(, 338(א)(5), 340א, 384",0.00018552835,3.0171326e-05,2.8197132e-05,0.99998736,0.00053159805,0.0014320129,0.0007398017,0.024226878,0.060229965,0.00015433262,0.001716952
"פקודת הסמים המסוכנים [נוסח חדש], תשל""ג-1973: סע'  6, 7(ג), 14, 19",0.00013872882,2.894366e-05,2.3541033e-05,0.9999875,0.0004060771,0.0009588796,0.0005127481,0.03936186,0.038334683,0.00013864711,0.0018116237
"* בית המשפט גזר את דינו של שוטר מג""ב שהורשע בעבירות גניבה, נשק וסמים והשית עליו 12 חודשי מאסר בפועל, 12 חודשי מאסר על תנאי וקנס בסך 2500 ₪.",0.999966,3.066673e-05,2.662696e-05,9.074493e-06,0.00080770336,0.0011180749,0.0012439864,0.0013583564,0.04825796,0.00012294967,0.9108442
* עונשין – ענישה – מדיניות ענישה: עבירות סמים,0.00012862524,3.0890653e-05,1.9865623e-05,0.9999876,0.0004410046,0.001006216,0.0003925036,0.00741739,0.02913019,0.000115783245,0.00019611945
* עונשין – ענישה – מדיניות ענישה: עבירות נשק,0.00013038517,3.0788255e-05,2.0735044e-05,0.9999877,0.00044771752,0.0010619481,0.0003904825,0.013959583,0.03305669,0.00012254271,0.0001599078
"הנאשם הורשע בעבירות גניבה; נשיאה והובלה של נשק; עשיית עסקה בנשק; ייצוא הכנה והפקה של סם מסוכן; תיווך לעסקה בסם מסוכן; שימוש בסם מסוכן לצריכה עצמית, מעשה פזיזות ורשלנות בנשק וירי בשטח עירוני.",0.00014432136,3.3337383e-05,0.9999615,2.0521013e-05,0.99937075,0.9996942,0.99714977,0.31824863,0.11036998,0.000215619,0.99858105
"כל זאת בהיותו שוטר מג""ב.",0.0001872719,0.99999535,2.7725726e-05,1.6196107e-05,0.0004633759,0.000894181,0.000724823,0.029224833,0.014041911,0.00025844417,0.00024911563
בית המשפט המחוזי גזר את הדין כדלהלן:,0.0005341769,3.0856707e-05,2.150758e-05,0.99998677,0.00034691414,0.0011351953,0.0005221265,0.0047171623,0.24342063,0.00010455694,0.000120787554
"בעבירות הנשק קיים מנעד רחב ביחס למתחם הענישה, שיכול לנוע בין מאסר לריצוי בעבודות שירות לבין מספר שנות מאסר בפועל.",0.00015305237,3.0948828e-05,2.0330506e-05,0.9999877,0.0005425781,0.0012894708,0.0002938098,0.0008358183,0.0052839946,9.395308e-05,0.00043409763
