feature_key,text,extraction
GENERAL_CIRCUM,"הסניגור הגיש לעיוני מספר מסמכים המתארים את אופיו הטוב של הנאשם: תעודת הצטיינות ומכתב של התיכון והמכללה שבו למד הנאשם, שמהם עולה שסיים את לימודי ההנדסאות בהצטיינות יתרה, וכן מכתב ממנחהו של הנאשם בפרויקט מחויבות אישית, שהנאשם סייע לו גם באופן פרטי בגינון כיוון שהמנחה עצמו הוא בעל מוגבלות.","['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : כן', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']"
GENERAL_CIRCUM,"מתסקיר שירות המבחן עולה שהנאשם, בן 21, עובד כשליח בתחום המזון ובאופן מזדמן בגינון.","['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']"
GENERAL_CIRCUM,"הנאשם הוא בעל השכלה תיכונית ותעודת בגרות מלאות, ולאחרונה השלים בהצטיינות לימודי תעודה בהנדסאות מכונות.","['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']"
GENERAL_CIRCUM,הנאשם יועד לשרת בצבא כשרטט אך גיוסו הושהה עקב ההליך המשפטי המתנהל נגדו.,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']"
GENERAL_CIRCUM,"הנאשם העיד בפני שירות המבחן שילדותו ונעוריו לוו בקשיים חברתיים, רגשיים ומשפחתיים, שמטעמי צנעת הפרט לא אפרטם כאן.","['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']"
GENERAL_CIRCUM,"הנאשם נחשף מגיל צעיר לסמים בשל מעורבותו של אחד מבני משפחתו הגרעינית בתחום, ושירות המבחן התרשם שעמדותיו המקלות של הנאשם כלפי שימוש בסמים הושפעו מכך.","['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']"
GENERAL_CIRCUM,"עם זאת, שירות המבחן התרשם שהסביבה המשפחתית שבה גדל הנאשם הייתה בעלת מאפיינים חיוביים, שקשריו עם הוריו טובים וקרובים גם כיום ושהם מספקים לו מערכת תמיכה משפחתית משמעותית.","['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']"
GENERAL_CIRCUM,"לדברי הנאשם בעבר היה מכור לקנאביס, בין היתר על רקע הקשיים האישיים והחברתיים שחווה בהתבגרותו, אך העיד בפני שירות המבחן שמאז אוגוסט 2021 לא צרך עוד סמים.","['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : כן', '9 : לא', '10 : כן', '11 : לא']"
GENERAL_CIRCUM,"הנאשם שלל צורך בטיפול בנושא סמים, אך השתלב בקבוצה טיפולית לעוברים על החוק, ושירות המבחן דיווח כי הוא השתתף באופן פעיל במפגשי הקבוצה שנערכו עד כה והביע רצון להמשיך בכך.","['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']"
GENERAL_CIRCUM,"בין גורמי הסיכון להישנות ביצוע עבירות על ידי הנאשם, ציין שירות המבחן את התנהלותו האימפולסיבית של הנאשם וקשייו בריסון עצמי והעריך שלמשפחתו יכולת מוגבלת להציב לו גבולות, במיוחד בנושא סמים.","['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']"
GENERAL_CIRCUM,"מנגד התרשם שירות המבחן שהנאשם הפיק לקחים מההליך המשפטי והטיפולי, וכי הוא מנהל אורח חיים נורמטיבי ומתפקד באופן תקין וחיובי.","['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']"
GENERAL_CIRCUM,"בין הגורמים העשויים להשפיע לחיוב על סיכויי שיקומו, ציין שירות המבחן את היכולות שהפגין הנאשם במסגרת לימודיו ואת שאיפתו לשירות צבאי משמעותי, וכן את לקיחת האחריות על מעשיו ומחויבותו להמשיך בהליך הטיפולי.","['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']"
GENERAL_CIRCUM,"בשל גילו הצעיר של הנאשם ורצונו להתגייס לצה""ל, לנוכח החשיבות לאפשר לנאשם להמשיך במסלול חיים נורמטיבי, ועל מנת לאפשר לו להשקיע מאמצים וכוחות בהליך הטיפולי לצד עשייה שיש בה תרומה לחברה, המליץ שירות המבחן שלא להטיל על הנאשם עונש של עבודות שירות אלא שירות לתועלת הציבור בהיקף נרחב של 300 שעות.","['1 : כן', '2 : לא', '3 : לא', '4 : לא', '5 : כן', '6 : לא', '7 : כן', '8 : כן', '9 : לא', '10 : לא', '11 : לא']"
