text,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CIR_STATUS_WEP,CIR_HELD_WAY_WEP,CIR_PURPOSE,CIR_AMMU_AMOUNT_WEP,CIR_OBTAIN_WAY_WEP,CIR_TYPE_WEP,CIR_USE,CIR_PLANNING,RESPO,REGRET,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"חוק העונשין, תשל""ז-1977: סע'  144, 499, 499(א)(1)",,,,,,,,,,,,,,,,,
"הנאשם הורשע, בהתאם להודאתו, בעבירה של קשירת קשר לביצוע פשע, לפי סעיף 499(א)(1) לחוק העונשין, התשל""ז - 1977.",,,,,,,,,,,,,,['כן'],,,
"הנאשם פירט את תשובתו לעובדות כתב האישום, ואילו המאשימה הסתפקה בכך.",,,,,,,,,,,,,,,,,
"לפיכך, תשובת הנאשם לכתב האישום, כפי שבאה לידי ביטוי בדיון מיום 22.2.16, מהווה את התשתית העובדתית לכתב האישום.",,,,,,,,,,,,,,,,,
"הנאשם הודה, כי בחודש פברואר 2013 סיפר לו נור חמדאן (להלן: ""נור""), על התארגנות של מספר בחורים בכפר, מבלי לפרט במה מדובר.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,['לא'],,,
הנאשם לא הבין את משמעות הדברים ודחה את הצעתו של נור.,,,,,,,,,,,,,,,,,
"מספר ימים לאחר מכן, בשעות הלילה, פנה נור לנאשם וביקש ממנו שישיג לו שני רימוני יד.",,,,,,,,[],['רימון יד'],,,,,,,,
"למחרת, נפגש הנאשם עם ויסאם ג'ולאני (להלן: ""ויסאם""), שהיה מוכר לנאשם כמי שיש לו גישה לאמצעי לחימה, ואמר לו שנור רוצה לרכוש שני רימוני יד.",,,,,,,,[],['רימון רסס'],,,,,,,,
"ויסאם אמר לנאשם כי מחיר רימון יד הוא בין 500-700 ₪ וכשידע אם ביכולתו להשיג רימון, הוא יודיע על כך לנאשם.",,,,,,,,,['רימון רסס'],,,,,,,,
"בהמשך, שוחח הנאשם עם נור ומסר לו שלא יוכל לעזור לו להשיג את רימון היד.",,,,,[],,,[],['רימון רסס'],[],,,,,,,
"הנאשם בדק עם ויסאם, אשר אמר לו שמחירו של עוזי הוא 8,000 ₪.",,,,,,,,,,,,,,,,,
"הנאשם דיבר עם נור, מסר לו את מחירו של העוזי והוסיף כי הוא לא רוצה חלק בכך ולא יכול לארגן לו נשק.",,,,,,,,[],['תת מקלע (עוזי)'],,,,,,,,
"הצדדים הסכימו כי סעיף העבירה יהיה זה שצוין בכתב האישום, בהתאם לתשובת הנאשם, בה ציין כי מדובר בקשירת קשר לביצוע פשע של נסיון עבירת סחר בנשק.",,,,,,,,,,,,,,,,,
המאשימה עתרה לקביעת מתחם ענישה הנע בין 8 ל- 20 חודשי מאסר.,,,,,,,,,,,,,,,,,
"לטענתה, יש לראות את הפגיעה בערכים המוגנים של העבירה לשמה נקשר הקשר.",,,,,,,,,,,,,,,,,
"בעניינו של נאשם זה, ולאור עברו הפלילי, עתרה המאשימה לקבוע את עונשו במרכז המתחם ולהשית עליו 15 חודשי מאסר.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : כן']",,,,,,,,,,,,,,,
"ב""כ הנאשם טען כי מדובר במעין עבירת הכנה בלבד, הרחוקה אף מעבירת הנסיון.",,,,,,,,,,,,,,,,,
"יש לשקול את רצינות הצדדים, הצעדים בהם נקטו, ובנסיבות מקרה זה – מדובר ברף נמוך, בו נמלך הנאשם בדעתו לאחר שלב של דיבורים בלבד.",,,,,,,,,,,,,,,,,
"הנאשם קיבל אחריות על מעשיו מיד עם תחילת חקירתו, ועתיד לשמש כעד תביעה בעניינם של האחרים בבית המשפט המחוזי.",,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : לא', '6 : כן', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"הנאשם אב צעיר, וקיים לגביו סיכוי של ממש לשיקום.",,"['1 : כן', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"ב""כ הנאשם טען, כי לאור העובדה שכנגד שני מעורבים, לגביהם היו ראיות, לא הוגש כתב אישום, להוציא את נור אשר נשפט אף בגין עבירות בטחוניות חמורות, עומדת לנאשם ""הגנה מן הצדק"" לענין העונש.",,,,,,,,,,,,,,,,,
"לפיכך, טען כי יש להטיל על הנאשם עונש סמלי של קנס בסך 100 ₪.",,,,,,,,,,,,,,,,,
