text,CIR_PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"הנאשם יליד 1991, הורשע על יסוד הודאתו בביצוע 4 עבירות סחר בסם ועבירה של עסקה אחרת בסם.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,['כן'],,,
"על פי עובדות אישום מס' 1, ביום 14/8/12 בשעה 00:30 לערך, מכר הנאשם, יחד עם שותפו לכתב האישום (להלן: ""הנאשם 2"") וקטין בשם י.א (להלן : ""הקטין"") סם מסוג חשיש במשקל 93.95 גרם תמורת 2,300 ₪.",,,,,"['הסוג הוא [קנביס], כפי שמצוין בטקסט: ""סם מסוג חשיש""']",['[93.95 - גרם]'],,,,,,,,
"על פי עובדות אישום מס' 2, ביום 16/8/12 בשעה 21:30 לערך, ברחוב פסח חברוני בירושלים, מכר הנאשם לשוטר 46.57 גרם חשיש תמורת 1,300 ₪.",,,,,['קנביס (קנאביס)'],['[46.57 - גרם]'],,,,,,,,
"על פי אישום זה, ביום 21/8/12 בשעה 20:20 לערך באחת הסמטאות בשכונת עין כרם בירושלים, מכר הנאשם לשוטר 45.15 גרם סם מסוג חשיש.",,,,,"['הסוג הוא [קנביס], כפי שמצוין בטקסט: ""45.15 גרם סם מסוג חשיש.""']",['[45.15 - גרם]'],,,,,,,,
"באישום מס' 4 מואשם הנאשם כי ביום 27/8/12 בשעה 09:40 לערך, מכר לשוטר, ביחד עם הקטין, חשיש במשקל 97.81 גרם תמורת 2,500 ₪.",,,,,['קנביס (קנאביס)'],['[97.81 - גרם]'],"['לא בעל המעבדה, בעל הסמים']",,,,,,,
"ביום 14/10/12 בשעה 10:00 לערך, בשכונת גילה בירושלים עשו הנאשם והקטין עסקה אחרת בסם עם השוטר למכירת 50 טבליות של סם מסוג MDMA תמורת 1,650 ₪.",,,,,['MDMA'],['[50 - טבליות]'],"['הנאשם היה בעל הסמים, כפי שמצוין בפרטים שסיפקת: ""ביום 14/10/12 בשעה 10:00 לערך, בשכונת גילה בירושלים עשו הנאשם והקטין עסקה אחרת']",,,,,,,
לטענת התביעה ריבוי העבירות ואופיין מלמד על ניהול אורח חיים עברייני.,,,,,,,,,,,,,,
כן התייחסה התביעה לכך שאחד משותפיו של הנאשם לעבירות  נדון ל-24 חודשי מאסר.,,,,,,,,,,,,,,
"בטיעוניו לעונש הדגיש הנאשם את דרך השיקום שעבר הנאשם, אשר טופל במרכז יום ובמסגרת שירות המבחן ונמצא נקי מסמים בבדיקות שתן שעבר.",,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"במסגרת דבריו האחרונים לבית המשפט, סיפר הנאשם כי הוא עובד כטבח במשמרות, וכאחראי משמרת בבית קפה, מגיע מידי שבוע באופן סדור למפגשים עם עובדת סוציאלית ומוסר בדיקות שתן  נקיות מסמים על פי דרישת שירות המבחן.",,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : כן', '7 : כן', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
