text,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CIR_STATUS_WEP,CIR_HELD_WAY_WEP,CIR_PURPOSE,CIR_AMMU_AMOUNT_WEP,CIR_OBTAIN_WAY_WEP,CIR_TYPE_WEP,CIR_USE,CIR_PLANNING,RESPO,REGRET,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"חוק העונשין, תשל""ז-1977: סע'  1, 29, 40ז, 40ט, 144, 144(א), 34כא, 40 יא, 413",,,,,,,,,,,,,,,,,
"הנאשם, מוחמד עמאש, הורשע ביום 13.11.24 על-סמך הודאתו, במסגרת הסדר טיעון, בעבירות שנכללו בכתב אישום מתוקן שהוגש נגדו ואשר עניינן עבירות בנשק (החזקה) לפי סעיפים 144(א) רישא ו-(א) סיפא לחוק העונשין, התשל""ז-1977 (להלן: ""חוק העונשין"" או ""החוק"").",,,,,,,,,,,,,,['כן'],,,
הסדר הטיעון לא כלל הסכמה בדבר העונש שיוטל על הנאשם.,,,,,,,,,,,,,,,,,
"הנאשם מתגורר ביישוב ג'סר א-זרקא ובבעלותו רכב מסוג מיצובישי הנושא ל""ז 2118732.",,,,,,,,,,,,,,,,,
"בתאריך 20.6.24, בסמוך לשעה 00:23, הנאשם החזיק בתא המטען של הרכב תת מקלע מאולתר בצבע שחור, וכן החזיק, בכיס מכנסיו, מחסנית ריקה תואמת שהוסבה מתת מקלע עוזי, וזאת בלא רשות על פי דין להחזקתם.",,,,"['נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה']",['ברכב'],,,[],['תת מקלע מאולתר'],,,,,,,,
טיעוני הצדדים לעניין העונש,,,,,,,,,,,,,,,,,
"ב""כ המאשימה טען לעונש בעל-פה (לא הוגש מסמך בכתב כפי שצוין בטעות בפרוטוקול הדיון).",,,,,,,,,,,,,,,,,
במסגרת טיעוניו עמד על הערכים החברתיים שנפגעו כתוצאה מביצועה של העבירה דכאן – פגיעה בשמירה על שלום הציבור ובטחונו וכן בחיי אדם.,,,,,,,,,,,,,,,,,
כמו כן פירט את הנסיבות הקשורות בביצוע העבירה ואת מדיניות הענישה הנוהגת.,,,,,,,,,,,,,,,,,
"ב""כ המאשימה גם כן הפנה להנחיות פרקליט המדינה הנוגעת לעבירות בנשק.",,,,,,,,,,,,,,,,,
נטען כי פסיקה רחבה מלמדת על ענישה מחמירה בעבירות נשק וביתר שאת בשנים האחרונות.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"הודגש כי הנאשם ביצע את העבירה לבדו ומכאן נובעת המסוכנות הפוטנציאלית במעשיו ברורה; העובדה שהנשק והמחסנית היו בהישג ידו מהוות, לדבריו, נסיבה לחומרה.",,,,,,,,,,,,,,,,,
"לאור המקובץ, לשיטתה של המאשימה יש לקבוע את מתחם העונש ההולם כנע בין 30 ל-54 חודשי מאסר, לצד עונשים נלווים.",,,,,,,,,,,,,,,,,
בכל הנוגע לנסיבות שאינן קשורות בביצוע העבירה טענה המאשימה כי יש לזקוף לזכותו של הנאשם את הודאתו המוקדמת וכתוצאה מכך את החיסכון בזמן שיפוטי יקר.,,,,,,,,,,,,,,['לא'],,,
כן יש לזקוף לחובתו של הנאשם את עברו הפלילי והודגש כי אין בנמצא המלצה שיקומית בעניינו של הנאשם.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : כן']",,,,,,,,,,,,,,,
"לאור כל האמור, עתרה המאשימה לקביעת עונשו של הנאשם ברף הבינוני – גבוה של המתחם.",,,,,,,,,,,,,,,,,
"ב""כ המלומד של הנאשם, עו""ד מוראד עמאש, סבר כי אין להפעיל את עונש המאסר המותנה.",,,,,,,,,,,,,,,,,
"לדידו, גזר-הדין ברור, ועניינו אך ורק בעבירות המופנות כלפי גוף ולא אחרת.",,,,,,,,,,,,,,,,,
"בגזר-הדין נכתב באופן חד-משמעי כי להפעלת התנאי נדרשת הרשעה בעבירת אלימות כלפי גוף מסוג פשע; לפיכך, אין ניתן לפרש את הדברים כראות עינינו.",,,,,,,,,,,,,,,,,
"הסנגור עמד על ההבדלים שבין פסק-הדין שהוצג על-ידי המאשימה שבמסגרתו הנאשם (שם) נשא נשק טעון, והדגיש שלא כך הדבר בנידון דידן ועל כן לא ניתן לגזור מנסיבות אלה כי עסקינן ב""עבירת אלימות"" כפי שנקבע בפרשה הנ""ל.",,,,,,,,,,,,,,,,,
