text,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CIR_STATUS_WEP,CIR_HELD_WAY_WEP,CIR_PURPOSE,CIR_AMMU_AMOUNT_WEP,CIR_OBTAIN_WAY_WEP,CIR_TYPE_WEP,CIR_USE,CIR_PLANNING,RESPO,REGRET,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
בפני כב' השופט יצחק שמעוני,,,,,,,,,,,,,,,,,
על ידי יחידת תביעות מחוז ירושלים,,,,,,,,,,,,,,,,,
"פראסאעבידאת
ע""י עו""ד מוענתז שקיראת (ממשרד עו""ד מוחמד מחמוד)",,,,,,,,,,,,,,,,,
"חוק העונשין, תשל""ז-1977: סע'  40ב', 144, 144(א)",,,,,,,,,,,,,,,,,
"הנאשם, תושב ירושלים יליד 1973, הורשע על פי הודאתו, בעבירות של החזקת נשק שלא כדין והחזקת תחמושת, עבירות לפי סעיפים 144(א) רישא ו-144 סיפא לחוק העונשין, התשל""ז – 1977.",,,,,,,,,,,,,,['כן'],,,
הרשעתו של הנאשם ניתנה במסגרת הסדר טיעון שהוצג בפני כב' השופטת חני לומפ ביום 29.11.16.,,,,,,,,,,,,,,,,,
"בהתאם להסדר, נשלח הנאשם לשירות המבחן להכנת תסקיר.",,,,,,,,,,,,,,,,,
"כמו כן, נשלח לממונה על עבודות שירות להכנת חוות דעת, חרף התנהגדות המאשימה אשר הודיעה כי עמדתה היא שליחתו של הנאשם למאסר בפועל.",,,,,,,,,,,,,,,,,
"בתאריך 22.6.2016 בסמוך לשעה 12:30 בבית עסק לממכר מוצרי מזון בכפר ג'בל מוכבר (להלן:""בית העסק""), החזיק הנאשם בנשק וכן תחמושת בלא רשות על פי דין להחזקתם.",,,,,,,,[],,,,,,,,,
"באותן הנסיבות, תחת מדף סמוך לקופה בבית העסק, בתוך קופסת עץ סגורה באמצעות סיכות, החזיק הנאשם באקדח חצי אוטומטי FN קליבר 9 מ""מ קצר, חבילת כדורי תחמושת המכילה 50 כדורי 9 מ""מ וכן שקית המכילה 11 כדורי 9 מ""מ.",,,,"['נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה']","['מוסלק - מוסתר', 'סמוך לבית']",,,['מאחר'],['אקדח'],,,,,,,,
תסקיר שירות המבחן,,,,,,,,,,,,,,,,,
"מתסקיר שירות המבחן מיום 29.1.2017 עולה, כי הנאשם נשוי ואב לארבעה ילדים, סיים 12 שנות לימוד, טרם מעצרו עבד בעבודות גבס וניהל חנות מכולת שבבעלותו.",,"['1 : לא', '2 : כן', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
הנאשם שהה אותה עת במעצר בית לילי עם היתר לייצאה לחנות בין השעות 7:00-21:00.,,,,,,,,,,,,,,,,,
"יצויין, כי הנאשם שוהה במעצר בית חלקי מזה כשנתיים ויותר.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,,,,
משפחת המוצא מונה זוג הורים ושישה ילדים שהנאשם הינו השני בסדר הלידה.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"אביו עובד כשופט בית משפט לערעורים ברמאללה, אמו סגנית מנהלת בית ספר לבנות בשכונתם ג'בל מוכבר.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"אחיו עורך דין, אחותו מורה ואחות נוספת מהנדסת.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
המשפחה מתוארת כמיטיבה ומסורה ובעלת מעמד מכובד באזור מגוריה.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
הנאשם תיאר יחסים משפחתיים תקינים המבוססים על כבוד ותמיכה הדדית.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"ביחס לביצוע העבירה, הנאשם לקח אחריות וביטא חרטה מלאה על מעשיו.",,,,,,,,,,,,,,,,,
הרקע לביצוע העבירה הוא פחד וחרדה בשל אירוע קודם שהתרחש עם בן דודו אשר נשדד ונדקר בעסקו.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"לדבריו, החליט לקנות נשק שישמש אותו להגנה עצמית.",,,,,,['הגנה עצמית'],,,,,,,,,,,
"לפני שהלך להשיג את הנשק, שתה אלכוהול, על מנת לדכא תחושת החרדה אשר נלוותה לביצוע העבירה.",,,,,,,,[],,,,,,,,,
הנאשם שלל בעייתיות בהתמכרות לאלכוהול או שימוש לרעה.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"מהתרשמות קיצנת המבחן עולה, כי מדובר באדם המנהל אורח חיים נורמטיבי ומתפקד ללא מעורבות פלילית ומנהל מערכת ערכים תקינה ומכובדת.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"עם זאת, הנאשם נושא תחושות של אכזבה מעצמו ונחיתות מול משפחתו, המשפיעות על יכולת ההיעזרות שלו בבני המשפחה ותפישתם כמוקד לתמיכה.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
תחושות אלו עמדו ברקע לביצוע העבירה בה פעל באופן לא בהתמודדות עם קשיו ופחדיו.,,,,,,,,,,,,,,,,,
"להערכת השירות, לא ניתן לשלול קיומה של נטייה לצרוך אלכוהול בדרך בלתי מקדמת להתמודדות עם קשיים, אולם הנאשם שלל בעייתיות בתחום זה.",,,,,,,,,,,,,,,,,
באשר להמלצה לשיקום נלקחו הנתונים הבאים:,,,,,,,,,,,,,,,,,
"מחד, הנאשם מגלה תפקוד תעסוקתי תקין, נעדר עבר פלילי קודם, בעל מערכת ערכים המכבדת חוק.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
ההליך הפלילי הנוכחי מהווה גורם מרתיע ומחדד גבולות המותר והאסור.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
הנאשם לקח אחריות וביטא חרטה.,,,,,,,,,,,,,,,,,
"מאידך, הנאשם מתקשה להתבונן במניעים העומדים ברקע למיוחס לו, כן מתקשה לראות בעייתיות בהתמודדותו למול קשיים בכלל.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
הנאשם שולל בעיות התמכרות או שימוש לרעה באלכוהול.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
