text,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CIR_STATUS_WEP,CIR_HELD_WAY_WEP,CIR_PURPOSE,CIR_AMMU_AMOUNT_WEP,CIR_OBTAIN_WAY_WEP,CIR_TYPE_WEP,CIR_USE,CIR_PLANNING,RESPO,REGRET,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"חוק העונשין, תשל""ז-1977: סע'  144(א), 192, 382(ב)(1), 382(ג)",,,,,,,,,,,,,,,,,
כתב האישום המתוקן מתקבל וייסרק למערכת.,,,,,,,,,,,,,,,,,
"ניתנה והודעה היום כ""א תמוז תשפ""א, 01/07/2021 במעמד הנוכחים.",,,,,,,,,,,,,,,,,
"לאור הודאת הנאשם בכתב האישום, אני מרשיעה את הנאשם במיוחס לו בכתב האישום המתוקן:",,,,,,,,,,,,,,['כן'],,,
"באישום הראשון בעבירת איומים, לפי סעיף 192 בחוק העונשין התשל""ז-1977 [להלן: ""חוק העונשין""].",,,,,,,,,,,,,,,,,
"באישום השני בעבירה של תקיפה בנסיבות מחמירות, לפי סעיף 382(ב)(1) בחוק העונשין.",,,,,,,,,,,,,,,,,
"באישום השלישי בעבירה של תקיפה חבלנית בנסיבות מחמירות, לפי סעיף 382(ג) בחוק העונשין.",,,,,,,,,,,,,,,,,
"באישום הרביעי בעבירה של תקיפה בנסיבות מחמירות, לפי סעיף 382(ב)(1) בחוק העונשין.",,,,,,,,,,,,,,,,,
"באישום החמישי בעבירה של תקיפה חבלנית בנסיבות מחמירות, לפי סעיף 382(ג) בחוק העונשין.",,,,,,,,,,,,,,,,,
"באישום השישי בעבירה של החזקת נשק, לפי סעיף 144(א) רישא וסיפא בחוק העונשין.",,,,,,,,,,,,,,,,,
"הנאשם הורשע, על יסוד הודאתו, בעובדות המפורטות בכתב האישום המתוקן כדלקמן:",,,,,,,,,,,,,,['כן'],,,
"כתב האישום המתוקן מתאר חמישה אישומים של מעשי אלימות כלפי המתלוננת, שהייתה אשתו של הנאשם באותה עת, וזאת במהלך השנים 2016 עד 2021.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,,,,
"באישום השישי הורשע הנאשם בכך שנטל שלא כדין מהמשטרה נשק הכולל רימון גז, רימון הלם, מספר רב של כדורי ספוג, כדורי גז וכדורי אקדח.",,,,,,,,"['מאחר', 'גנב']",['רימון הלם/גז'],[],,,,,,,
"ב""כ הצדדים עותרים במשותף להטיל על הנאשם עונש מאסר של 14 חודשי מאסר ומאסר על תנאי וכן טענו בפניי באופן חופשי לגבי רכיבי הפיצוי והקנס.",,,,,,,,,,,,,,,,,
"בכל הנוגע לעונש המאסר והמאסר המותנה, ההסדר אליו הגיעו הצדדים נמצא בתוך מתחם הענישה המקובל בגין העבירות שביצע והוא משקלל היטב את נטילת האחריות מצדו של הנאשם.",,,,,,,,,,,,,,,,,
"בנוגע לרכיבים הכספיים, בכל הקשור להטלת הקנס, שאלת מצבו הכלכלי של הנאשם והשלכת הטלת העונש הכלכלי על יתר בני משפחתו היא שיקול רלוונטי בהטלת עונש של קנס כפי שקבע המחוקק במסגרת תיקון 113.",,"['1 : לא', '2 : כן', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"לעניין זה ניתן לקחת בחשבון את העובדה כי על פי כתב האישום לא מדובר בעבירות שבוצעו מתוך מניע כלכלי, הנאשם לא ""הרוויח"" רווח כספי כתוצאה מהעבירות, נמסר כי כלל הנשק הוחזר ובשים לב למכלול פרטי ההסדר, לתקופת המאסר המשמעותית ולמצב הכלכלי הנטען של המשפחה, גם בעקבות המעצר ואובדן הפרנסה, ניתן להימנע מהטלת קנס.",,"['1 : לא', '2 : כן', '3 : לא', '4 : לא', '5 : כן', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
לא כך לגבי רכיב הפיצוי.,,,,,,,,,,,,,,,,,
"בנוגע לפיצוי, ההלכה העקבית של בית המשפט העליון כי אין מקום להתחשב ביכולות כלכליות של העבריין בקביעת הפיצוי, מקום בו נגרם נזק לנפגע העבירה וכי פיצוי לנפגע העבירה הינו הכלל ולא החריג, וזו צריכה להיות נקודת המוצא בגזירת הדין.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"במקרה זה מדובר במס' אירועי אלימות כלפי המתלוננת, בשניים מתוכם אף נגרמה חבלה של ממש.",,,,,,,,,,,,,,,,,
בנסיבות אלה יש מקום לפצות את המתלוננת בגין נזקיה הפיזיים והרגשיים הנלווים למעשי האלימות.,,,,,,,,,,,,,,,,,
"העובדה כי קורבן העבירה יכול לתבוע את נזקיו גם בהליך אחר, אין בה כדי להשליך על עצם החובה של בית המשפט לקבוע רכיב של פיצוי במסגרת גזר הדין.",,,,,,,,,,,,,,,,,
"עם זאת, מאחר ואין בפניי נתונים לגבי היקף הנזק בפועל, שיעור הפיצוי במקרה זה יהיה סמלי.",,,,,,,,,,,,,,,,,
"אשר על כן, אני גוזרת על הנאשם את העונשים כדלקמן:",,,,,,,,,,,,,,,,,
"14 חודשי מאסר בפועל, בניכוי ימי מעצרו בהתאם לרישומי שב""ס.",,,,,,,,,,,,,,,['14 חודשי מאסר בפועל'],[],[]
מאסר על תנאי לתקופה של 3 חודשים.,,,,,,,,,,,,,,,,,
