,case,text,reject,reject-predicted,PUNISHMENT-predicted,GENERAL_CIRCUM-predicted,CIRCUM_OFFENSE-predicted,CONFESSION-predicted,RESPO-predicted,REGRET-predicted,CIR_USE-predicted,CIR_TYPE_WEP-predicted,CIR_STATUS_WEP-predicted,CIR_PURPOSE-predicted,CIR_PLANNING-predicted,CIR_OBTAIN_WAY_WEP-predicted,CIR_MONEY_PAID_WEP-predicted,CIR_BUYER_ID_WEP-predicted,CIR_AMMU_AMOUNT_WEP-predicted,_HELD_WAY_WEP-predicted
0,,"סאלח אלקורעאן (עציר)
ע""י ב""כ עו""ד אייל אוחיון",,0.9996374048875599,,,,,,,,,,,,,,,,
1,,"חוק העונשין, תשל""ז-1977: סע'  144(א), 144(ב), 186, פרק ח'",,0.9997710869201741,,,,,,,,,,,,,,,,
2,,"הנאשם שלפני נותן את הדין בגין עבירה של אחזקת נשק ותחמושת שלא כדין, בניגוד לסעיף 144(א) רישא וסיפא לחוק העונשין, תשל""ז-1977.",,0.9994826126985333,,,,,,,,,,,,,,,,
3,,"בהתאם לעובדות כתב האישום, בהם הודה הנאשם כפי שהן – נתפס, בתאריך 23/05/18, מחזיק רובה סער מסוג ""גליל"", שמספרו הסידורי נמחק; וכן מחסניות ותחמושת - שלא כדין.",,0.0005166255042673761,0.05041590099660391,0.03751075775786587,0.6962028511225414,0.6766217239243705,0.6017301801666031,0.04445359110408124,0.3554070271152359,0.8514744548123355,0.960523592019121,0.8226348055902164,0.620996716511564,0.8236456788046367,0.2052900473485289,0.09895167883133665,0.906727271224836,0.9313768222615268
4,,"הודאת הנאשם נמסרה שלא במסגרת הסדר טיעון (יצוין כי, בפרוטוקול מיום 28/11/18 נרשם בטעות, כי ההודאה נמסרה במסגרת הסדר טיעון וכן נרשם סעיף עבירה שגוי.",,0.0004076708574195083,0.055388724150074696,0.228239932430813,0.11951618208587657,0.6237843500168214,0.452884417400985,0.0660707646199341,,,,,,,,,,
5,,בד בבד עם מתן גזר הדין – ניתנה החלטה מתקנת לעניין זה).,,0.9996472366617193,,,,,,,,,,,,,,,,
6,,"התביעה הגישה, לעניין העונש, את פלט הרשעותיו הקודמות של הנאשם (ת/1), ממנו עולה, כי הורשע, בעבר, בעבירה בתחום הסמים המסוכנים.",,0.0002791351476982364,0.038846427904205096,0.31474245535799866,0.017368796025155106,0.4591384753142013,,,,,,,,,,,,
7,,"עוד הוגש פלט הרשעותיו התעבורתיות (ת/2), ממנו עולה, כי הורשע בעבירות שונות, בין היתר, עקיפה תוך חציית קו הפרדה רצוף; עבירות מהירות (כולל מהירות בגינה זומן למשפט תעבורתי ולא ניתן דוח ברירת משפט); נהיגה ללא רשיון רכב בתוקף; נהיגה בניגוד לכיוון התנועה.",,0.0007534723645276234,0.05074739908730847,0.29720210850019285,0.1777648255589794,0.5494626223824236,0.3103917359189089,0.04581292517061004,,,,,,,,,,
8,,"עוד הוגשה, מטעם התביעה, חוות דעת מז""פ בנוגע לנשק שנתפס (ת/3), ממנה עולה, כי כלי הנשק נבדק ונמצא יורה ובכוחו להמית אדם.",,0.0005605399151766196,0.014662960686674976,0.3649362666007332,0.7465340368697256,0.2006236440535063,,,0.2845183723022227,0.8288418629708283,0.8405558396825266,0.7645093997501107,0.3348667823255964,0.7375356191407337,0.1065826512666198,0.0262594386099278,0.4136856269975841,0.527929265249612
9,,"כן נמצאה התאמה בין כלי נשק זה לבין אירוע, במסגרתו נורה אדם, תושב הישוב כסיפה ונפצע.",,0.00020250191100598504,0.01325975736609986,0.7418828319073748,0.9781041403097092,0.11353195714447882,,,0.8086390261682339,0.9382008281928645,0.6511803521792708,0.9762702242593067,0.20279420668080514,0.7100977044284296,0.066447413309715,0.04942752492591943,0.709961563599831,0.9244134529582088
