text,CIR_PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"הנאשם הורשע על פי הודאתו בעבירות של החזקת סמים לצריכה עצמית והחזקת כלים לעישון סמים, בניגוד לסעיפים 7(א) + 7(ג) סיפא וסעיף 14(ג) לפקודת הסמים המסוכנים (נוסח חדש), התשל""ג-1973, כן הורשע בעבירה של הפרעה לשוטר במילוי תפקידו בניגוד לסעיף 275 לחוק העונשין, התשל""ז-1977.",,,,,,,,,,,['כן'],,,
"על פי עובדות כתב האישום המתוקן, ביום 30.1.13 החזיק הנאשם בדירתו על השולחן בסלון בסם מסוכן מסוג חשיש במשקל של 45.50 גרם ובכלי לעישון סמים מסוג באנג, הכל לצריכתו העצמית וללא אישור כדין.",,,,,"['הסוג הוא [קנביס], כפי שמצוין בטקסט: ""סם מסוכן מסוג חשיש""']",['[45.5 - גרם]'],['[בעל הסמים]'],,,,,,,
"הנאשם בן 35, רווק, בעל עסק לחשמלאות רכב.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
הנאשם שירת שירות צבאי מלא.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
גדל במשפחה נורמטיבית.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
מסר כי החל לצרוך סמים כחלק מבילוי חברתי ולאחר מכן החל לצרוך סמים כמעט באופן יומיומי כמשכך כאבים בעקבות פריצת דיסק שעבר.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
הנאשם נעדר עבר פלילי.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"בתסקיר מיום 14.5.17 ציין שירות המבחן כי למרות הצהרת הנאשם כי הפסיק לצרוך סמים, מסר 2 בדיקות אשר בהן נמצאו שרידי סם.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"בתסקיר מיום 14.9.17 צוין כי לדברי הנאשם, מזה כחודשיים לא צורך סמים, מסר כי החליט להפסיק בעצמו את השימוש בסמים ללא עזרה חיצונית כמו כן אינו זקוק לטיפול בתחום זה.",,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,
עוד שיתף הנאשם כי חושש מתוצאות ההליך המשפטי ובעיקר מפסילת רישיונו מאחר ורישיונו מסייע לו בפרנסתו.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
