text,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CIR_STATUS_WEP,CIR_HELD_WAY_WEP,CIR_PURPOSE,CIR_AMMU_AMOUNT_WEP,CIR_OBTAIN_WAY_WEP,CIR_TYPE_WEP,CIR_USE,CIR_PLANNING,RESPO,REGRET,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"מדינת ישראל  ע""י עו""ד צאלים ופרידמן",,,,,,,,,,,,,,,,,
"סאמי בלעום בעצמו וע""י עו""ד זילברמן",,,,,,,,,,,,,,,,,
"חוק העונשין, תשל""ז-1977: סע'  144, 144(א), 406(ב)",,,,,,,,,,,,,,,,,
"הנאשם הורשע על יסוד הודאתו בביצוע עבירות של כניסה והתפרצות למקום מגורים וגניבה, לפי סעיף 406(ב) סיפא לחוק העונשין, התשל""ז-1977 (להלן: ""חוק העונשין"") והחזקת אבזר של נשק ותחמושת, לפי סעיף 144(א) סיפא לחוק העונשין.",,,,,,,,,,,,,,['כן'],,,
"על-פי האישום הראשון, בין המועדים 18.10.11 – 17.10.11, התפרץ הנאשם לבית בישוב יד חנה, בכך שפתח את חלון הבית באמצעות מברג וגנב משחזה ומקדחה.",,,,,,,,,,[],,,,,,,
"על פי האישום השני, ביום 1.12.11 במהלך חיפוש שבוצע בביתו של הנאשם בטייבה, נמצא מחזיק בתוך מגירה במחסנית נשק ו- 6 כדורי תחמושת.",,,,"['נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה']",['בבית'],,,[],['אקדח'],,,,,,,,
"במסגרת ההסדר, הוסכם על שליחת הנאשם לקבלת תסקיר בעניינו.",,,,,,,,,,,,,,,,,
"לאחר שהתקבלו שני תסקירים נדברו ב""כ הצדדים ביניהם, אך לא התגבשו הסכמות לעניין העונש.",,,,,,,,,,,,,,,,,
"מתסקירי שירות המבחן שהוגשו בעניינו של הנאשם עולה כי הנאשם בן 37, נשוי ואב לשני ילדים רכים בני שנתיים ושלוש שנים.",,"['1 : לא', '2 : כן', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
בעברו הרשעה אחת בעבירה של החזקת סמים שלא לצריכה עצמית משנת 2001 (רישום פלילי הוגש - ת/1) בגינה הוטל עליו מאסר מותנה.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,,,,
"הנאשם נפגע בתאונת דרכים קשה בשנת 2005, נחבל בראש ובאגן ובתחילה טען, כי מאז אינו עובד, מוכר ע""י המוסד לביטוח לאומי כבעל נכות בשיעור 65% ומקבל תמיכה כלכלית ממשפחתו.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"הנאשם שיתף את שירות המבחן כי השתמש בסמים באופן חברתי בגיל 18, אך מזה 10 שנים הפסיק השימוש.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,,,,
