text,CIR_PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION
"חוק העונשין, תשל""ז-1977: סע'  40.א., 40.יג, 40ד, 40ד(א), 499(א)(1)",0.00025981883,2.9701876e-05,2.90055e-05,0.99998736,0.00055605575,0.0016483886,0.000899752,0.012943974,0.06610854,0.00018463151,0.0012961549
"פקודת הסמים המסוכנים [נוסח חדש], תשל""ג-1973: סע'  13+, 19א",0.00013346835,2.8868953e-05,2.6175136e-05,0.99998724,0.00050080277,0.0012977576,0.00048591488,0.020711165,0.052469775,0.00014671165,0.00094470195
"הנאשם הורשע, על פי הודאתו, במסגרת הסדר טיעון, בעבירות של קשירת קשר לעשות פשע, לפי סעיף 499(א)(1) לחוק העונשין, תשל""ז- 1977 (להלן: חוק העונשין) ובעבירה של יצוא, יבוא, מסחר, אספקה של סמים מסוכנים, לפי סעיפים 13+ 19א לפקודת הסמים המסוכנים [נוסח חדש] תשל""ג- 1973 (להלן: פקודת הסמים).",0.0002144994,3.138509e-05,0.9957344,9.084304e-06,0.004804271,0.010173479,0.0043779407,0.012216157,0.09755174,0.00018498994,0.9998318
"על פי עובדות כתב האישום המתוקן, בשעות הצהרים של יום 25.11.2021 קבע הנאשם להיפגש עם אדם שהופעל כסוכן סמוי מטעם משטרת ישראל, בנקודה מוסכמת בעיר פתח תקווה, במטרה לשוחח על אודות רכישת סמים על ידי הסוכן מהנאשם.",0.0001252878,3.0086998e-05,0.9999492,0.9999876,0.24593969,0.9980506,0.9687694,0.011768535,0.006728907,0.00016805495,0.0012408776
"הנאשם והסוכן נפגשו ובמהלך שיחתם אמר הנאשם לסוכן כי הם נמצאים בסמוך למעבדת הסמים הראשית, כי יש ברשותו כמות של 5 ק""ג סם מסוג הידרו מוכן למכירה, וכן כי הוא מספק סמים לערים שונות, ביניהן תל אביב, הוד השרון, פתח תקווה וטייבה.",0.00013073339,3.2499564e-05,0.9999584,8.901583e-06,0.999607,0.99982303,0.99942005,0.1592108,0.011236638,0.00025293152,0.002037953
"עוד מסר הנאשם לסוכן, כי הוא מבקש לנסות את יכולותיו במכירת סמים, וכי הוא מבקש תמורה של 35,000 ₪ כנגד 1 ק""ג סם מסוג הידרו בגידול ביתי.",0.0011239616,3.1526255e-05,0.9999635,8.919309e-06,0.9997156,0.9998648,0.9997693,0.010369159,0.009257712,0.00013815695,0.0028555782
"בתום השיחה, סיכם הסוכן עם הנאשם כי ייצור עמו קשר בעת שימצא קונה לסמים.",0.0001295683,3.1315874e-05,0.9997738,0.99998736,0.00063137885,0.00093737,0.5886376,0.028167324,0.0065609757,0.00018075573,0.00043025837
במהלך הימים 28-29.11.2021 פנה הסוכן לנאשם וביקש לקנות ממנו סמים.,0.00010080192,2.9996465e-05,0.99993217,0.99998736,0.0006935863,0.022758095,0.084014185,0.013641647,0.0073938887,0.00019851499,0.00022525842
"הנאשם מסר בתגובה כי בשלב זה באפשרותו למכור לו את הסם המסוכן בתמורה לסכום של 25,000 ₪ והשניים סיכמו כי ייפגשו ביום 30.11.2021 בנוגע לעסקת הסם.",0.00014665151,3.1308497e-05,0.9999547,9.685949e-06,0.9992918,0.999777,0.9993242,0.005905812,0.0056001875,0.00015398908,0.0025125903
"במועד זה, בשעות הבוקר, התקשר הנאשם אל הסוכן וקבע עמו נקודת מפגש בכניסה לעיר טייבה.",0.000111438225,3.0093539e-05,0.99213505,0.9999876,0.00060160016,0.0014434605,0.04302834,0.030824656,0.005150589,0.00017731669,0.00043647958
