text,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CIR_STATUS_WEP,CIR_HELD_WAY_WEP,CIR_PURPOSE,CIR_AMMU_AMOUNT_WEP,CIR_OBTAIN_WAY_WEP,CIR_TYPE_WEP,CIR_USE,CIR_PLANNING,RESPO,REGRET,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
סובחי עמאש (עציר),,,,,,,,,,,,,,,,,
"ע""י בא כוח עוה""ד מוחמד מואסי ממשרדו של עו""ד עאדל בויארת",,,,,,,,,,,,,,,,,
"חוק העונשין, תשל""ז-1977: סע'  40ד', 40 ה', 40ט', 144(א), 40יא'",,,,,,,,,,,,,,,,,
"הנאשם הורשע בעבירה של החזקה בנשק – עבירה לפי סעיף 144(א) לחוק העונשין תשל""ז – 1977 לאחר שבתאריך 28.05.22 בשעה 19:35 או סמוך לכך, החזיק הנאשם בביתו נשק דמוי תת מקלע מאולתר שמסוגל לירות כדור שבכוחו להמית אדם (להלן: ""הנשק"") בלא רשות על פי דין להחזקתו וזאת כעולה מפרוטוקול הדיון מתאריך 19.09.22.",,,,,,,,,['תת מקלע מאולתר'],[],,,,,,,
"בישיבה שהתקיימה בתאריך 13.11.22 בפני טענו הצדדים לעניין העונש, מטעם המאשימה הוגשו טיעונים בכתב ובא כוח הנאשם השמיע את טיעוניו בעל פה.",,,,,,,,,,,,,,,,,
"המאשימה הפנתה במסגרת טיעוניה לעבירה בה הורשע הנאשם, לחומרתה, לנסיבות הקשורות בביצוע העבירה ולמדיניות הענישה הנוהגת.",,,,,,,,,,,,,,,,,
"המאשימה תמכה את טיעוניה בפסיקה שאוזכרה בסיכומים שהוגשו בכתב, ועתרה לקביעת מתחם ענישה שנע בין 24 ל- 48 חודשי מאסר בפועל, לצד הטלת ענישה מרתיעה, הצופה פני עתיד.",,,,,,,,,,,,,,,,,
"המאשימה הפנתה לעברו הפלילי של הנאשם, שלחובתו 11 הרשעות קודמות, ולאור האמור ביקשה למקם את הנאשם באמצע המתחם.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : כן']",,,,,,,,,,,,,,,
בא כוח הנאשם עתר במסגרת טיעוניו להטלת ענישה פחותה מזו שהוצגה על ידי המאשימה.,,,,,,,,,,,,,,,,,
לעמדתו העונש ההולם את העבירה בה הורשע הנאשם נע בין עונש מאסר אשר יכול וירוצה בעבודות שירות ועד 12 חודשי מאסר בפועל וזאת לאחר שהפנה את בית המשפט לפסיקה התומכת במתחם הענישה.,,,,,,,,,,,,,,,,,
"בא כוח הנאשם ציין כי אומנם לחובת מרשו 11 הרשעות קודמות, אך אין מדובר בהרשעות דומות לעבירה בה הורשע הנאשם בהליך זה.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : כן']",,,,,,,,,,,,,,,
"לדבריו יש לזקוף לזכות הנאשם את העובדה שהודה בהזדמנות הראשונה, לקח אחריות על מעשיו, חסך זמן שיפוטי יקר והביע חרטה על מעשיו.",,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,['כן'],,,
"לבסוף, מאחר ומרשו עצור עד תום ההליכים מתאריך 28.5.22 ביקש להסתפק בתקופת המעצר ולחילופין עתר להטלת מאסר לתקופה שלא תעלה על 12 חודשים.",,,,,,,,,,,,,,,,,
"הנאשם ביקש לומר את דברו, הביע צער על מעשיו, ציין שזו תהיה הפעם האחרונה והצטער על המעשה.",,,,,,,,,,,,,,,,,
"תיקון 113 לחוק העונשין, עיגן את הבניית שיקול הדעת השיפוטי והעניק מעמד בכורה לעיקרון ההלימה, היינו קיומו של יחס הולם בין חומרת מעשי העבירה, בנסיבותיו ומידת אשמו של הנאשם ובין סוג ומידת העונש המוטל עליו.",,,,,,,,,,,,,,,,,
"בהתאם לתיקון לחוק, על בית המשפט לקבוע את מתחם העונש ההולם למעשה העבירות שביצע הנאשם.",,,,,,,,,,,,,,,,,
"לשם כך יתחשב בית המשפט בערך החברתי שנפגע מביצוע העבירה, במידת הפגיעה בו, במדיניות הענישה הנהוגה ובנסיבות הקשורות בביצוע העבירה המפורטות בסעיף 40ט' לחוק העונשין.",,,,,,,,,,,,,,,,,
"לכשייקבע מתחם הענישה, יקבע בית המשפט את העונש המתאים, בתוך המתחם, אשר יוטל על הנאשם וזאת בהתחשב בנסיבות שאינן קשורות בביצוע העבירה המפורטות בסעיף 40יא' לחוק.",,,,,,,,,,,,,,,,,
בית המשפט רשאי לחרוג ממתחם העונש ההולם בשל שיקולי שיקום או הגנה על שלום הציבור לפי סעיפים 40ד' ו40 ה' לחוק.,,,,,,,,,,,,,,,,,
"אין צורך להכביר מילים בדבר חומרת מעשיו של הנאשם, הערכים החברתיים שנפגעו ומידת הפגיעה בהם.",,,,,,,,,,,,,,,,,
"הנאשם במעשיו פגע בערכים חברתיים של שלום הציבור ובטחונו, הגנה על חיי אדם ועל הסדר הציבורי הואיל ונשק המוחזק שלא כדין עלול להביא לפגיעה בשלטון החוק ובנושאי שלטון החוק המבצעים את תפקידם.",,,,,,,,,,,,,,,,,
"פסיקת בתי המשפט, במיוחד בשנים האחרונות, מחמירה מאוד בעבירה של החזקת נשק שלא כדין וזאת נוכח התופעה החמורה והמסוכנת של החזקת נשק בידיים שאינן מורשות לכך.",,,,,,,,,,,,,,,,,
"החזקת נשק שלא כדין יש בה כדי להוביל, והיא אכן מובילה בפועל, למקרים חמורים של שימוש מסוכן בנשק, בין אם משום שהנשק מגיע לידיים עברייניות, או כאשר הנשק מגיע לידי מי שמנסים לפגוע בביטחונם ובשלומם של תושבי המדינה, ובין אם מחמת שנגרמות תאונות כתוצאה מהשימוש בנשק.",,,,,,,,,,,,,,,,,
"ביהמ""ש העליון חזר והזכיר רק לאחרונה:",,,,,,,,,,,,,,,,,
"מגמת ההחמרה קיבלה ביטוי בפסיקתו של ביהמ""ש העליון באשר לכל עבירות הנשק לרבות העבירות בהן עסקינן:",,,,,,,,,,,,,,,,,
הפגיעה אף אינה תחומה רק לנזק הפיזי שנגרם כתוצאה מהשימוש בנשק בלבד.,,,,,,,,,,[],,,,,,,
"השימוש בנשק עלול ליצור תחושת חשש, ופחד מפני ביצוע פעולה אלמנטרית שעומדת בליבת חופש התנועה.",,,,,,,,,,,,,,,,,
"בכך נוצרת ""הרתעה"" של הנפגע הפוטנציאלי.",,,,,,,,,,,,,,,,,
זהו רובד אחד.,,,,,,,,,,,,,,,,,
"רובד נוסף הוא התעצמות הפעילות העבריינית, פועלה ושאיפתה לשלוט בתחומים רחבים ושונים...",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"אקדח שיורה ""במערכה השלישית"" גורם כמובן לנזק רב, אך גם אקדח שמונח על השולחן ""במערכה הראשונה"" – אף אם לא נעשה בו כל שימוש אחר בהמשך – עלול לפגוע בשלום הציבור באופן ממשי.",,,,,,,,,['אקדח'],[],,,,,,,
"יש לקשור אפוא מלחמת חורמה על עבירות הנשק למיניהן, וגם על בית המשפט לתרום את חלקו למלחמה זו באמצעות ענישה הולמת ומרתיעה.",,,,,,,,,,,,,,,,,
..,,,,,,,,,,,,,,,,,
"אין להפריז במשקל שיש לתת לנתונים כגון סוג האקדח, ולקבוע מעין ""מדרגה עונשית"" שמתמקדת אך ורק בנתון זה ובתוצאה, ולא בסיכון שנוצר.",,,,,,,,,['אקדח'],,,,,,,,
"העיקר נעוץ, כאמור, בכוחו של הנשק לפגוע באדם – ואף להמיתו – ולשבש את חיי השגרה של החברה.",,,,,,,,,,[],,,,,,,
"כפי שהובהר, חלק מרעתן החולה של עבירות הנשק מצוי לאו דווקא בשימוש הישיר בנשק, אלא בנזקים שנלווים להחזקה ונשיאה של כלי נשק בידי אזרחים באופן בלתי חוקי.",,,,,,,,,,,,,,,,,
"ומן הכלל אל הפרט, סקירת מדיניות הענישה הנהוגה בעבירת החזקת נשק מלמדת על טווח ענישה רחב התלוי לרוב בנסיבותיו של כל מקרה ומקרה.",,,,,,,,,,,,,,,,,
"במכלול הנסיבות, אני סבור כי העונש שהושת על המבקשים אף מקל עמם ואין בו כדי לבטא את החומרה שיש בהחזקת כלי הנשק המאולתרים.",,,,,,,,,,,,,,,,,
"בהתאם לאמור, מדיניות הענישה צריכה לשקף את חומרת העבירה, את הסיכון הגלום בה ורק ענישה מחמירה יהיה בה כדי לשנות את המאזן ואת הכדאיות של מי ששוקל לעבור עבירות אלה גם אם מדובר באדם נורמטיבי.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"בענייננו, הנאשם החזיק נשק, תת מקלע מאולתר שמסוגל לירות כדור ובכוחו להמית אדם, כך שהנזק הטמון בו רב לאין ערוך.",,,,"['נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה']",,,,['מאחר'],['תת מקלע מאולתר'],[],,,,,,,
"אמנם, בסופו של יום לא נעשה שימוש בנשק, עם זאת אין בכך כאמור כדי להפחית מחומרת הנסיבות הקשורות בביצוע המעשים ולהתעלם מהפגיעות הפוטנציאליות שהיו עלולות להתרחש.",,,,,,,,,,[],,,,,,,
"בהתחשב בעובדות ונסיבות חמורות אלה ובמגמת ההחמרה ההדרגתית של בית המשפט העליון בעבירות נשק, מצאתי כי מתחם העונש ההולם בעניינו של הנאשם נע בין 12 ל- 30 חודשי מאסר בפועל, שכן בענייננו מדובר בהחזקת נשק מאולתר בודד, ללא מחסנית וללא כדורים.",,,,,,,,,['תת מקלע מאולתר'],,,,,,,,
בקביעת עונשו של הנאשם בתוך המתחם יש לקחת בחשבון את העובדה שהנאשם הודה בהזדמנות הראשונה וחסך זמן שיפוטי יקר.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : כן', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,['כן'],,,
לחובת הנאשם הרשעות קודמות אך הן אינן דומות לעבירה מושא הליך זה שלפני.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : כן']",,,,,,,,,,,,,,,
בטיעוניו לעונש ביקש בא כוח הנאשם להקל עם הנאשם ולזקוף לזכותו את הודאתו ולהתחשב בנסיבות חייו.,,,,,,,,,,,,,,['כן'],,,
"אין כל חולק כי עונש מאסר בפועל יפגע בנאשם, בוודאי עונש המאסר יפגע במשפחתו ובפרנסתם, אולם אין בכך כדי לסטות לקולא באופן ניכר ממתחם העונש ההולם לעבירה בה הורשע הנאשם.",,,,,,,,,,,,,,,,,
