text,CIR_PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION
"הנאשם הורשע על יסוד הודאתו בעובדות כתב אישום מתוקן, בשלוש עבירות של סחר בסם מסוכן לפי סעיף 13 לפקודת הסמים המסוכנים [נוסח חדש], תשל""ג – 1973 (להלן: ""פקודת הסמים""), וכן בעבירה של החזקת סם שלא לצריכה עצמית לפי סעיף 7(א) בצירוף סעיף 7(ג) רישה לפקודת הסמים.",,,,,,,,,,,['כן']
"בהתאם לעובדות בהן הורשע, הנאשם מכר בשלושה מקרים בחודשים מאי, יולי וספטמבר 2019, לסוכנת משטרתית סמויה, סם מסוכן מסוג LSD (להלן: ""LSD""): באישום הראשון מדובר בבקבוק המכיל 2.5 מ""ל LSD  בתמורה ל-1,800 ₪; באישום השני מדובר ב-109 ריבועי נייר הספוגים ב-LSD בתמורה ל-3,000 ₪; באישום השלישי מדובר בבקבוק המכיל 4.5 מ""ל LSD בתמורה ל-2,800 ₪.",,,,,['הסוג הוא [LSD]'],"['[2.5 - מ""ל], [109 - יחידות], [4.5 - מ""ל]']","['הנאשם הורשע במכירת סמים מסוג LSD לסוכנת משטרתית סמויה, אך לא צוין שהוא היה בעל הסמים או השתמש במעבדה']",,,,
הנאשם הורשע באישום נוסף בהחזקת סם שלא לצריכה עצמית בכך שהחזיק בסם מסוכן מסוג קנאביס במשקל כולל של 337.5 גרם נטו וכן בסם מסוכן מסוג חשיש במשקל 0.73 גרם נטו.,,,,,"['קנביס, הרואין']","['[337.5 - גרם], [0.73 - גרם]']",['לא בעל המעבדה'],,,,
"במסגרת התסקיר הראשון, פירט שירות המבחן את נסיבות חייו של הנאשם מהן עולה כי הנאשם בן 32, ללא עבר פלילי, ועובד בתחום מערכות מידע.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,
"בגיל צעיר הובחן הנאשם כסובל מלקויות למידה והפרעת קשב וריכוז, והצליח לסיים 12 שנות לימוד עם בגרות מלאה.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,
"בהמשך שירת שירות צבאי מלא כלוחם, חווה אירועים טראומטיים והציג אישור פסיכיאטרי לפיו הוא סובל מתסמינים פוסט טראומטיים.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,
במהלך שירותו הצבאי ריצה עונש מאסר בשל שימוש בסמים.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,
"הנאשם טען כי הוא ממשיך להשתמש בקנאביס על מנת להתמודד עם תסמיני  הפוסט טראומה, והציג רישיון לשימוש בקנאביס.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,
"הנאשם שיתף כי הוא מצוי בקשר זוגי מזה כארבע שנים עם בת זוג בעלת אזרחות גרמנית, והביע חשש כי מעמדה החוקי בארץ לא יוסדר עקב הרשעתו בפלילים.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : כן', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,
"במסגרת צו פיקוח מעצרים, שולב הנאשם בקבוצה טיפולית ומסר בדיקות שתן שנמצאו ללא שרידי סם.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : כן', '6 : כן', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,
