text,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CIR_STATUS_WEP,CIR_HELD_WAY_WEP,CIR_PURPOSE,CIR_AMMU_AMOUNT_WEP,CIR_OBTAIN_WAY_WEP,CIR_TYPE_WEP,CIR_USE,CIR_PLANNING,RESPO,REGRET,CONFESSION
"באמצעות פרקליטות מחוז ירושלים (פלילי),",1.380492e-05,5.5002893e-06,9.640793e-06,4.94055e-05,5.3910812e-06,3.2180358e-06,6.7460755e-06,2.636966e-05,2.3198823e-05,2.0192643e-05,0.00022983344,4.6769615e-05,0.00024298877,2.3917717e-06
"חוק העונשין, תשל""ז-1977: סע'  25, 31, 144(ב2)",1.7466993e-05,5.092326e-06,9.579975e-06,5.80183e-05,6.667495e-06,5.781969e-06,6.34633e-06,5.362054e-05,1.9335508e-05,2.224597e-05,0.00021196215,8.627113e-05,0.00035927532,2.6874661e-06
"הנאשם הורשע על פי הודאתו שניתנה במסגרת עסקת טיעון, בעבירות שיוחסו לו בכתב האישום המתוקן.",7.0124534e-06,5.2350565e-06,9.486386e-06,3.329056e-05,5.5825435e-06,6.954492e-06,6.9719576e-06,2.2349594e-05,2.0345966e-05,1.6255897e-05,0.00036569734,7.753574e-05,0.0007499874,0.999998
"העבירות כולם מתייחסות כולן לעסקאות בנשק שנעשו מול סוכן של משטרת ישראל (להלן: ""הסוכן"") ועל ידי גורמים מתווכים נוספים.",7.883261e-06,5.1661436e-06,9.329986e-06,6.954698e-05,4.8674715e-06,3.878973e-05,3.1249052e-05,0.999899,1.881724e-05,0.00021842463,0.021342887,9.694008e-05,0.0002132949,3.3672916e-06
"במסגרת העסקאות, סיפק הנאשם לאחרים כלי נשק בתמורה לכספים ויוחסו לו שלושה אישומים.",6.4621067e-06,5.259763e-06,0.9990761,5.0320774e-05,6.9875396e-06,0.98919,0.4583394,0.9999502,2.234921e-05,0.00022130513,0.008606951,9.786881e-05,0.000254147,3.4899542e-06
"במסגרת האישום הראשון הורשע הנאשם בעבירה של סיוע לסחר בנשק לפי סעיף 144(ב2) בצירוף סעיף 31 לחוק העונשין, התשל""ז-1977 (להלן: ""החוק"").",7.876138e-06,5.0646613e-06,9.449962e-06,6.256326e-05,4.647091e-06,4.5629207e-05,1.13555925e-05,0.010779746,1.8731766e-05,0.99492574,0.00019620192,7.028141e-05,0.00018994711,0.9999968
"בכתב האישום צוין, כי ביום שאינו ידוע למאשימה, שוחח הסוכן עם ווליד חסן (להלן: ""ווליד""), לו היכרות מוקדמת עמו מזה 15 שנה, והתעניין ברכישת אקדח.",9.0103595e-06,7.27856e-06,0.99999607,0.99993885,0.9997038,2.4077868e-05,0.9984012,0.99996126,0.99999666,0.99884844,0.008511025,0.00012374831,0.0008450087,4.4106846e-06
"למחרת, התקשר ווליד עם הסוכן וציין בפניו כי השיג עבורו אקדח.",8.000274e-06,5.296892e-06,0.99999607,0.9999933,0.9999858,0.0012767779,0.9999405,0.9999498,0.99999654,0.99604934,0.004508603,8.866997e-05,0.0006776381,3.140452e-06
"בהמשך לכך, תיאמו השניים שהסוכן ירכוש שני אקדחים מנסים קעד (להלן: ""נסים"") ומוחמד בוסטמאי (להלן: ""בוסטמאי""), להם היכרות מוקדמת, תמורת 39,000 ₪, בתוספת תשלום של 9,000 ₪ שיחולקו בין ווליד, נסים ובוסטאמי.",2.6303002e-05,5.182314e-06,0.99999607,0.99970514,0.0010617028,3.2165328e-05,0.99975616,0.9999335,0.99999595,0.0026176237,0.74520075,0.0002730323,0.0010382147,4.1269595e-06
"לקראת העסקה, שוחח הסוכן עם נסים ובוסטמאי על מנת לתאם הגעה למקום המפגש.",8.642931e-06,5.295927e-06,9.326374e-06,7.008331e-05,1.4491891e-05,1.59277e-05,0.00024253418,0.26222664,2.7187663e-05,3.996284e-05,0.0010995766,0.0001728375,0.0017151656,3.262537e-06
